circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
chr12:122825300|122826244	chr12	122825300	122826244	2	1_2_0	92	0.042	exon	ENSG00000130779.20_5,	-	K00302:116:H3TF5BBXY:5:2115:28534:25755,K00302:116:H3TF5BBXY:5:2116:15686:12884,
chr12:122861936|122865105	chr12	122861936	122865105	2	2_2_0	62	0.061	exon	ENSG00000130779.20_5,	-	K00302:116:H3TF5BBXY:5:2217:6816:27936,K00302:116:H3TF5BBXY:5:1224:7212:7521,
chr12:123818600|123832680	chr12	123818600	123832680	2	1_2_0	33	0.108	exon	ENSG00000139697.14_2,	-	K00302:116:H3TF5BBXY:5:1103:17066:25228,K00302:116:H3TF5BBXY:5:2112:12439:6835,
chr12:123983091|123984083	chr12	123983091	123984083	6	3_3_1	51	0.190	exon	ENSG00000188026.13_5,	-	K00302:116:H3TF5BBXY:5:2219:29569:36095,K00302:116:H3TF5BBXY:5:2205:29873:8066,K00302:116:H3TF5BBXY:5:1117:23328:15258,K00302:116:H3TF5BBXY:5:1117:24890:15539,K00302:116:H3TF5BBXY:5:2110:26321:2053,K00302:116:H3TF5BBXY:5:2211:17107:20691,
chr13:26974590|26975761	chr13	26974590	26975761	2	2_2_0	7	0.364	exon	ENSG00000132964.12_4,	+	K00302:116:H3TF5BBXY:5:2113:15635:21025,K00302:116:H3TF5BBXY:5:1204:13677:19988,
chr13:28830429|28835595	chr13	28830429	28835595	2	2_1_0	39	0.093	exon	ENSG00000152520.14_4,	+	K00302:116:H3TF5BBXY:5:2126:7060:39611,K00302:116:H3TF5BBXY:5:2209:30218:42565,
chr13:31789188|31803431	chr13	31789188	31803431	4	1_1_3	7	0.533	exon	ENSG00000187676.8_4,	+	K00302:116:H3TF5BBXY:5:2113:24962:32824,K00302:116:H3TF5BBXY:5:1219:30604:44957,K00302:116:H3TF5BBXY:5:1126:1154:32789,K00302:116:H3TF5BBXY:5:1208:14854:32719,
chr13:33006926|33018263	chr13	33006926	33018263	2	2_2_0	28	0.125	exon	ENSG00000244754.8_4,	-	K00302:116:H3TF5BBXY:5:2222:29366:38310,K00302:116:H3TF5BBXY:5:1220:19268:3864,
chr13:33006926|33054774	chr13	33006926	33054774	3	2_2_0	31	0.162	exon	ENSG00000244754.8_4,	-	K00302:116:H3TF5BBXY:5:1114:25702:30274,K00302:116:H3TF5BBXY:5:1117:26484:40948,K00302:116:H3TF5BBXY:5:1222:13007:3846,
chr13:33091994|33101669	chr13	33091994	33101669	31	13_18_0	128	0.326	exon	ENSG00000244754.8_4,	-	K00302:116:H3TF5BBXY:5:1112:20202:13183,K00302:116:H3TF5BBXY:5:1113:26392:21623,K00302:116:H3TF5BBXY:5:1117:26991:28745,K00302:116:H3TF5BBXY:5:2114:17056:23171,K00302:116:H3TF5BBXY:5:2114:17279:23311,K00302:116:H3TF5BBXY:5:2119:17533:35813,K00302:116:H3TF5BBXY:5:2213:25388:5745,K00302:116:H3TF5BBXY:5:2214:3123:27408,K00302:116:H3TF5BBXY:5:2214:6847:42689,K00302:116:H3TF5BBXY:5:2224:30645:33316,K00302:116:H3TF5BBXY:5:2226:21968:35339,K00302:116:H3TF5BBXY:5:1214:16133:5640,K00302:116:H3TF5BBXY:5:2202:30107:12093,K00302:116:H3TF5BBXY:5:1205:5761:17878,K00302:116:H3TF5BBXY:5:1103:10074:13464,K00302:116:H3TF5BBXY:5:1105:23754:8365,K00302:116:H3TF5BBXY:5:1105:23754:8400,K00302:116:H3TF5BBXY:5:1108:26575:13148,K00302:116:H3TF5BBXY:5:1110:28209:16788,K00302:116:H3TF5BBXY:5:2213:12063:45221,K00302:116:H3TF5BBXY:5:2223:28118:41247,K00302:116:H3TF5BBXY:5:2223:28168:41264,K00302:116:H3TF5BBXY:5:2223:28107:41299,K00302:116:H3TF5BBXY:5:2226:26250:48561,K00302:116:H3TF5BBXY:5:2226:26149:48597,K00302:116:H3TF5BBXY:5:2226:26271:48737,K00302:116:H3TF5BBXY:5:2227:24363:1261,K00302:116:H3TF5BBXY:5:1216:11556:18353,K00302:116:H3TF5BBXY:5:1220:17777:31171,K00302:116:H3TF5BBXY:5:1220:17320:32595,K00302:116:H3TF5BBXY:5:1225:20872:13992,
chr13:42439872|42442613	chr13	42439872	42442613	4	3_4_0	22	0.267	exon	ENSG00000102763.18_5,	-	K00302:116:H3TF5BBXY:5:1214:23906:25755,K00302:116:H3TF5BBXY:5:1214:24048:25791,K00302:116:H3TF5BBXY:5:1226:14001:38099,K00302:116:H3TF5BBXY:5:1122:20121:12234,
chr13:46559432|46594692	chr13	46559432	46594692	2	2_1_0	66	0.057	exon	ENSG00000123200.16_5,	-	K00302:116:H3TF5BBXY:5:2224:27539:41546,K00302:116:H3TF5BBXY:5:2126:7364:37853,
chr13:46577274|46594692	chr13	46577274	46594692	3	1_2_0	49	0.109	exon	ENSG00000123200.16_5,	-	K00302:116:H3TF5BBXY:5:2218:6603:23909,K00302:116:H3TF5BBXY:5:2218:6583:24542,K00302:116:H3TF5BBXY:5:2224:19218:42179,
chr13:53196124|53201713	chr13	53196124	53201713	2	2_1_0	2	0.667	exon	ENSG00000273784.4_6,ENSG00000250299.6_5,	+	K00302:116:H3TF5BBXY:5:1107:25550:47454,K00302:116:H3TF5BBXY:5:1102:4350:7591,
chr13:74980452|74980917	chr13	74980452	74980917	2	2_2_0	6	0.400	intergenic_region	n/a	+	K00302:116:H3TF5BBXY:5:2212:15473:14203,K00302:116:H3TF5BBXY:5:2204:20050:17421,
chr13:78293667|78327493	chr13	78293667	78327493	3	1_2_0	16	0.273	exon	ENSG00000139737.22_6,	+	K00302:116:H3TF5BBXY:5:2216:3153:19548,K00302:116:H3TF5BBXY:5:2216:3762:20639,K00302:116:H3TF5BBXY:5:1116:31872:41845,
chr14:21698478|21702388	chr14	21698478	21702388	2	2_2_0	62	0.061	exon	ENSG00000092199.17_7,	-	K00302:116:H3TF5BBXY:5:1105:32339:30450,K00302:116:H3TF5BBXY:5:2105:19451:17579,
chr14:21971316|21972024	chr14	21971316	21972024	8	4_6_0	54	0.229	exon	ENSG00000165819.12_4,	-	K00302:116:H3TF5BBXY:5:2118:2788:48913,K00302:116:H3TF5BBXY:5:2119:22110:10088,K00302:116:H3TF5BBXY:5:2222:18639:24964,K00302:116:H3TF5BBXY:5:1222:25347:14080,K00302:116:H3TF5BBXY:5:1222:25124:14115,K00302:116:H3TF5BBXY:5:2221:28564:37800,K00302:116:H3TF5BBXY:5:2221:28615:38732,K00302:116:H3TF5BBXY:5:1216:27417:11935,
chr14:23378692|23380612	chr14	23378692	23380612	6	4_5_0	60	0.167	exon	ENSG00000100461.18_5,	-	K00302:116:H3TF5BBXY:5:1109:31243:23839,K00302:116:H3TF5BBXY:5:2112:29305:42847,K00302:116:H3TF5BBXY:5:2216:19857:40719,K00302:116:H3TF5BBXY:5:2210:12033:19038,K00302:116:H3TF5BBXY:5:1120:14529:35602,K00302:116:H3TF5BBXY:5:2115:14184:30784,
chr14:23395342|23396869	chr14	23395342	23396869	3	3_3_0	38	0.136	exon	ENSG00000100462.16_5,	-	K00302:116:H3TF5BBXY:5:2212:19715:9877,K00302:116:H3TF5BBXY:5:2126:27174:25369,K00302:116:H3TF5BBXY:5:2201:26808:9649,
chr14:31185130|31204064	chr14	31185130	31204064	2	1_1_1	51	0.073	exon	ENSG00000092108.20_5,	+	K00302:116:H3TF5BBXY:5:2120:22526:43972,K00302:116:H3TF5BBXY:5:2125:27783:48544,
chr14:32559708|32563592	chr14	32559708	32563592	4	3_2_0	68	0.105	exon	ENSG00000100852.13_4,	+	K00302:116:H3TF5BBXY:5:2109:29498:24542,K00302:116:H3TF5BBXY:5:1223:16924:3635,K00302:116:H3TF5BBXY:5:2207:2108:9754,K00302:116:H3TF5BBXY:5:1110:1753:11460,
chr14:32559708|32586493	chr14	32559708	32586493	9	6_3_0	60	0.231	exon	ENSG00000100852.13_4,	+	K00302:116:H3TF5BBXY:5:1101:2625:22432,K00302:116:H3TF5BBXY:5:1110:10044:8066,K00302:116:H3TF5BBXY:5:1112:7750:8312,K00302:116:H3TF5BBXY:5:2106:3397:24788,K00302:116:H3TF5BBXY:5:2117:18223:13025,K00302:116:H3TF5BBXY:5:2221:4756:24015,K00302:116:H3TF5BBXY:5:1228:31507:10897,K00302:116:H3TF5BBXY:5:2128:2940:33422,K00302:116:H3TF5BBXY:5:1203:30198:9297,
chr14:33684388|33684793	chr14	33684388	33684793	9	7_6_2	74	0.196	exon	ENSG00000151322.18_6,	+	K00302:116:H3TF5BBXY:5:1111:23825:26775,K00302:116:H3TF5BBXY:5:2106:5304:27250,K00302:116:H3TF5BBXY:5:2111:22110:32138,K00302:116:H3TF5BBXY:5:2223:8460:48192,K00302:116:H3TF5BBXY:5:2120:2950:14941,K00302:116:H3TF5BBXY:5:2124:24211:45062,K00302:116:H3TF5BBXY:5:2201:8998:37167,K00302:116:H3TF5BBXY:5:1122:3863:40895,K00302:116:H3TF5BBXY:5:1128:9648:35936,
chr14:35331250|35331528	chr14	35331250	35331528	2	2_2_0	23	0.148	exon	ENSG00000198604.11_4,	-	K00302:116:H3TF5BBXY:5:2225:4929:46821,K00302:116:H3TF5BBXY:5:2226:3031:2176,
chr14:39648295|39648666	chr14	39648295	39648666	3	3_2_0	92	0.061	exon	ENSG00000100941.9_3,	+	K00302:116:H3TF5BBXY:5:2213:26463:32156,K00302:116:H3TF5BBXY:5:1221:10460:10862,K00302:116:H3TF5BBXY:5:2202:21247:8734,
chr14:50292585|50298079	chr14	50292585	50298079	2	2_1_0	62	0.061	exon	ENSG00000165525.18_3,	-	K00302:116:H3TF5BBXY:5:1102:25621:21025,K00302:116:H3TF5BBXY:5:2123:8237:41053,
chr14:50616726|50616948	chr14	50616726	50616948	3	3_3_0	36	0.143	exon	ENSG00000100485.12_3,	-	K00302:116:H3TF5BBXY:5:1118:23307:20603,K00302:116:H3TF5BBXY:5:1211:22881:15680,K00302:116:H3TF5BBXY:5:1122:4685:3248,
chr14:55168780|55169298	chr14	55168780	55169298	6	5_4_0	90	0.118	exon	ENSG00000020577.13_3,	+	K00302:116:H3TF5BBXY:5:1111:25753:45942,K00302:116:H3TF5BBXY:5:2116:30543:48368,K00302:116:H3TF5BBXY:5:2226:10094:37202,K00302:116:H3TF5BBXY:5:2124:26108:3055,K00302:116:H3TF5BBXY:5:1118:29234:39594,K00302:116:H3TF5BBXY:5:1122:9059:6255,
chr14:56078737|56086030	chr14	56078737	56086030	3	1_2_0	90	0.062	exon	ENSG00000126777.18_6,	+	K00302:116:H3TF5BBXY:5:2112:16569:48702,K00302:116:H3TF5BBXY:5:2210:16904:10000,K00302:116:H3TF5BBXY:5:2101:11069:22291,
chr14:61503777|61518853	chr14	61503777	61518853	2	2_2_0	23	0.148	exon	ENSG00000139974.15_3,	+	K00302:116:H3TF5BBXY:5:2226:17594:27127,K00302:116:H3TF5BBXY:5:1223:24495:42952,
chr14:73614503|73614802	chr14	73614503	73614802	2	1_2_0	39	0.093	exon	ENSG00000080815.19_4,	+	K00302:116:H3TF5BBXY:5:1124:7598:25070,K00302:116:H3TF5BBXY:5:2104:18974:35426,
chr14:73749067|73754022	chr14	73749067	73754022	2	2_1_0	31	0.114	exon	ENSG00000133961.20_5,	-	K00302:116:H3TF5BBXY:5:1122:31193:48755,K00302:116:H3TF5BBXY:5:1120:15919:32279,
chr14:91947920|91952074	chr14	91947920	91952074	2	2_1_0	36	0.100	exon	ENSG00000100796.17_5,	-	K00302:116:H3TF5BBXY:5:1225:21328:42882,K00302:116:H3TF5BBXY:5:1123:26707:3741,
chr14:97299804|97327072	chr14	97299804	97327072	2	2_2_0	9	0.308	exon	ENSG00000100749.8_4,	+	K00302:116:H3TF5BBXY:5:2222:18243:30855,K00302:116:H3TF5BBXY:5:1225:28057:1261,
chr14:99924616|99932150	chr14	99924616	99932150	4	3_4_0	16	0.333	exon	ENSG00000183576.13_3,	-	K00302:116:H3TF5BBXY:5:2128:21501:2387,K00302:116:H3TF5BBXY:5:2201:29356:44412,K00302:116:H3TF5BBXY:5:2203:26220:26951,K00302:116:H3TF5BBXY:5:2223:9496:29237,
chr14:102506573|102507010	chr14	102506573	102507010	2	2_2_0	84	0.045	exon	ENSG00000197102.12_5,	+	K00302:116:H3TF5BBXY:5:2112:9973:4286,K00302:116:H3TF5BBXY:5:2112:15097:16964,
chr14:103865288|103871604	chr14	103865288	103871604	2	2_2_0	23	0.148	intron	ENSG00000075413.18_6,	+	K00302:116:H3TF5BBXY:5:1226:25804:8260,K00302:116:H3TF5BBXY:5:2121:12205:18915,
chr14:103907901|103908429	chr14	103907901	103908429	2	2_2_0	3	0.571	intron	ENSG00000075413.18_6,	+	K00302:116:H3TF5BBXY:5:2104:25682:46487,K00302:116:H3TF5BBXY:5:1203:29579:31189,
chr14:103941330|103958371	chr14	103941330	103958371	2	1_2_0	48	0.077	exon	ENSG00000075413.18_6,	+	K00302:116:H3TF5BBXY:5:1224:28270:17913,K00302:116:H3TF5BBXY:5:2213:13859:7539,
chr15:25650608|25657118	chr15	25650608	25657118	21	8_12_9	50	0.457	exon	ENSG00000114062.19_6,	-	K00302:116:H3TF5BBXY:5:1107:18609:23329,K00302:116:H3TF5BBXY:5:2215:22394:14062,K00302:116:H3TF5BBXY:5:2222:18994:45344,K00302:116:H3TF5BBXY:5:1221:5680:24665,K00302:116:H3TF5BBXY:5:2101:15899:23557,K00302:116:H3TF5BBXY:5:2128:13200:26090,K00302:116:H3TF5BBXY:5:2205:2311:18124,K00302:116:H3TF5BBXY:5:2205:1824:18405,K00302:116:H3TF5BBXY:5:2205:11546:27092,K00302:116:H3TF5BBXY:5:1123:18243:11302,K00302:116:H3TF5BBXY:5:1123:23683:41546,K00302:116:H3TF5BBXY:5:1209:25540:29888,K00302:116:H3TF5BBXY:5:2107:32522:21096,K00302:116:H3TF5BBXY:5:2111:32289:20726,K00302:116:H3TF5BBXY:5:2112:9130:38662,K00302:116:H3TF5BBXY:5:2224:7090:25879,K00302:116:H3TF5BBXY:5:1218:30320:29940,K00302:116:H3TF5BBXY:5:1228:28798:48720,K00302:116:H3TF5BBXY:5:2202:26808:7363,K00302:116:H3TF5BBXY:5:2208:13961:18757,K00302:116:H3TF5BBXY:5:1204:17310:18476,
chr15:25650608|25660989	chr15	25650608	25660989	2	1_1_1	30	0.118	exon	ENSG00000114062.19_6,	-	K00302:116:H3TF5BBXY:5:2112:14529:7750,K00302:116:H3TF5BBXY:5:2102:30797:10440,
chr15:32909951|32910856	chr15	32909951	32910856	2	2_2_0	0	1	intron	ENSG00000198826.11_5,	+	K00302:116:H3TF5BBXY:5:1119:1560:2721,K00302:116:H3TF5BBXY:5:2108:30442:32367,
chr15:41961026|41962156	chr15	41961026	41962156	10	6_7_0	46	0.303	exon	ENSG00000174197.16_2,	+	K00302:116:H3TF5BBXY:5:1101:27265:28411,K00302:116:H3TF5BBXY:5:1101:12753:36780,K00302:116:H3TF5BBXY:5:1117:14245:18616,K00302:116:H3TF5BBXY:5:1119:9891:3934,K00302:116:H3TF5BBXY:5:2119:7060:25369,K00302:116:H3TF5BBXY:5:2224:9780:4655,K00302:116:H3TF5BBXY:5:2227:12154:2756,K00302:116:H3TF5BBXY:5:1211:5457:29659,K00302:116:H3TF5BBXY:5:1214:22800:2457,K00302:116:H3TF5BBXY:5:2221:12459:10669,
chr15:41988273|41991357	chr15	41988273	41991357	4	3_3_0	77	0.094	exon	ENSG00000174197.16_2,	+	K00302:116:H3TF5BBXY:5:2109:8329:46522,K00302:116:H3TF5BBXY:5:1216:29396:10827,K00302:116:H3TF5BBXY:5:1216:29000:11477,K00302:116:H3TF5BBXY:5:1120:32136:41141,
chr15:43120126|43132631	chr15	43120126	43132631	3	1_2_0	19	0.240	exon	ENSG00000128881.17_5,	-	K00302:116:H3TF5BBXY:5:2110:15199:13060,K00302:116:H3TF5BBXY:5:2110:14854:13588,K00302:116:H3TF5BBXY:5:1102:15747:8664,
chr15:49528048|49531564	chr15	49528048	49531564	3	3_2_0	24	0.200	exon	ENSG00000156958.15_5,	+	K00302:116:H3TF5BBXY:5:2225:28168:31839,K00302:116:H3TF5BBXY:5:2225:28026:32332,K00302:116:H3TF5BBXY:5:2218:22323:46293,
chr15:51743842|51745838	chr15	51743842	51745838	3	2_3_0	33	0.154	exon	ENSG00000104093.13_4,	-	K00302:116:H3TF5BBXY:5:2121:19816:43181,K00302:116:H3TF5BBXY:5:1202:13098:40614,K00302:116:H3TF5BBXY:5:1219:16031:41299,
chr15:52058570|52069215	chr15	52058570	52069215	2	2_2_0	50	0.074	exon	ENSG00000128872.10_4,	+	K00302:116:H3TF5BBXY:5:2206:3610:7785,K00302:116:H3TF5BBXY:5:1125:24759:15029,
chr15:57383987|57387361	chr15	57383987	57387361	2	2_2_0	44	0.083	intron	ENSG00000140262.17_2,	+	K00302:116:H3TF5BBXY:5:2227:24759:17843,K00302:116:H3TF5BBXY:5:1213:3792:18827,
chr15:59204762|59209198	chr15	59204762	59209198	12	5_7_3	79	0.233	exon	ENSG00000137776.17_4,	-	K00302:116:H3TF5BBXY:5:1118:12845:15627,K00302:116:H3TF5BBXY:5:2110:23257:38662,K00302:116:H3TF5BBXY:5:2111:16224:15363,K00302:116:H3TF5BBXY:5:1211:17908:8154,K00302:116:H3TF5BBXY:5:1211:2524:42864,K00302:116:H3TF5BBXY:5:2202:4452:26160,K00302:116:H3TF5BBXY:5:2202:4614:26582,K00302:116:H3TF5BBXY:5:1208:12905:38627,K00302:116:H3TF5BBXY:5:1108:7385:48579,K00302:116:H3TF5BBXY:5:1225:20740:18265,K00302:116:H3TF5BBXY:5:2205:28737:46047,K00302:116:H3TF5BBXY:5:1120:2432:25966,
chr15:62299507|62306191	chr15	62299507	62306191	3	1_1_2	100	0.057	exon	ENSG00000129003.17_5,	-	K00302:116:H3TF5BBXY:5:2202:16792:16735,K00302:116:H3TF5BBXY:5:1105:13301:27672,K00302:116:H3TF5BBXY:5:1218:11332:10651,
chr15:63845914|63855207	chr15	63845914	63855207	2	1_2_0	37	0.098	exon	ENSG00000140455.17_5,	+	K00302:116:H3TF5BBXY:5:1226:1986:39506,K00302:116:H3TF5BBXY:5:1118:25510:41124,
chr15:63988323|64008672	chr15	63988323	64008672	2	2_2_0	49	0.075	exon	ENSG00000103657.14_4,	-	K00302:116:H3TF5BBXY:5:2105:2311:23294,K00302:116:H3TF5BBXY:5:1122:29477:18177,
chr15:64791492|64792365	chr15	64791492	64792365	8	6_3_0	24	0.400	exon	ENSG00000180357.9_3,	+	K00302:116:H3TF5BBXY:5:1113:19197:41124,K00302:116:H3TF5BBXY:5:1113:20375:43796,K00302:116:H3TF5BBXY:5:1115:14752:27549,K00302:116:H3TF5BBXY:5:2211:26027:4989,K00302:116:H3TF5BBXY:5:2221:29437:36288,K00302:116:H3TF5BBXY:5:1115:16528:47155,K00302:116:H3TF5BBXY:5:1217:16396:47383,K00302:116:H3TF5BBXY:5:2125:32228:24489,
chr15:65471272|65472542	chr15	65471272	65472542	3	2_3_0	51	0.105	exon	ENSG00000166855.9_3,	-	K00302:116:H3TF5BBXY:5:2224:23896:47331,K00302:116:H3TF5BBXY:5:2120:13200:1437,K00302:116:H3TF5BBXY:5:1102:15676:33299,
chr15:66007816|66048810	chr15	66007816	66048810	2	2_2_0	60	0.062	exon	ENSG00000174485.15_4,	-	K00302:116:H3TF5BBXY:5:1216:14692:4022,K00302:116:H3TF5BBXY:5:1201:14042:47313,
chr15:66828271|66839043	chr15	66828271	66839043	2	2_2_0	7	0.364	exon	ENSG00000174442.12_4,	+	K00302:116:H3TF5BBXY:5:2222:22424:8981,K00302:116:H3TF5BBXY:5:2120:24880:40315,
chr15:72858904|72862648	chr15	72858904	72862648	2	2_2_0	87	0.044	exon	ENSG00000166233.15_4,	+	K00302:116:H3TF5BBXY:5:2102:11627:30011,K00302:116:H3TF5BBXY:5:2102:11962:30767,
chr15:75815462|75819602	chr15	75815462	75819602	4	2_2_0	66	0.108	exon	ENSG00000169410.9_4,	-	K00302:116:H3TF5BBXY:5:1121:30381:20410,K00302:116:H3TF5BBXY:5:1202:30878:19513,K00302:116:H3TF5BBXY:5:1202:30878:19548,K00302:116:H3TF5BBXY:5:1202:31010:19882,
chr15:76146727|76175765	chr15	76146727	76175765	3	2_1_0	31	0.162	exon	ENSG00000140367.11_4,	+	K00302:116:H3TF5BBXY:5:1203:32197:9033,K00302:116:H3TF5BBXY:5:2228:10825:35585,K00302:116:H3TF5BBXY:5:2203:8816:4673,
chr15:76576098|76585041	chr15	76576098	76585041	2	2_1_0	61	0.062	exon	ENSG00000140374.16_4,	-	K00302:116:H3TF5BBXY:5:2120:30705:3916,K00302:116:H3TF5BBXY:5:2202:7405:46117,
chr15:80412670|80415142	chr15	80412670	80415142	9	4_6_0	38	0.321	exon	ENSG00000086666.19_6,	+	K00302:116:H3TF5BBXY:5:2108:8643:34020,K00302:116:H3TF5BBXY:5:2108:8948:34547,K00302:116:H3TF5BBXY:5:2227:18182:20480,K00302:116:H3TF5BBXY:5:1214:2980:37501,K00302:116:H3TF5BBXY:5:1101:28270:43445,K00302:116:H3TF5BBXY:5:2114:27874:47295,K00302:116:H3TF5BBXY:5:1218:9333:37923,K00302:116:H3TF5BBXY:5:2210:6928:3371,K00302:116:H3TF5BBXY:5:1124:9810:19162,
chr15:85657104|85664245	chr15	85657104	85664245	4	4_4_0	38	0.174	exon	ENSG00000073417.15_5,	+	K00302:116:H3TF5BBXY:5:1225:31091:27514,K00302:116:H3TF5BBXY:5:2201:12855:43744,K00302:116:H3TF5BBXY:5:2208:14265:31699,K00302:116:H3TF5BBXY:5:2210:30584:24138,
chr15:86848143|86860220	chr15	86848143	86860220	3	3_3_0	24	0.200	exon	ENSG00000260125.1_5,	-	K00302:116:H3TF5BBXY:5:1105:11698:2703,K00302:116:H3TF5BBXY:5:2221:19725:33774,K00302:116:H3TF5BBXY:5:2206:24901:36833,
chr15:93467551|93472321	chr15	93467551	93472321	3	3_2_0	107	0.053	exon	ENSG00000279765.3_7,ENSG00000173575.21_4,	+	K00302:116:H3TF5BBXY:5:2114:2909:46029,K00302:116:H3TF5BBXY:5:2203:14275:12374,K00302:116:H3TF5BBXY:5:1110:4452:10299,
chr15:93510555|93510743	chr15	93510555	93510743	3	2_2_0	116	0.049	exon	ENSG00000173575.21_4,	+	K00302:116:H3TF5BBXY:5:1215:31507:4110,K00302:116:H3TF5BBXY:5:1207:10348:1842,K00302:116:H3TF5BBXY:5:1207:13809:10440,
chr15:93540187|93541851	chr15	93540187	93541851	5	1_3_0	89	0.101	exon	ENSG00000173575.21_4,	+	K00302:116:H3TF5BBXY:5:1113:9678:10774,K00302:116:H3TF5BBXY:5:2214:20324:19759,K00302:116:H3TF5BBXY:5:1220:7151:7451,K00302:116:H3TF5BBXY:5:2121:24921:12392,K00302:116:H3TF5BBXY:5:2204:15534:20639,
chr15:93540187|93545547	chr15	93540187	93545547	5	4_4_0	105	0.087	exon	ENSG00000173575.21_4,	+	K00302:116:H3TF5BBXY:5:2216:29934:34336,K00302:116:H3TF5BBXY:5:2220:9780:35567,K00302:116:H3TF5BBXY:5:2126:30817:6853,K00302:116:H3TF5BBXY:5:2126:30766:7328,K00302:116:H3TF5BBXY:5:2202:4726:15381,
chr15:93543742|93558139	chr15	93543742	93558139	2	2_1_0	82	0.047	exon	ENSG00000173575.21_4,	+	K00302:116:H3TF5BBXY:5:1218:29569:33000,K00302:116:H3TF5BBXY:5:1128:2382:1683,
chr15:101104897|101105470	chr15	101104897	101105470	6	5_4_0	8	0.600	exon	ENSG00000140471.17_3,	-	K00302:116:H3TF5BBXY:5:2105:8024:4251,K00302:116:H3TF5BBXY:5:2211:10896:21113,K00302:116:H3TF5BBXY:5:2126:4401:20621,K00302:116:H3TF5BBXY:5:1202:4026:16418,K00302:116:H3TF5BBXY:5:2128:22739:4321,K00302:116:H3TF5BBXY:5:1128:21298:22186,
chr16:1859239|1859834	chr16	1859239	1859834	4	2_3_0	24	0.250	exon	ENSG00000063854.13_3,	-	K00302:116:H3TF5BBXY:5:2212:23338:48263,K00302:116:H3TF5BBXY:5:2212:23338:48614,K00302:116:H3TF5BBXY:5:1228:13119:6009,K00302:116:H3TF5BBXY:5:1214:8004:24753,
chr16:3900298|3901010	chr16	3900298	3901010	2	2_1_0	60	0.062	exon	ENSG00000005339.14_5,	-	K00302:116:H3TF5BBXY:5:1227:23825:28006,K00302:116:H3TF5BBXY:5:2110:24748:31505,
chr16:9009111|9011013	chr16	9009111	9011013	2	2_1_0	38	0.095	exon	ENSG00000187555.15_4,	-	K00302:116:H3TF5BBXY:5:1121:21085:24911,K00302:116:H3TF5BBXY:5:2211:22810:26740,
chr16:15758593|15761296	chr16	15758593	15761296	4	2_2_0	69	0.104	exon	ENSG00000072864.15_4,	+	K00302:116:H3TF5BBXY:5:1106:28006:7644,K00302:116:H3TF5BBXY:5:2101:30979:34424,K00302:116:H3TF5BBXY:5:2225:17959:35848,K00302:116:H3TF5BBXY:5:2225:18781:36675,
chr16:19627436|19659204	chr16	19627436	19659204	2	2_1_0	54	0.069	exon	ENSG00000103544.14_5,	+	K00302:116:H3TF5BBXY:5:1216:18741:19126,K00302:116:H3TF5BBXY:5:2107:12428:37765,
chr16:19656208|19663412	chr16	19656208	19663412	2	2_1_0	45	0.082	exon	ENSG00000103544.14_5,	+	K00302:116:H3TF5BBXY:5:1221:14265:9930,K00302:116:H3TF5BBXY:5:1127:4959:41563,
chr16:22142526|22143050	chr16	22142526	22143050	5	5_3_0	16	0.385	exon	ENSG00000175267.15_6,	+	K00302:116:H3TF5BBXY:5:1109:25357:43216,K00302:116:H3TF5BBXY:5:2104:21369:43515,K00302:116:H3TF5BBXY:5:1208:25357:24190,K00302:116:H3TF5BBXY:5:2212:5497:35602,K00302:116:H3TF5BBXY:5:2125:30310:22713,
chr16:30740287|30740893	chr16	30740287	30740893	2	2_2_0	38	0.095	exon	ENSG00000282034.1_7,ENSG00000080603.17_5,	+	K00302:116:H3TF5BBXY:5:1117:18852:45168,K00302:116:H3TF5BBXY:5:2119:25215:2316,
chr16:31733947|31734674	chr16	31733947	31734674	11	2_7_0	24	0.478	exon	ENSG00000197302.10_4,	+	K00302:116:H3TF5BBXY:5:2114:28513:31382,K00302:116:H3TF5BBXY:5:2202:16640:5886,K00302:116:H3TF5BBXY:5:1205:30310:35303,K00302:116:H3TF5BBXY:5:1113:16102:26301,K00302:116:H3TF5BBXY:5:2116:13210:37572,K00302:116:H3TF5BBXY:5:2220:15930:19566,K00302:116:H3TF5BBXY:5:1228:2098:47612,K00302:116:H3TF5BBXY:5:2121:1773:38257,K00302:116:H3TF5BBXY:5:1126:2859:47700,K00302:116:H3TF5BBXY:5:1126:2879:47735,K00302:116:H3TF5BBXY:5:1210:12571:15926,
chr16:47252779|47347734	chr16	47252779	47347734	2	2_2_0	59	0.063	exon	ENSG00000129636.12_3,	-	K00302:116:H3TF5BBXY:5:1225:14560:26758,K00302:116:H3TF5BBXY:5:2123:27732:7627,
chr16:47531310|47549512	chr16	47531310	47549512	8	4_1_0	57	0.219	exon	ENSG00000102893.16_6,	+	K00302:116:H3TF5BBXY:5:2126:9739:36552,K00302:116:H3TF5BBXY:5:2126:6948:38046,K00302:116:H3TF5BBXY:5:1118:15189:34495,K00302:116:H3TF5BBXY:5:2211:26047:34213,K00302:116:H3TF5BBXY:5:2211:26210:34600,K00302:116:H3TF5BBXY:5:1218:20344:16665,K00302:116:H3TF5BBXY:5:1223:22049:47506,K00302:116:H3TF5BBXY:5:1123:22516:21729,
