circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
chr15:80750270|80806746	chr15	80750270	80806746	5	3_1_4	358	0.027	exon	ENSG00000172379.21_5,	+	K00302:154:HGK25BBXY:1:2105:30147:43990,K00302:154:HGK25BBXY:1:2212:4929:41194,K00302:154:HGK25BBXY:1:2214:10338:1191,K00302:154:HGK25BBXY:1:1211:12895:34670,K00302:154:HGK25BBXY:1:1211:12165:34917,
chr15:81199004|81201647	chr15	81199004	81201647	2	2_2_0	27	0.129	exon	ENSG00000103888.17_3,	+	K00302:154:HGK25BBXY:1:1219:3569:1666,K00302:154:HGK25BBXY:1:2209:17726:17860,
chr15:83357488|83358205	chr15	83357488	83358205	2	1_1_2	89	0.043	exon	ENSG00000103723.13_5,	-	K00302:154:HGK25BBXY:1:1210:11728:47313,K00302:154:HGK25BBXY:1:2102:15980:27215,
chr15:83819967|83826793	chr15	83819967	83826793	8	7_7_0	128	0.111	exon	ENSG00000166503.9_7,	-	K00302:154:HGK25BBXY:1:1114:30279:46961,K00302:154:HGK25BBXY:1:2210:27630:20920,K00302:154:HGK25BBXY:1:1211:4117:13799,K00302:154:HGK25BBXY:1:1211:3894:14467,K00302:154:HGK25BBXY:1:2225:12175:18300,K00302:154:HGK25BBXY:1:2124:4198:37290,K00302:154:HGK25BBXY:1:2127:13494:41370,K00302:154:HGK25BBXY:1:2204:2828:4567,
chr15:84228005|84245493	chr15	84228005	84245493	5	0_3_5	84	0.106	exon	ENSG00000140600.17_4,	+	K00302:154:HGK25BBXY:1:1121:23084:2316,K00302:154:HGK25BBXY:1:2211:9140:24788,K00302:154:HGK25BBXY:1:1206:4827:20340,K00302:154:HGK25BBXY:1:2109:6228:45555,K00302:154:HGK25BBXY:1:2225:22374:21272,
chr15:84228005|84257523	chr15	84228005	84257523	4	2_4_2	69	0.104	exon	ENSG00000140600.17_4,	+	K00302:154:HGK25BBXY:1:2208:17056:35761,K00302:154:HGK25BBXY:1:2225:6350:30362,K00302:154:HGK25BBXY:1:2215:19177:28991,K00302:154:HGK25BBXY:1:2123:22698:2352,
chr15:84228005|84373260	chr15	84228005	84373260	2	1_2_1	31	0.114	intergenic_region	n/a	+	K00302:154:HGK25BBXY:1:2212:11637:5728,K00302:154:HGK25BBXY:1:2219:13575:41721,
chr15:84257414|84278218	chr15	84257414	84278218	2	2_2_0	64	0.059	exon	ENSG00000140600.17_4,	+	K00302:154:HGK25BBXY:1:1112:28940:42319,K00302:154:HGK25BBXY:1:2226:18741:32666,
chr15:85070012|85098301	chr15	85070012	85098301	4	1_1_1	10	0.444	exon	ENSG00000189136.9_3,	-	K00302:154:HGK25BBXY:1:1106:24200:32947,K00302:154:HGK25BBXY:1:1106:24342:32947,K00302:154:HGK25BBXY:1:1214:23561:37290,K00302:154:HGK25BBXY:1:2220:25621:13570,
chr15:85081763|85089508	chr15	85081763	85089508	3	3_0_3	27	0.182	exon	ENSG00000189136.9_3,	-	K00302:154:HGK25BBXY:1:1209:20243:19126,K00302:154:HGK25BBXY:1:2218:27783:21746,K00302:154:HGK25BBXY:1:2101:10135:29325,
chr15:85081763|85098301	chr15	85081763	85098301	5	2_3_2	17	0.370	exon	ENSG00000189136.9_3,	-	K00302:154:HGK25BBXY:1:1114:5193:45238,K00302:154:HGK25BBXY:1:2202:16884:24138,K00302:154:HGK25BBXY:1:1118:5873:36991,K00302:154:HGK25BBXY:1:2212:8674:45959,K00302:154:HGK25BBXY:1:1208:25875:5569,
chr15:85223944|85234875	chr15	85223944	85234875	4	3_2_1	25	0.242	exon	ENSG00000140612.14_3,	-	K00302:154:HGK25BBXY:1:2218:13748:32103,K00302:154:HGK25BBXY:1:2120:10866:31154,K00302:154:HGK25BBXY:1:1201:16934:14203,K00302:154:HGK25BBXY:1:1209:1844:22274,
chr15:85607601|85626875	chr15	85607601	85626875	6	1_2_4	25	0.324	exon	ENSG00000073417.15_5,	+	K00302:154:HGK25BBXY:1:1127:15828:25685,K00302:154:HGK25BBXY:1:1201:26514:37484,K00302:154:HGK25BBXY:1:1226:6908:13359,K00302:154:HGK25BBXY:1:1102:6055:2703,K00302:154:HGK25BBXY:1:1209:2818:24208,K00302:154:HGK25BBXY:1:1209:2757:24278,
chr15:85656608|85669605	chr15	85656608	85669605	5	2_4_3	81	0.110	exon	ENSG00000073417.15_5,	+	K00302:154:HGK25BBXY:1:2207:3569:8031,K00302:154:HGK25BBXY:1:2218:26910:36095,K00302:154:HGK25BBXY:1:2201:29863:13289,K00302:154:HGK25BBXY:1:1101:25865:30872,K00302:154:HGK25BBXY:1:1225:14651:11302,
chr15:85657104|85664245	chr15	85657104	85664245	5	4_4_0	70	0.125	exon	ENSG00000073417.15_5,	+	K00302:154:HGK25BBXY:1:1116:2463:4004,K00302:154:HGK25BBXY:1:1219:31345:25668,K00302:154:HGK25BBXY:1:1219:31375:25685,K00302:154:HGK25BBXY:1:2125:10206:25017,K00302:154:HGK25BBXY:1:1226:8978:24964,
chr15:88472422|88483984	chr15	88472422	88483984	14	10_8_0	87	0.243	exon	ENSG00000140538.16_3,	-	K00302:154:HGK25BBXY:1:1223:7537:23030,K00302:154:HGK25BBXY:1:1213:10368:13939,K00302:154:HGK25BBXY:1:2223:15442:8488,K00302:154:HGK25BBXY:1:1206:24748:22256,K00302:154:HGK25BBXY:1:2122:14164:39436,K00302:154:HGK25BBXY:1:2102:7486:35778,K00302:154:HGK25BBXY:1:1111:9465:33510,K00302:154:HGK25BBXY:1:2108:18284:39998,K00302:154:HGK25BBXY:1:2109:2615:2826,K00302:154:HGK25BBXY:1:1217:27559:22028,K00302:154:HGK25BBXY:1:2224:15960:22995,K00302:154:HGK25BBXY:1:1203:25672:22661,K00302:154:HGK25BBXY:1:2123:1479:11618,K00302:154:HGK25BBXY:1:2126:20872:7556,
chr15:88576088|88690634	chr15	88576088	88690634	2	2_2_0	127	0.031	exon	ENSG00000140538.16_3,	-	K00302:154:HGK25BBXY:1:1115:4300:27971,K00302:154:HGK25BBXY:1:1107:12276:42636,
chr15:89656956|89659752	chr15	89656956	89659752	13	8_9_2	186	0.123	exon	ENSG00000140526.18_4,	+	K00302:154:HGK25BBXY:1:1116:20273:11970,K00302:154:HGK25BBXY:1:1114:15351:2527,K00302:154:HGK25BBXY:1:1211:32289:27901,K00302:154:HGK25BBXY:1:2222:19776:26301,K00302:154:HGK25BBXY:1:1204:16518:44324,K00302:154:HGK25BBXY:1:1207:22983:16594,K00302:154:HGK25BBXY:1:2123:10855:37572,K00302:154:HGK25BBXY:1:2124:26321:28709,K00302:154:HGK25BBXY:1:2124:26291:28727,K00302:154:HGK25BBXY:1:2125:19715:16278,K00302:154:HGK25BBXY:1:1226:8816:2070,K00302:154:HGK25BBXY:1:2202:15341:9789,K00302:154:HGK25BBXY:1:1121:13869:45959,
chr15:89656956|89698765	chr15	89656956	89698765	3	3_3_0	177	0.033	exon	ENSG00000140526.18_4,	+	K00302:154:HGK25BBXY:1:1125:1428:7099,K00302:154:HGK25BBXY:1:1221:27133:20621,K00302:154:HGK25BBXY:1:2101:1753:5165,
chr15:89930662|89932713	chr15	89930662	89932713	3	2_3_1	35	0.146	exon	ENSG00000255571.8_5,	+	K00302:154:HGK25BBXY:1:1211:10267:21817,K00302:154:HGK25BBXY:1:2215:29082:10739,K00302:154:HGK25BBXY:1:2123:25307:36481,
chr15:89931048|89932713	chr15	89931048	89932713	3	2_3_1	30	0.167	exon	ENSG00000255571.8_5,	+	K00302:154:HGK25BBXY:1:2111:18883:17614,K00302:154:HGK25BBXY:1:2102:4391:12831,K00302:154:HGK25BBXY:1:1108:22658:8260,
chr15:90760671|90764997	chr15	90760671	90764997	4	4_4_0	20	0.286	exon	ENSG00000185033.14_5,	+	K00302:154:HGK25BBXY:1:1218:19664:10458,K00302:154:HGK25BBXY:1:2207:8237:30468,K00302:154:HGK25BBXY:1:2225:23165:21518,K00302:154:HGK25BBXY:1:2202:10389:14432,
chr15:90982564|90986710	chr15	90982564	90986710	2	0_1_2	98	0.039	exon	ENSG00000140575.13_4,	+	K00302:154:HGK25BBXY:1:2128:12439:33844,K00302:154:HGK25BBXY:1:1118:20273:18194,
chr15:90984738|90986710	chr15	90984738	90986710	3	3_2_1	105	0.054	exon	ENSG00000140575.13_4,	+	K00302:154:HGK25BBXY:1:1122:9658:23118,K00302:154:HGK25BBXY:1:1113:9232:14502,K00302:154:HGK25BBXY:1:2102:19076:23329,
chr15:91162973|91172764	chr15	91162973	91172764	3	1_2_2	34	0.150	exon	ENSG00000140577.16_4,	+	K00302:154:HGK25BBXY:1:1123:12104:6255,K00302:154:HGK25BBXY:1:1209:28706:33615,K00302:154:HGK25BBXY:1:2116:4635:14273,
chr15:91769103|91795750	chr15	91769103	91795750	2	2_2_0	116	0.033	exon	ENSG00000185518.11_2,	+	K00302:154:HGK25BBXY:1:2106:12144:5481,K00302:154:HGK25BBXY:1:2126:23784:18933,
chr15:91795049|91811835	chr15	91795049	91811835	8	7_6_0	172	0.085	exon	ENSG00000185518.11_2,	+	K00302:154:HGK25BBXY:1:2104:12753:27004,K00302:154:HGK25BBXY:1:1221:3539:16102,K00302:154:HGK25BBXY:1:2215:27397:12990,K00302:154:HGK25BBXY:1:2215:24951:38609,K00302:154:HGK25BBXY:1:2120:10470:37642,K00302:154:HGK25BBXY:1:2120:10642:38820,K00302:154:HGK25BBXY:1:2203:11403:7574,K00302:154:HGK25BBXY:1:2125:30025:22749,
chr15:91824958|91836401	chr15	91824958	91836401	3	2_2_0	162	0.036	exon	ENSG00000185518.11_2,	+	K00302:154:HGK25BBXY:1:1120:32532:42706,K00302:154:HGK25BBXY:1:1127:2463:20287,K00302:154:HGK25BBXY:1:2210:14986:10721,
chr15:93467551|93472321	chr15	93467551	93472321	7	7_5_2	114	0.109	exon	ENSG00000279765.3_7,ENSG00000173575.21_4,	+	K00302:154:HGK25BBXY:1:1110:21501:8576,K00302:154:HGK25BBXY:1:2111:24535:33844,K00302:154:HGK25BBXY:1:1210:4117:32508,K00302:154:HGK25BBXY:1:1210:3894:32578,K00302:154:HGK25BBXY:1:2225:26189:15996,K00302:154:HGK25BBXY:1:1204:29548:13728,K00302:154:HGK25BBXY:1:2220:13271:45344,
chr15:93480748|93482948	chr15	93480748	93482948	2	2_2_0	129	0.030	exon	ENSG00000173575.21_4,ENSG00000279765.3_7,	+	K00302:154:HGK25BBXY:1:2118:27306:41985,K00302:154:HGK25BBXY:1:2214:3660:32455,
chr15:93480748|93510743	chr15	93480748	93510743	3	2_2_0	103	0.055	exon	ENSG00000173575.21_4,	+	K00302:154:HGK25BBXY:1:1113:11505:13799,K00302:154:HGK25BBXY:1:1215:30381:8207,K00302:154:HGK25BBXY:1:1215:29701:9280,
chr15:93489051|93510743	chr15	93489051	93510743	4	1_4_2	79	0.092	exon	ENSG00000173575.21_4,	+	K00302:154:HGK25BBXY:1:1219:6979:43761,K00302:154:HGK25BBXY:1:1203:15351:2914,K00302:154:HGK25BBXY:1:2217:14489:18194,K00302:154:HGK25BBXY:1:2214:29985:40227,
chr15:93496587|93499879	chr15	93496587	93499879	4	3_2_0	87	0.084	exon	ENSG00000173575.21_4,	+	K00302:154:HGK25BBXY:1:1123:4848:8172,K00302:154:HGK25BBXY:1:2213:2118:36780,K00302:154:HGK25BBXY:1:1124:25367:44500,K00302:154:HGK25BBXY:1:1124:25408:44605,
chr15:93521464|93528903	chr15	93521464	93528903	5	3_3_0	69	0.127	exon	ENSG00000173575.21_4,	+	K00302:154:HGK25BBXY:1:1111:6603:41282,K00302:154:HGK25BBXY:1:1111:5720:42003,K00302:154:HGK25BBXY:1:2223:4675:31681,K00302:154:HGK25BBXY:1:2125:21542:26512,K00302:154:HGK25BBXY:1:2125:21531:26529,
chr15:93540187|93541851	chr15	93540187	93541851	4	2_3_0	103	0.072	exon	ENSG00000173575.21_4,	+	K00302:154:HGK25BBXY:1:1201:16975:21940,K00302:154:HGK25BBXY:1:1101:20567:32595,K00302:154:HGK25BBXY:1:1101:17969:32631,K00302:154:HGK25BBXY:1:2101:4442:29694,
chr15:93540187|93545547	chr15	93540187	93545547	11	9_6_0	116	0.159	exon	ENSG00000173575.21_4,	+	K00302:154:HGK25BBXY:1:1116:28747:10018,K00302:154:HGK25BBXY:1:1123:27387:12761,K00302:154:HGK25BBXY:1:1123:27265:13042,K00302:154:HGK25BBXY:1:2207:22221:3916,K00302:154:HGK25BBXY:1:2224:16325:47928,K00302:154:HGK25BBXY:1:2224:5223:48069,K00302:154:HGK25BBXY:1:1206:21511:16647,K00302:154:HGK25BBXY:1:2101:20506:29501,K00302:154:HGK25BBXY:1:1111:10653:45871,K00302:154:HGK25BBXY:1:1114:17462:3231,K00302:154:HGK25BBXY:1:1221:8663:42812,
chr15:93543742|93552553	chr15	93543742	93552553	2	1_2_0	83	0.046	exon	ENSG00000173575.21_4,	+	K00302:154:HGK25BBXY:1:2124:9303:26371,K00302:154:HGK25BBXY:1:1201:12692:20744,
chr15:93543742|93558139	chr15	93543742	93558139	2	1_2_0	95	0.040	exon	ENSG00000173575.21_4,	+	K00302:154:HGK25BBXY:1:1120:8359:35848,K00302:154:HGK25BBXY:1:1213:2564:40192,
chr15:93552375|93563488	chr15	93552375	93563488	3	3_3_0	126	0.045	exon	ENSG00000173575.21_4,	+	K00302:154:HGK25BBXY:1:1113:3204:32894,K00302:154:HGK25BBXY:1:1209:12307:24331,K00302:154:HGK25BBXY:1:1225:8948:5358,
chr15:94899366|94945248	chr15	94899366	94945248	2	2_2_0	0	1	exon	ENSG00000140563.15_4,	+	K00302:154:HGK25BBXY:1:2118:25499:35374,K00302:154:HGK25BBXY:1:1227:1610:47014,
chr15:99816781|99828156	chr15	99816781	99828156	2	1_2_1	29	0.121	exon	ENSG00000168904.15_6,	+	K00302:154:HGK25BBXY:1:1117:19380:22696,K00302:154:HGK25BBXY:1:1225:27417:31031,
chr15:99816781|99874334	chr15	99816781	99874334	2	0_2_2	30	0.118	exon	ENSG00000168904.15_6,	+	K00302:154:HGK25BBXY:1:1213:11475:11882,K00302:154:HGK25BBXY:1:2125:16325:36569,
chr15:101104897|101105470	chr15	101104897	101105470	2	2_2_0	2	0.667	exon	ENSG00000140471.17_3,	-	K00302:154:HGK25BBXY:1:1125:1610:31646,K00302:154:HGK25BBXY:1:2117:14712:41229,
chr15:101691925|101719185	chr15	101691925	101719185	3	2_2_0	17	0.261	intergenic_region	n/a	-	K00302:154:HGK25BBXY:1:1103:5690:39770,K00302:154:HGK25BBXY:1:1104:3620:41739,K00302:154:HGK25BBXY:1:1104:3366:41932,
chr15:101775287|101775782	chr15	101775287	101775782	3	3_2_0	33	0.154	exon	ENSG00000131873.7_4,	-	K00302:154:HGK25BBXY:1:1202:30807:27584,K00302:154:HGK25BBXY:1:2212:6502:27672,K00302:154:HGK25BBXY:1:1210:31913:11425,
chr16:249061|258187	chr16	249061	258187	3	2_2_0	124	0.046	exon	ENSG00000007392.16_3,	-	K00302:154:HGK25BBXY:1:2222:19157:17913,K00302:154:HGK25BBXY:1:2225:13697:21360,K00302:154:HGK25BBXY:1:2225:14834:21641,
chr16:1859239|1859834	chr16	1859239	1859834	9	8_6_2	101	0.151	exon	ENSG00000063854.13_3,	-	K00302:154:HGK25BBXY:1:1124:27154:43972,K00302:154:HGK25BBXY:1:1221:7436:46733,K00302:154:HGK25BBXY:1:2207:10368:15873,K00302:154:HGK25BBXY:1:1205:18761:42548,K00302:154:HGK25BBXY:1:2125:13281:38011,K00302:154:HGK25BBXY:1:1227:1133:27584,K00302:154:HGK25BBXY:1:1106:27752:3618,K00302:154:HGK25BBXY:1:1106:30736:39945,K00302:154:HGK25BBXY:1:1106:30726:40069,
chr16:2415557|2429582	chr16	2415557	2429582	3	2_2_0	3	0.667	intron	ENSG00000238098.9_2,	+	K00302:154:HGK25BBXY:1:1118:30726:5288,K00302:154:HGK25BBXY:1:2222:2006:33633,K00302:154:HGK25BBXY:1:2222:1773:33756,
chr16:3586122|3586994	chr16	3586122	3586994	5	4_5_0	65	0.133	exon	ENSG00000103351.13_5,	+	K00302:154:HGK25BBXY:1:1207:27377:41018,K00302:154:HGK25BBXY:1:2215:18720:47999,K00302:154:HGK25BBXY:1:1228:28158:10792,K00302:154:HGK25BBXY:1:2101:8948:34512,K00302:154:HGK25BBXY:1:2119:2290:37150,
chr16:3900298|3901010	chr16	3900298	3901010	4	3_3_0	77	0.094	exon	ENSG00000005339.14_5,	-	K00302:154:HGK25BBXY:1:1202:13027:10880,K00302:154:HGK25BBXY:1:1202:9891:16278,K00302:154:HGK25BBXY:1:1213:4746:3705,K00302:154:HGK25BBXY:1:2119:18456:25316,
chr16:4382216|4383520	chr16	4382216	4383520	4	4_3_0	3	0.727	exon	ENSG00000126603.8_2,	+	K00302:154:HGK25BBXY:1:2213:25357:19337,K00302:154:HGK25BBXY:1:2227:17147:40455,K00302:154:HGK25BBXY:1:1204:25043:44992,K00302:154:HGK25BBXY:1:1209:13677:16084,
chr16:5046349|5053574	chr16	5046349	5053574	2	2_2_0	51	0.073	exon	ENSG00000103184.12_4,	+	K00302:154:HGK25BBXY:1:2227:17279:40297,K00302:154:HGK25BBXY:1:1228:5548:21799,
chr16:5092096|5092968	chr16	5092096	5092968	3	2_1_0	6	0.500	exon	ENSG00000033011.12_5,	+	K00302:154:HGK25BBXY:1:2208:16630:2598,K00302:154:HGK25BBXY:1:2103:20293:27338,K00302:154:HGK25BBXY:1:2103:20243:27356,
chr16:7629779|7657340	chr16	7629779	7657340	9	6_0_8	70	0.205	exon	ENSG00000078328.20_4,	+	K00302:154:HGK25BBXY:1:1114:27945:47981,K00302:154:HGK25BBXY:1:1127:9831:14906,K00302:154:HGK25BBXY:1:1202:23389:18880,K00302:154:HGK25BBXY:1:2217:21795:41405,K00302:154:HGK25BBXY:1:2122:2534:7504,K00302:154:HGK25BBXY:1:2203:5913:47471,K00302:154:HGK25BBXY:1:2204:7527:27795,K00302:154:HGK25BBXY:1:1127:5436:48263,K00302:154:HGK25BBXY:1:2124:3397:48667,
chr16:9009111|9011013	chr16	9009111	9011013	3	1_3_1	36	0.143	exon	ENSG00000187555.15_4,	-	K00302:154:HGK25BBXY:1:1119:28940:41053,K00302:154:HGK25BBXY:1:2210:22404:26177,K00302:154:HGK25BBXY:1:1222:19796:4075,
chr16:10522725|10534319	chr16	10522725	10534319	2	1_2_0	8	0.333	exon	ENSG00000166669.13_5,	+	K00302:154:HGK25BBXY:1:2221:10480:39066,K00302:154:HGK25BBXY:1:1209:20151:30503,
chr16:11063018|11076848	chr16	11063018	11076848	5	4_4_0	36	0.217	exon	ENSG00000038532.16_5,	+	K00302:154:HGK25BBXY:1:2106:6400:48737,K00302:154:HGK25BBXY:1:1206:24170:16999,K00302:154:HGK25BBXY:1:1206:23571:36358,K00302:154:HGK25BBXY:1:2218:3802:2492,K00302:154:HGK25BBXY:1:1103:22617:30661,
chr16:11114050|11154879	chr16	11114050	11154879	4	3_3_0	32	0.200	exon	ENSG00000038532.16_5,	+	K00302:154:HGK25BBXY:1:1125:7273:26547,K00302:154:HGK25BBXY:1:2212:32015:13535,K00302:154:HGK25BBXY:1:1215:5061:45994,K00302:154:HGK25BBXY:1:2114:5264:10088,
chr16:11121965|11124596	chr16	11121965	11124596	2	2_2_0	2	0.667	intron	ENSG00000038532.16_5,	+	K00302:154:HGK25BBXY:1:1122:2554:15029,K00302:154:HGK25BBXY:1:1208:21978:5323,
chr16:11857334|11859541	chr16	11857334	11859541	3	2_2_0	33	0.154	exon	ENSG00000122299.12_3,	-	K00302:154:HGK25BBXY:1:2208:29396:20146,K00302:154:HGK25BBXY:1:2210:26332:22960,K00302:154:HGK25BBXY:1:2118:6644:19830,
chr16:11868092|11873219	chr16	11868092	11873219	3	1_2_0	45	0.118	exon	ENSG00000122299.12_3,	-	K00302:154:HGK25BBXY:1:2119:7334:2738,K00302:154:HGK25BBXY:1:1223:13230:19531,K00302:154:HGK25BBXY:1:1223:13250:19531,
chr16:11868092|11876244	chr16	11868092	11876244	5	2_2_0	28	0.263	exon	ENSG00000122299.12_3,	-	K00302:154:HGK25BBXY:1:1119:16417:3248,K00302:154:HGK25BBXY:1:1113:30431:21869,K00302:154:HGK25BBXY:1:1113:30431:22186,K00302:154:HGK25BBXY:1:1113:30127:22327,K00302:154:HGK25BBXY:1:1113:30076:22485,
chr16:11988811|11991892	chr16	11988811	11991892	5	2_1_4	60	0.143	exon	ENSG00000103342.13_5,	-	K00302:154:HGK25BBXY:1:1218:7638:12198,K00302:154:HGK25BBXY:1:1210:14519:29606,K00302:154:HGK25BBXY:1:1211:21795:31312,K00302:154:HGK25BBXY:1:2224:25347:48227,K00302:154:HGK25BBXY:1:1116:5467:36605,
chr16:14173147|14234617	chr16	14173147	14234617	3	0_3_3	57	0.095	exon	ENSG00000186260.16_4,	+	K00302:154:HGK25BBXY:1:1117:28655:24067,K00302:154:HGK25BBXY:1:2223:9841:19285,K00302:154:HGK25BBXY:1:2103:9932:22924,
chr16:14687158|14704666	chr16	14687158	14704666	2	1_2_1	52	0.071	exon	ENSG00000140694.17_3,	-	K00302:154:HGK25BBXY:1:1207:18193:40684,K00302:154:HGK25BBXY:1:1105:23652:21412,
chr16:15091610|15092262	chr16	15091610	15092262	3	2_1_2	49	0.109	exon	ENSG00000179889.18_5,	+	K00302:154:HGK25BBXY:1:1119:10977:18933,K00302:154:HGK25BBXY:1:1126:26900:42548,K00302:154:HGK25BBXY:1:2216:7781:19197,
chr16:15494644|15503671	chr16	15494644	15503671	2	1_2_1	10	0.286	exon	ENSG00000156968.9_4,	+	K00302:154:HGK25BBXY:1:1203:10318:4004,K00302:154:HGK25BBXY:1:1205:22861:17825,
chr16:15577794|15609285	chr16	15577794	15609285	2	2_2_0	134	0.029	intron	ENSG00000166780.11_5,	+	K00302:154:HGK25BBXY:1:1203:30299:36833,K00302:154:HGK25BBXY:1:2214:20902:27690,
chr16:16235030|16236799	chr16	16235030	16236799	3	2_2_0	11	0.353	exon	ENSG00000103222.19_4,	+	K00302:154:HGK25BBXY:1:1127:2991:9139,K00302:154:HGK25BBXY:1:2210:1753:4673,K00302:154:HGK25BBXY:1:2216:20141:44130,
chr16:17448956|17451907	chr16	17448956	17451907	3	3_1_0	16	0.273	exon	ENSG00000103489.11_3,	-	K00302:154:HGK25BBXY:1:2222:5538:34512,K00302:154:HGK25BBXY:1:2109:18203:27021,K00302:154:HGK25BBXY:1:2226:25276:5657,
chr16:19627436|19659204	chr16	19627436	19659204	10	6_5_4	82	0.196	exon	ENSG00000103544.14_5,	+	K00302:154:HGK25BBXY:1:1121:10450:34090,K00302:154:HGK25BBXY:1:1115:6248:8770,K00302:154:HGK25BBXY:1:2112:17066:1842,K00302:154:HGK25BBXY:1:2211:21034:31962,K00302:154:HGK25BBXY:1:2118:24079:3582,K00302:154:HGK25BBXY:1:2118:24028:3635,K00302:154:HGK25BBXY:1:1102:27610:16348,K00302:154:HGK25BBXY:1:1102:27590:16418,K00302:154:HGK25BBXY:1:1102:11576:19654,K00302:154:HGK25BBXY:1:1108:15848:38943,
chr16:19627436|19663412	chr16	19627436	19663412	4	2_2_1	68	0.105	exon	ENSG00000103544.14_5,	+	K00302:154:HGK25BBXY:1:2206:30523:42073,K00302:154:HGK25BBXY:1:2221:26474:25421,K00302:154:HGK25BBXY:1:2217:26047:43814,K00302:154:HGK25BBXY:1:1227:7080:47946,
chr16:19656208|19663412	chr16	19656208	19663412	2	2_2_0	74	0.051	exon	ENSG00000103544.14_5,	+	K00302:154:HGK25BBXY:1:2115:28290:45871,K00302:154:HGK25BBXY:1:2203:18345:21641,
chr16:21973781|21987564	chr16	21973781	21987564	5	2_1_4	181	0.052	exon	ENSG00000140740.10_2,	+	K00302:154:HGK25BBXY:1:1224:24586:24155,K00302:154:HGK25BBXY:1:2221:25317:14836,K00302:154:HGK25BBXY:1:1103:17442:39875,K00302:154:HGK25BBXY:1:1110:19928:20726,K00302:154:HGK25BBXY:1:2213:16985:15381,
chr16:22142526|22143050	chr16	22142526	22143050	11	6_7_2	11	0.667	exon	ENSG00000175267.15_6,	+	K00302:154:HGK25BBXY:1:1128:20557:17175,K00302:154:HGK25BBXY:1:1128:20577:17175,K00302:154:HGK25BBXY:1:1128:20476:17315,K00302:154:HGK25BBXY:1:1128:20040:17649,K00302:154:HGK25BBXY:1:1219:25986:16805,K00302:154:HGK25BBXY:1:1223:29386:42917,K00302:154:HGK25BBXY:1:2223:11870:1771,K00302:154:HGK25BBXY:1:2221:8278:3143,K00302:154:HGK25BBXY:1:2128:10632:19285,K00302:154:HGK25BBXY:1:2203:9019:11179,K00302:154:HGK25BBXY:1:1125:28067:42284,
chr16:23022339|23029111	chr16	23022339	23029111	2	2_2_0	0	1	intergenic_region	n/a	+	K00302:154:HGK25BBXY:1:1222:26707:38099,K00302:154:HGK25BBXY:1:1224:20172:33774,
chr16:23113640|23119504	chr16	23113640	23119504	4	4_4_0	57	0.123	exon	ENSG00000103404.14_3,	-	K00302:154:HGK25BBXY:1:1112:9201:23206,K00302:154:HGK25BBXY:1:2211:5162:23733,K00302:154:HGK25BBXY:1:2217:23043:47260,K00302:154:HGK25BBXY:1:2127:6248:6062,
chr16:23999829|24046868	chr16	23999829	24046868	5	3_3_0	240	0.040	exon	ENSG00000166501.13_4,	+	K00302:154:HGK25BBXY:1:2209:13179:20779,K00302:154:HGK25BBXY:1:2209:12966:20797,K00302:154:HGK25BBXY:1:1226:4350:13218,K00302:154:HGK25BBXY:1:1226:4543:13306,K00302:154:HGK25BBXY:1:1102:9313:39400,
chr16:24043457|24046868	chr16	24043457	24046868	2	1_2_1	267	0.015	exon	ENSG00000166501.13_4,	+	K00302:154:HGK25BBXY:1:2125:5213:29307,K00302:154:HGK25BBXY:1:2206:28057:6853,
chr16:24104112|24135302	chr16	24104112	24135302	5	5_4_0	397	0.025	exon	ENSG00000166501.13_4,	+	K00302:154:HGK25BBXY:1:1123:19228:39734,K00302:154:HGK25BBXY:1:1202:31162:29782,K00302:154:HGK25BBXY:1:2206:6928:1578,K00302:154:HGK25BBXY:1:1103:31071:14326,K00302:154:HGK25BBXY:1:2111:14306:22168,
chr16:24366154|24372919	chr16	24366154	24372919	2	2_2_0	50	0.074	exon	ENSG00000006116.3_2,	+	K00302:154:HGK25BBXY:1:1122:3884:18564,K00302:154:HGK25BBXY:1:2219:5325:45643,
chr16:24762047|24803138	chr16	24762047	24803138	4	3_4_1	90	0.082	exon	ENSG00000090905.19_4,	+	K00302:154:HGK25BBXY:1:1109:30299:10036,K00302:154:HGK25BBXY:1:1115:22374:31576,K00302:154:HGK25BBXY:1:1209:1661:40983,K00302:154:HGK25BBXY:1:2127:13859:10915,
chr16:25507199|25515426	chr16	25507199	25515426	2	1_2_0	0	1	intergenic_region	n/a	+	K00302:154:HGK25BBXY:1:2126:26534:12409,K00302:154:HGK25BBXY:1:2108:5822:34512,
chr16:27224906|27226329	chr16	27224906	27226329	6	6_5_0	13	0.480	exon	ENSG00000155666.11_3,	+	K00302:154:HGK25BBXY:1:2209:28655:46082,K00302:154:HGK25BBXY:1:1210:2392:14221,K00302:154:HGK25BBXY:1:2221:19116:26318,K00302:154:HGK25BBXY:1:2228:4117:6273,K00302:154:HGK25BBXY:1:2118:5112:22661,K00302:154:HGK25BBXY:1:2203:24556:4022,
chr16:29917109|29917448	chr16	29917109	29917448	2	1_0_2	22	0.154	exon	ENSG00000174939.11_6,	+	K00302:154:HGK25BBXY:1:1201:18396:5200,K00302:154:HGK25BBXY:1:1205:4655:29149,
