circRNA_ID	chr	circRNA_start	circRNA_end	circRNA_type	dataset
chr10:61062561|61115703	chr10	61062561	61115703	exon	GBM neural
chr10:65140078|65144421	chr10	65140078	65144421	intron	GBM neural
chr10:70181982|70182647	chr10	70181982	70182647	exon	GBM neural
chr10:70243177|70276600	chr10	70243177	70276600	exon	GBM neural
chr10:71235756|71244971	chr10	71235756	71244971	intron	GBM neural
chr10:72579940|72619256	chr10	72579940	72619256	exon	GBM neural
chr10:74103124|74104885	chr10	74103124	74104885	exon	GBM neural
chr10:75276133|75290593	chr10	75276133	75290593	exon	GBM neural
chr10:76978821|76982160	chr10	76978821	76982160	exon	GBM neural
chr10:88227036|88260500	chr10	88227036	88260500	exon	GBM neural
chr10:88230749|88257076	chr10	88230749	88257076	exon	GBM neural
chr10:90661413|90674415	chr10	90661413	90674415	exon	GBM neural
chr10:93699709|93702325	chr10	93699709	93702325	exon	GBM neural
chr10:93702179|93726514	chr10	93702179	93726514	exon	GBM neural
chr10:96259978|96267104	chr10	96259978	96267104	exon	GBM neural
chr10:103565802|103570071	chr10	103565802	103570071	exon	GBM neural
chr10:112047753|112048551	chr10	112047753	112048551	intergenic_region	GBM neural
chr10:116873772|116925405	chr10	116873772	116925405	intron	GBM neural
chr10:118674886|118681027	chr10	118674886	118681027	exon	GBM neural
chr10:118704435|118708508	chr10	118704435	118708508	exon	GBM neural
chr10:123256046|123310973	chr10	123256046	123310973	exon	GBM neural
chr10:123718839|123721032	chr10	123718839	123721032	exon	GBM neural
chr10:124172436|124184475	chr10	124172436	124184475	exon	GBM neural
chr10:127587489|127596071	chr10	127587489	127596071	intron	GBM neural
chr10:128187846|128188809	chr10	128187846	128188809	intron	GBM neural
chr10:128768966|128780237	chr10	128768966	128780237	exon	GBM neural
chr10:128816974|128860040	chr10	128816974	128860040	exon	GBM neural
chr10:129137270|129183173	chr10	129137270	129183173	exon	GBM neural
chr10:132932642|133107562	chr10	132932642	133107562	exon	GBM neural
chr10:133734341|133736051	chr10	133734341	133736051	intergenic_region	GBM neural
chr11:9735013|9750998	chr11	9735013	9750998	exon	GBM neural
chr11:17131979|17158172	chr11	17131979	17158172	exon	GBM neural
chr11:20417349|20419267	chr11	20417349	20419267	exon	GBM neural
chr11:46665829|46681035	chr11	46665829	46681035	exon	GBM neural
chr11:56920114|56956625	chr11	56920114	56956625	intergenic_region	GBM neural
chr11:59617452|59618437	chr11	59617452	59618437	intergenic_region	GBM neural
chr11:64525251|64526176	chr11	64525251	64526176	exon	GBM neural
chr11:78239888|78282489	chr11	78239888	78282489	exon	GBM neural
chr11:81811016|81902098	chr11	81811016	81902098	intron	GBM neural
chr11:84005564|84023962	chr11	84005564	84023962	intron	GBM neural
chr11:85692172|85722179	chr11	85692172	85722179	exon	GBM neural
chr11:89165952|89185063	chr11	89165952	89185063	exon	GBM neural
chr11:94908662|94911992	chr11	94908662	94911992	exon	GBM neural
chr11:94917584|94918656	chr11	94917584	94918656	exon	GBM neural
chr11:95942610|95943503	chr11	95942610	95943503	intron	GBM neural
chr11:103187274|103194718	chr11	103187274	103194718	exon	GBM neural
chr11:107916997|107926168	chr11	107916997	107926168	intron	GBM neural
chr11:113723223|113725057	chr11	113723223	113725057	exon	GBM neural
chr11:116738662|116747758	chr11	116738662	116747758	exon	GBM neural
chr11:116894689|116895355	chr11	116894689	116895355	intron	GBM neural
chr11:116952263|116955090	chr11	116952263	116955090	intron	GBM neural
chr11:117401868|117403237	chr11	117401868	117403237	intron	GBM neural
chr11:120317112|120330029	chr11	120317112	120330029	exon	GBM neural
chr11:121348827|121403261	chr11	121348827	121403261	exon	GBM neural
chr11:122795605|122805783	chr11	122795605	122805783	exon	GBM neural
chr11:128963516|128997200	chr11	128963516	128997200	intron	GBM neural
chr12:541032|547720	chr12	541032	547720	exon	GBM neural
chr12:1863424|1863680	chr12	1863424	1863680	exon	GBM neural
chr12:6839568|6840310	chr12	6839568	6840310	exon	GBM neural
chr12:11126254|11199787	chr12	11126254	11199787	exon	GBM neural
chr12:25214526|25236427	chr12	25214526	25236427	exon	GBM neural
chr12:39713708|39716684	chr12	39713708	39716684	exon	GBM neural
chr12:45725078|45751207	chr12	45725078	45751207	exon	GBM neural
chr12:46254584|46287504	chr12	46254584	46287504	exon	GBM neural
chr12:50059615|50062337	chr12	50059615	50062337	exon	GBM neural
chr12:51125152|51126319	chr12	51125152	51126319	exon	GBM neural
chr12:51127918|51130893	chr12	51127918	51130893	exon	GBM neural
chr12:56094683|56094938	chr12	56094683	56094938	exon	GBM neural
chr12:56480315|56482652	chr12	56480315	56482652	exon	GBM neural
chr12:57789532|57791985	chr12	57789532	57791985	intron	GBM neural
chr12:66539621|66547228	chr12	66539621	66547228	exon	GBM neural
chr12:66597491|66605377	chr12	66597491	66605377	exon	GBM neural
chr12:69638235|69639629	chr12	69638235	69639629	intron	GBM neural
chr12:78388583|78401225	chr12	78388583	78401225	exon	GBM neural
chr12:99166820|99192783	chr12	99166820	99192783	exon	GBM neural
chr12:99446935|99640642	chr12	99446935	99640642	exon	GBM neural
chr12:100598718|100599522	chr12	100598718	100599522	exon	GBM neural
chr12:108136974|108138438	chr12	108136974	108138438	exon	GBM neural
chr12:109612563|109617411	chr12	109612563	109617411	intron	GBM neural
chr12:110764195|110765822	chr12	110764195	110765822	exon	GBM neural
chr12:110819557|110834257	chr12	110819557	110834257	exon	GBM neural
chr12:111923075|111957880	chr12	111923075	111957880	exon	GBM neural
chr12:111947353|111963120	chr12	111947353	111963120	exon	GBM neural
chr12:120172965|120214646	chr12	120172965	120214646	exon	GBM neural
chr12:121204066|121222396	chr12	121204066	121222396	exon	GBM neural
chr12:123712010|123715069	chr12	123712010	123715069	exon	GBM neural
chr13:20304379|20409829	chr13	20304379	20409829	intergenic_region	GBM neural
chr13:25525535|25529007	chr13	25525535	25529007	exon	GBM neural
chr13:33016525|33018263	chr13	33016525	33018263	exon	GBM neural
chr13:33275460|33327674	chr13	33275460	33327674	exon	GBM neural
chr13:36367503|36385105	chr13	36367503	36385105	exon	GBM neural
chr13:36379836|36413313	chr13	36379836	36413313	exon	GBM neural
chr13:41400642|41457108	chr13	41400642	41457108	intron	GBM neural
chr13:50502055|50505270	chr13	50502055	50505270	exon	GBM neural
chr13:51320869|51338644	chr13	51320869	51338644	intron	GBM neural
chr13:73366585|73428293	chr13	73366585	73428293	exon	GBM neural
chr13:77763086|77768379	chr13	77763086	77768379	exon	GBM neural
chr13:96589178|96624925	chr13	96589178	96624925	exon	GBM neural
chr13:99498178|99508285	chr13	99498178	99508285	exon	GBM neural
chr13:101077887|101101559	chr13	101077887	101101559	exon	GBM neural
chr13:101936284|101945607	chr13	101936284	101945607	intron	GBM neural
chr13:103459634|103474509	chr13	103459634	103474509	exon	GBM neural
chr14:32172323|32173344	chr14	32172323	32173344	intron	GBM neural
chr14:33585820|33684632	chr14	33585820	33684632	intron	GBM neural
chr14:35560276|35577442	chr14	35560276	35577442	exon	GBM neural
chr14:37716308|37838829	chr14	37716308	37838829	exon	GBM neural
chr14:67588973|67626205	chr14	67588973	67626205	exon	GBM neural
chr14:68015322|68016082	chr14	68015322	68016082	intron	GBM neural
chr14:68030951|68032561	chr14	68030951	68032561	intron	GBM neural
chr14:73544077|73563808	chr14	73544077	73563808	exon	GBM neural
chr14:75245150|75249028	chr14	75245150	75249028	exon	GBM neural
chr14:76198681|76201632	chr14	76198681	76201632	exon	GBM neural
chr14:76238077|76259443	chr14	76238077	76259443	exon	GBM neural
chr14:77930941|77932010	chr14	77930941	77932010	exon	GBM neural
chr14:89042184|89077284	chr14	89042184	89077284	exon	GBM neural
chr14:89922461|89931151	chr14	89922461	89931151	intron	GBM neural
chr14:90315146|90398971	chr14	90315146	90398971	exon	GBM neural
chr14:92465584|92477416	chr14	92465584	92477416	exon	GBM neural
chr14:92905679|92911686	chr14	92905679	92911686	exon	GBM neural
chr14:93180168|93183806	chr14	93180168	93183806	exon	GBM neural
chr14:93273081|93275864	chr14	93273081	93275864	exon	GBM neural
chr14:101396784|101415933	chr14	101396784	101415933	intron	GBM neural
chr14:102471099|102471573	chr14	102471099	102471573	exon	GBM neural
chr14:104120901|104121162	chr14	104120901	104121162	exon	GBM neural
chr15:22866716|22872499	chr15	22866716	22872499	exon	GBM neural
chr15:22999339|23000243	chr15	22999339	23000243	exon	GBM neural
chr15:27571956|27725933	chr15	27571956	27725933	exon	GBM neural
chr15:28986256|28993021	chr15	28986256	28993021	exon	GBM neural
chr15:35245086|35256491	chr15	35245086	35256491	exon	GBM neural
chr15:41352065|41362745	chr15	41352065	41362745	exon	GBM neural
chr15:41745099|41762590	chr15	41745099	41762590	exon	GBM neural
chr15:44060687|44062778	chr15	44060687	44062778	exon	GBM neural
chr15:44898223|44903183	chr15	44898223	44903183	exon	GBM neural
chr15:45653794|45669017	chr15	45653794	45669017	exon	GBM neural
chr15:49924356|49926991	chr15	49924356	49926991	exon	GBM neural
chr15:50929619|50931745	chr15	50929619	50931745	exon	GBM neural
chr15:56946396|56959184	chr15	56946396	56959184	exon	GBM neural
chr15:64966115|64970681	chr15	64966115	64970681	exon	GBM neural
chr15:65756099|65804902	chr15	65756099	65804902	exon	GBM neural
chr15:73418758|73428368	chr15	73418758	73428368	exon	GBM neural
chr15:75693071|75694311	chr15	75693071	75694311	exon	GBM neural
chr15:76797200|76975402	chr15	76797200	76975402	intron	GBM neural
chr15:76957994|77057413	chr15	76957994	77057413	exon	GBM neural
chr15:85180578|85184493	chr15	85180578	85184493	exon	GBM neural
chr15:85619093|85652361	chr15	85619093	85652361	exon	GBM neural
chr15:93889523|93916814	chr15	93889523	93916814	intron	GBM neural
chr15:102224278|102226265	chr15	102224278	102226265	exon	GBM neural
chr16:3554720|3556415	chr16	3554720	3556415	exon	GBM neural
chr16:5014363|5014672	chr16	5014363	5014672	intron	GBM neural
chr16:13154125|13157555	chr16	13154125	13157555	intron	GBM neural
chr16:14680175|14682570	chr16	14680175	14682570	intron	GBM neural
chr16:24043457|24135302	chr16	24043457	24135302	exon	GBM neural
chr16:24838822|24841074	chr16	24838822	24841074	intergenic_region	GBM neural
chr16:27539919|27556844	chr16	27539919	27556844	exon	GBM neural
chr16:27765494|27772911	chr16	27765494	27772911	exon	GBM neural
chr16:48286042|48311390	chr16	48286042	48311390	exon	GBM neural
chr16:53175091|53243725	chr16	53175091	53243725	intron	GBM neural
chr16:56660792|56717142	chr16	56660792	56717142	intergenic_region	GBM neural
chr16:56667663|56692652	chr16	56667663	56692652	intergenic_region	GBM neural
chr16:71949529|71962153	chr16	71949529	71962153	exon	GBM neural
chr16:76569442|76669520	chr16	76569442	76669520	intergenic_region	GBM neural
chr17:2218851|2224910	chr17	2218851	2224910	exon	GBM neural
chr17:8445425|8457336	chr17	8445425	8457336	exon	GBM neural
chr17:16040625|16042500	chr17	16040625	16042500	exon	GBM neural
chr17:19835118|19866335	chr17	19835118	19866335	exon	GBM neural
chr17:26459646|26512291	chr17	26459646	26512291	exon	GBM neural
chr17:26534872|26535183	chr17	26534872	26535183	intergenic_region	GBM neural
chr17:30320884|30322781	chr17	30320884	30322781	exon	GBM neural
chr17:34009714|34015255	chr17	34009714	34015255	intron	GBM neural
chr17:34144720|34165557	chr17	34144720	34165557	exon	GBM neural
chr17:34160911|34165557	chr17	34160911	34165557	exon	GBM neural
chr17:34937774|34937968	chr17	34937774	34937968	exon	GBM neural
chr17:35687113|35687365	chr17	35687113	35687365	exon	GBM neural
chr17:35797839|35800763	chr17	35797839	35800763	exon	GBM neural
chr17:35797839|35825645	chr17	35797839	35825645	exon	GBM neural
chr17:35936439|35946657	chr17	35936439	35946657	exon	GBM neural
chr17:40497577|40500538	chr17	40497577	40500538	exon	GBM neural
chr17:41247863|41256973	chr17	41247863	41256973	exon	GBM neural
chr17:42983661|42984190	chr17	42983661	42984190	exon	GBM neural
chr17:51747522|51747875	chr17	51747522	51747875	intron	GBM neural
chr17:53108529|53150437	chr17	53108529	53150437	exon	GBM neural
chr17:54926057|54936026	chr17	54926057	54936026	exon	GBM neural
chr17:56780557|56801461	chr17	56780557	56801461	exon	GBM neural
chr17:61829300|61831878	chr17	61829300	61831878	exon	GBM neural
chr17:64171162|64179425	chr17	64171162	64179425	exon	GBM neural
chr17:65901733|65904369	chr17	65901733	65904369	intron	GBM neural
chr17:73982268|73987704	chr17	73982268	73987704	exon	GBM neural
chr17:78593427|78617610	chr17	78593427	78617610	intron	GBM neural
chr18:1238348|1285742	chr18	1238348	1285742	intergenic_region	GBM neural
chr18:2762103|2770106	chr18	2762103	2770106	exon	GBM neural
chr18:10539759|10540396	chr18	10539759	10540396	exon	GBM neural
chr18:12506476|12546903	chr18	12506476	12546903	exon	GBM neural
chr18:24433576|24436481	chr18	24433576	24436481	intron	GBM neural
chr18:34174750|34182731	chr18	34174750	34182731	exon	GBM neural
chr18:44572828|44586025	chr18	44572828	44586025	exon	GBM neural
chr18:51800296|51810383	chr18	51800296	51810383	exon	GBM neural
chr18:60497268|60612504	chr18	60497268	60612504	exon	GBM neural
chr18:74700833|74702016	chr18	74700833	74702016	exon	GBM neural
chr18:74711709|74713546	chr18	74711709	74713546	intron	GBM neural
chr19:8293495|8294345	chr19	8293495	8294345	intron	GBM neural
chr19:11230768|11231198	chr19	11230768	11231198	exon	GBM neural
chr19:11356239|11356554	chr19	11356239	11356554	exon	GBM neural
chr19:14112871|14113904	chr19	14112871	14113904	intron	GBM neural
chr19:18684103|18684558	chr19	18684103	18684558	exon	GBM neural
chr19:34881596|34883797	chr19	34881596	34883797	intron	GBM neural
chr19:45528587|45528995	chr19	45528587	45528995	exon	GBM neural
chr19:47474571|47474851	chr19	47474571	47474851	intron	GBM neural
chr19:49593548|49601961	chr19	49593548	49601961	exon	GBM neural
chr2:20196895|20201841	chr2	20196895	20201841	exon	GBM neural
chr2:25830105|25851253	chr2	25830105	25851253	exon	GBM neural
chr2:25991611|25994409	chr2	25991611	25994409	exon	GBM neural
chr2:29356521|29383333	chr2	29356521	29383333	exon	GBM neural
chr2:31337609|31355578	chr2	31337609	31355578	exon	GBM neural
chr2:33748946|33759467	chr2	33748946	33759467	exon	GBM neural
chr2:39515262|39526942	chr2	39515262	39526942	exon	GBM neural
chr2:48701827|48718309	chr2	48701827	48718309	exon	GBM neural
chr2:50723043|50850753	chr2	50723043	50850753	exon	GBM neural
chr2:54101476|54112912	chr2	54101476	54112912	exon	GBM neural
chr2:54122144|54127154	chr2	54122144	54127154	exon	GBM neural
chr2:55559702|55563954	chr2	55559702	55563954	exon	GBM neural
chr2:62145710|62228117	chr2	62145710	62228117	exon	GBM neural
chr2:63206323|63265951	chr2	63206323	63265951	exon	GBM neural
chr2:69732701|69752244	chr2	69732701	69752244	exon	GBM neural
chr2:70033517|70035321	chr2	70033517	70035321	exon	GBM neural
chr2:70223818|70259387	chr2	70223818	70259387	exon	GBM neural
chr2:79566741|79567189	chr2	79566741	79567189	exon	GBM neural
chr2:79860824|79878784	chr2	79860824	79878784	exon	GBM neural
chr2:89084115|89104922	chr2	89084115	89104922	exon	GBM neural
chr2:96860696|96861287	chr2	96860696	96861287	exon	GBM neural
chr2:97860582|97871705	chr2	97860582	97871705	exon	GBM neural
chr2:99811026|99812219	chr2	99811026	99812219	intron	GBM neural
chr2:99919153|99921208	chr2	99919153	99921208	intron	GBM neural
chr2:101874253|101881509	chr2	101874253	101881509	exon	GBM neural
chr2:109408131|109432561	chr2	109408131	109432561	exon	GBM neural
chr2:113057426|113079442	chr2	113057426	113079442	exon	GBM neural
chr2:116485392|116510873	chr2	116485392	116510873	exon	GBM neural
chr2:116510750|116573305	chr2	116510750	116573305	exon	GBM neural
chr2:120639362|120640199	chr2	120639362	120640199	exon	GBM neural
chr2:122144698|122168545	chr2	122144698	122168545	exon	GBM neural
chr2:122208489|122216551	chr2	122208489	122216551	exon	GBM neural
chr2:133531389|133547778	chr2	133531389	133547778	exon	GBM neural
chr2:134275029|134284756	chr2	134275029	134284756	exon	GBM neural
chr2:136396309|136396692	chr2	136396309	136396692	exon	GBM neural
chr2:149837869|149851052	chr2	149837869	149851052	exon	GBM neural
chr2:153220312|153222054	chr2	153220312	153222054	intron	GBM neural
chr2:153378457|153417549	chr2	153378457	153417549	exon	GBM neural
chr2:160303293|160412376	chr2	160303293	160412376	exon	GBM neural
chr2:162565204|162627564	chr2	162565204	162627564	exon	GBM neural
chr2:163241198|163361167	chr2	163241198	163361167	exon	GBM neural
chr2:170343579|170356130	chr2	170343579	170356130	exon	GBM neural
chr2:172599732|172634925	chr2	172599732	172634925	intergenic_region	GBM neural
chr2:175213019|175216453	chr2	175213019	175216453	exon	GBM neural
chr2:202245847|202272320	chr2	202245847	202272320	exon	GBM neural
chr2:202410266|202462564	chr2	202410266	202462564	intron	GBM neural
chr2:202430452|202446940	chr2	202430452	202446940	exon	GBM neural
chr2:207744107|207825666	chr2	207744107	207825666	intergenic_region	GBM neural
chr2:208773238|208811236	chr2	208773238	208811236	exon	GBM neural
chr2:220883149|220896111	chr2	220883149	220896111	intergenic_region	GBM neural
chr2:221467054|221498849	chr2	221467054	221498849	intron	GBM neural
chr2:221495100|221618488	chr2	221495100	221618488	intergenic_region	GBM neural
chr2:222742707|222775836	chr2	222742707	222775836	intergenic_region	GBM neural
chr2:229889423|229890824	chr2	229889423	229890824	exon	GBM neural
chr2:232070911|232104754	chr2	232070911	232104754	exon	GBM neural
chr2:232995329|233028342	chr2	232995329	233028342	exon	GBM neural
chr2:233651860|233671367	chr2	233651860	233671367	exon	GBM neural
chr2:242350448|242357524	chr2	242350448	242357524	exon	GBM neural
chr20:1433138|1435777	chr20	1433138	1435777	exon	GBM neural
chr20:1791200|1791870	chr20	1791200	1791870	exon	GBM neural
chr20:3262287|3268436	chr20	3262287	3268436	exon	GBM neural
chr20:3329172|3340240	chr20	3329172	3340240	exon	GBM neural
chr20:5939174|5965646	chr20	5939174	5965646	exon	GBM neural
chr20:33356267|33380366	chr20	33356267	33380366	exon	GBM neural
chr20:33632308|33637797	chr20	33632308	33637797	exon	GBM neural
chr20:33711693|33714178	chr20	33711693	33714178	exon	GBM neural
chr20:37759810|37769707	chr20	37759810	37769707	intergenic_region	GBM neural
chr20:43211226|43218507	chr20	43211226	43218507	exon	GBM neural
chr20:45923410|45927616	chr20	45923410	45927616	exon	GBM neural
chr20:46385933|46386207	chr20	46385933	46386207	exon	GBM neural
chr20:47872345|47880020	chr20	47872345	47880020	exon	GBM neural
chr20:50292671|50314021	chr20	50292671	50314021	exon	GBM neural
chr20:58318162|58349545	chr20	58318162	58349545	exon	GBM neural
chr21:16229863|16415895	chr21	16229863	16415895	intergenic_region	GBM neural
chr21:17135210|17150346	chr21	17135210	17150346	exon	GBM neural
chr21:30358460|30359255	chr21	30358460	30359255	exon	GBM neural
chr21:30380217|30381179	chr21	30380217	30381179	intron	GBM neural
chr21:32496840|32503266	chr21	32496840	32503266	exon	GBM neural
chr21:33825620|33840156	chr21	33825620	33840156	exon	GBM neural
chr21:38302551|38311294	chr21	38302551	38311294	exon	GBM neural
chr21:38462533|38466390	chr21	38462533	38466390	exon	GBM neural
chr21:40646300|40652174	chr21	40646300	40652174	exon	GBM neural
chr21:47952040|47954026	chr21	47952040	47954026	exon	GBM neural
chr22:25969774|25973234	chr22	25969774	25973234	intron	GBM neural
chr22:28692186|28702631	chr22	28692186	28702631	exon	GBM neural
chr22:29895504|29901958	chr22	29895504	29901958	intergenic_region	GBM neural
chr22:35280131|35298754	chr22	35280131	35298754	intergenic_region	GBM neural
chr22:41657450|41677086	chr22	41657450	41677086	exon	GBM neural
chr22:43010805|43195166	chr22	43010805	43195166	intergenic_region	GBM neural
chr22:43227555|43231499	chr22	43227555	43231499	exon	GBM neural
chr22:44178060|44193231	chr22	44178060	44193231	exon	GBM neural
chr3:5212188|5216099	chr3	5212188	5216099	exon	GBM neural
chr3:9506109|9507242	chr3	9506109	9507242	intron	GBM neural
chr3:11850991|11852371	chr3	11850991	11852371	exon	GBM neural
chr3:16343133|16344255	chr3	16343133	16344255	exon	GBM neural
chr3:24270429|24279572	chr3	24270429	24279572	exon	GBM neural
chr3:29977577|30032700	chr3	29977577	30032700	exon	GBM neural
chr3:33093250|33114205	chr3	33093250	33114205	exon	GBM neural
chr3:43753201|43756550	chr3	43753201	43756550	exon	GBM neural
chr3:47762156|47777616	chr3	47762156	47777616	exon	GBM neural
chr3:57276884|57283576	chr3	57276884	57283576	exon	GBM neural
chr3:63812500|63825449	chr3	63812500	63825449	intron	GBM neural
chr3:69336903|69362668	chr3	69336903	69362668	exon	GBM neural
chr3:89456419|89468540	chr3	89456419	89468540	exon	GBM neural
chr3:107099432|107107456	chr3	107099432	107107456	intron	GBM neural
chr3:113118753|113125888	chr3	113118753	113125888	exon	GBM neural
chr3:132413671|132435753	chr3	132413671	132435753	exon	GBM neural
chr3:142231102|142255043	chr3	142231102	142255043	exon	GBM neural
chr3:148857791|148859167	chr3	148857791	148859167	exon	GBM neural
chr3:150293436|150299533	chr3	150293436	150299533	exon	GBM neural
chr3:154018383|154029463	chr3	154018383	154029463	exon	GBM neural
chr3:155241686|155286113	chr3	155241686	155286113	exon	GBM neural
chr3:169846128|169867032	chr3	169846128	169867032	exon	GBM neural
chr3:170080198|170085349	chr3	170080198	170085349	intron	GBM neural
chr3:179592115|179616034	chr3	179592115	179616034	exon	GBM neural
chr3:182994660|183013265	chr3	182994660	183013265	exon	GBM neural
chr3:184631307|184675309	chr3	184631307	184675309	exon	GBM neural
chr3:185823094|185823731	chr3	185823094	185823731	exon	GBM neural
chr3:196129823|196134264	chr3	196129823	196134264	exon	GBM neural
chr3:197765438|197766071	chr3	197765438	197766071	exon	GBM neural
chr4:499507|500655	chr4	499507	500655	exon	GBM neural
chr4:2986240|3015555	chr4	2986240	3015555	exon	GBM neural
chr4:6843794|6860233	chr4	6843794	6860233	exon	GBM neural
chr4:8453687|8456540	chr4	8453687	8456540	exon	GBM neural
chr4:13383115|13481150	chr4	13383115	13481150	exon	GBM neural
chr4:17503342|17506098	chr4	17503342	17506098	exon	GBM neural
chr4:21758595|21764655	chr4	21758595	21764655	intron	GBM neural
chr4:23332503|23410999	chr4	23332503	23410999	intergenic_region	GBM neural
chr4:39902046|39904080	chr4	39902046	39904080	exon	GBM neural
chr4:40125780|40155887	chr4	40125780	40155887	exon	GBM neural
chr4:40936473|41016415	chr4	40936473	41016415	exon	GBM neural
chr4:41102656|41145159	chr4	41102656	41145159	exon	GBM neural
chr4:42576636|42592901	chr4	42576636	42592901	exon	GBM neural
chr4:65639686|65751566	chr4	65639686	65751566	intergenic_region	GBM neural
chr4:74000834|74043250	chr4	74000834	74043250	exon	GBM neural
chr4:85693988|85716132	chr4	85693988	85716132	exon	GBM neural
chr4:89034455|89036210	chr4	89034455	89036210	exon	GBM neural
chr4:106155054|106194075	chr4	106155054	106194075	exon	GBM neural
chr4:108608195|108622441	chr4	108608195	108622441	exon	GBM neural
chr4:108930915|108935744	chr4	108930915	108935744	exon	GBM neural
chr4:110384682|110394342	chr4	110384682	110394342	exon	GBM neural
chr4:115540579|115614300	chr4	115540579	115614300	intergenic_region	GBM neural
chr4:155717894|155720716	chr4	155717894	155720716	exon	GBM neural
chr4:169141806|169158946	chr4	169141806	169158946	exon	GBM neural
chr4:184114752|184130178	chr4	184114752	184130178	exon	GBM neural
chr4:186339595|186339924	chr4	186339595	186339924	exon	GBM neural
chr5:15546312|15546769	chr5	15546312	15546769	intron	GBM neural
chr5:16702652|16703085	chr5	16702652	16703085	exon	GBM neural
chr5:31421379|31472339	chr5	31421379	31472339	exon	GBM neural
chr5:32263219|32276848	chr5	32263219	32276848	exon	GBM neural
chr5:36415068|36420102	chr5	36415068	36420102	intergenic_region	GBM neural
chr5:37125346|37139472	chr5	37125346	37139472	exon	GBM neural
chr5:43240362|43246169	chr5	43240362	43246169	exon	GBM neural
chr5:50045985|50093067	chr5	50045985	50093067	exon	GBM neural
chr5:53079797|53080974	chr5	53079797	53080974	exon	GBM neural
chr5:54618155|54636012	chr5	54618155	54636012	exon	GBM neural
chr5:61778928|61857084	chr5	61778928	61857084	exon	GBM neural
chr5:63575828|63577420	chr5	63575828	63577420	intron	GBM neural
chr5:65317150|65371058	chr5	65317150	65371058	exon	GBM neural
chr5:65320134|65346794	chr5	65320134	65346794	exon	GBM neural
chr5:67913310|67915874	chr5	67913310	67915874	intergenic_region	GBM neural
chr5:77396777|77461496	chr5	77396777	77461496	exon	GBM neural
chr5:82400729|82554496	chr5	82400729	82554496	exon	GBM neural
chr5:86642489|86665717	chr5	86642489	86665717	exon	GBM neural
chr5:88100415|88119744	chr5	88100415	88119744	exon	GBM neural
chr5:89992754|90025581	chr5	89992754	90025581	exon	GBM neural
chr5:95966671|95970601	chr5	95966671	95970601	intron	GBM neural
chr5:102231555|102237117	chr5	102231555	102237117	intron	GBM neural
chr5:109065043|109091157	chr5	109065043	109091157	exon	GBM neural
chr5:130769123|130782396	chr5	130769123	130782396	exon	GBM neural
chr5:141843535|141961479	chr5	141843535	141961479	exon	GBM neural
chr5:144170547|144279035	chr5	144170547	144279035	intergenic_region	GBM neural
chr5:145039231|145051117	chr5	145039231	145051117	intron	GBM neural
chr5:145044817|145051117	chr5	145044817	145051117	intron	GBM neural
chr5:145044817|145083858	chr5	145044817	145083858	intron	GBM neural
chr5:148889442|148892772	chr5	148889442	148892772	exon	GBM neural
chr5:154214185|154217738	chr5	154214185	154217738	exon	GBM neural
chr5:155935611|156074546	chr5	155935611	156074546	exon	GBM neural
chr5:158699031|158702254	chr5	158699031	158702254	exon	GBM neural
chr5:162866263|162871487	chr5	162866263	162871487	exon	GBM neural
chr5:167302991|167420187	chr5	167302991	167420187	exon	GBM neural
chr5:170346445|170395381	chr5	170346445	170395381	exon	GBM neural
chr6:532469|610178	chr6	532469	610178	exon	GBM neural
chr6:4854759|4892613	chr6	4854759	4892613	intron	GBM neural
chr6:5396866|5431405	chr6	5396866	5431405	intron	GBM neural
chr6:17661884|17669259	chr6	17661884	17669259	exon	GBM neural
chr6:17665470|17669259	chr6	17665470	17669259	exon	GBM neural
chr6:18215238|18218116	chr6	18215238	18218116	exon	GBM neural
chr6:18244739|18258636	chr6	18244739	18258636	exon	GBM neural
chr6:20758826|20781496	chr6	20758826	20781496	exon	GBM neural
chr6:28215845|28217612	chr6	28215845	28217612	exon	GBM neural
chr6:36474360|36507981	chr6	36474360	36507981	exon	GBM neural
chr6:43517226|43535091	chr6	43517226	43535091	exon	GBM neural
chr6:56330876|56347675	chr6	56330876	56347675	exon	GBM neural
chr6:56564451|56600087	chr6	56564451	56600087	exon	GBM neural
chr6:80910651|80982938	chr6	80910651	80982938	exon	GBM neural
chr6:84765031|84772711	chr6	84765031	84772711	exon	GBM neural
chr6:86650924|86756136	chr6	86650924	86756136	intergenic_region	GBM neural
chr6:99889220|99891115	chr6	99889220	99891115	intron	GBM neural
chr6:117019867|117037481	chr6	117019867	117037481	exon	GBM neural
chr6:119855046|119871560	chr6	119855046	119871560	intergenic_region	GBM neural
chr6:128643184|128643455	chr6	128643184	128643455	exon	GBM neural
chr6:129799838|129802584	chr6	129799838	129802584	exon	GBM neural
chr6:130372394|130376400	chr6	130372394	130376400	exon	GBM neural
chr6:130374004|130442103	chr6	130374004	130442103	exon	GBM neural
chr6:135307204|135315013	chr6	135307204	135315013	exon	GBM neural
chr6:148792553|148795358	chr6	148792553	148795358	exon	GBM neural
chr6:149838178|149838586	chr6	149838178	149838586	intron	GBM neural
chr6:149899958|149901859	chr6	149899958	149901859	exon	GBM neural
chr6:152557242|152570397	chr6	152557242	152570397	exon	GBM neural
chr6:166843941|166845978	chr6	166843941	166845978	exon	GBM neural
chr6:168323536|168352867	chr6	168323536	168352867	exon	GBM neural
