circRNA_ID	chr	circRNA_start	circRNA_end	circRNA_type	dataset
chr12:19301119|19302317	chr12	19301119	19302317	intron	GBM classical
chr12:23845149|23846302	chr12	23845149	23846302	intron	GBM classical
chr12:24366277|24430246	chr12	24366277	24430246	exon	GBM classical
chr12:49523025|49579773	chr12	49523025	49579773	intergenic_region	GBM classical
chr12:51324272|51325277	chr12	51324272	51325277	exon	GBM classical
chr12:64456697|64509673	chr12	64456697	64509673	exon	GBM classical
chr12:95058569|95063066	chr12	95058569	95063066	intergenic_region	GBM classical
chr12:97137798|97151366	chr12	97137798	97151366	exon	GBM classical
chr12:110941611|110944498	chr12	110941611	110944498	exon	GBM classical
chr12:122801296|122803895	chr12	122801296	122803895	exon	GBM classical
chr12:124882665|124887107	chr12	124882665	124887107	exon	GBM classical
chr12:125284670|125292473	chr12	125284670	125292473	exon	GBM classical
chr13:21401206|21418025	chr13	21401206	21418025	exon	GBM classical
chr13:45910671|45911523	chr13	45910671	45911523	exon	GBM classical
chr13:46936344|46955805	chr13	46936344	46955805	intron	GBM classical
chr13:108237301|108237575	chr13	108237301	108237575	intron	GBM classical
chr14:26949183|26949349	chr14	26949183	26949349	exon	GBM classical
chr14:27675043|27676324	chr14	27675043	27676324	intergenic_region	GBM classical
chr14:31112522|31122794	chr14	31112522	31122794	exon	GBM classical
chr14:31611064|31614147	chr14	31611064	31614147	exon	GBM classical
chr14:31762495|31771725	chr14	31762495	31771725	exon	GBM classical
chr14:33619516|33684793	chr14	33619516	33684793	intron	GBM classical
chr14:47985014|47988379	chr14	47985014	47988379	intron	GBM classical
chr14:50585509|50655418	chr14	50585509	50655418	exon	GBM classical
chr14:50941795|50971575	chr14	50941795	50971575	exon	GBM classical
chr14:56078737|56094746	chr14	56078737	56094746	exon	GBM classical
chr14:65896934|65922436	chr14	65896934	65922436	exon	GBM classical
chr14:73490734|73491650	chr14	73490734	73491650	exon	GBM classical
chr15:45623219|45643875	chr15	45623219	45643875	intergenic_region	GBM classical
chr15:55919206|55921202	chr15	55919206	55921202	exon	GBM classical
chr15:56970862|56974675	chr15	56970862	56974675	exon	GBM classical
chr15:56981239|56999504	chr15	56981239	56999504	exon	GBM classical
chr15:86198648|86251317	chr15	86198648	86251317	exon	GBM classical
chr15:93510555|93536228	chr15	93510555	93536228	exon	GBM classical
chr15:93750904|93752028	chr15	93750904	93752028	intergenic_region	GBM classical
chr16:12126976|12128569	chr16	12126976	12128569	intron	GBM classical
chr16:14306211|14328140	chr16	14306211	14328140	exon	GBM classical
chr16:14645878|14680218	chr16	14645878	14680218	exon	GBM classical
chr16:16101673|16110478	chr16	16101673	16110478	exon	GBM classical
chr16:16103633|16110478	chr16	16103633	16110478	exon	GBM classical
chr16:56660792|56673241	chr16	56660792	56673241	intergenic_region	GBM classical
chr16:66850484|66855462	chr16	66850484	66855462	exon	GBM classical
chr16:69685806|69686118	chr16	69685806	69686118	intron	GBM classical
chr16:90090627|90093588	chr16	90090627	90093588	intron	GBM classical
chr17:1451590|1461853	chr17	1451590	1461853	exon	GBM classical
chr17:2506813|2507129	chr17	2506813	2507129	intron	GBM classical
chr17:4109616|4120413	chr17	4109616	4120413	exon	GBM classical
chr17:27778473|27804724	chr17	27778473	27804724	exon	GBM classical
chr17:41199660|41209152	chr17	41199660	41209152	exon	GBM classical
chr17:41576230|41582193	chr17	41576230	41582193	exon	GBM classical
chr17:53062975|53124515	chr17	53062975	53124515	exon	GBM classical
chr17:59115250|59161925	chr17	59115250	59161925	exon	GBM classical
chr17:61841376|61842207	chr17	61841376	61842207	exon	GBM classical
chr17:62486913|62489138	chr17	62486913	62489138	exon	GBM classical
chr17:65103285|65124971	chr17	65103285	65124971	exon	GBM classical
chr17:66246329|66247319	chr17	66246329	66247319	exon	GBM classical
chr17:78263458|78264527	chr17	78263458	78264527	exon	GBM classical
chr17:79813018|79813462	chr17	79813018	79813462	exon	GBM classical
chr18:20562181|20581692	chr18	20562181	20581692	exon	GBM classical
chr18:44395275|44409830	chr18	44395275	44409830	exon	GBM classical
chr18:60206914|60242783	chr18	60206914	60242783	exon	GBM classical
chr18:76870355|76886375	chr18	76870355	76886375	exon	GBM classical
chr19:8306313|8307967	chr19	8306313	8307967	intron	GBM classical
chr19:8619361|8619627	chr19	8619361	8619627	exon	GBM classical
chr19:11964022|11965284	chr19	11964022	11965284	intron	GBM classical
chr19:18986275|18986903	chr19	18986275	18986903	intron	GBM classical
chr19:20228590|20232155	chr19	20228590	20232155	exon	GBM classical
chr19:33390763|33406423	chr19	33390763	33406423	exon	GBM classical
chr19:40376313|40406060	chr19	40376313	40406060	intron	GBM classical
chr19:46324642|46457204	chr19	46324642	46457204	intergenic_region	GBM classical
chr2:8938332|8943257	chr2	8938332	8943257	exon	GBM classical
chr2:26321531|26332775	chr2	26321531	26332775	exon	GBM classical
chr2:33468729|33540336	chr2	33468729	33540336	exon	GBM classical
chr2:33518227|33540336	chr2	33518227	33540336	exon	GBM classical
chr2:39743555|39745851	chr2	39743555	39745851	exon	GBM classical
chr2:55548595|55550942	chr2	55548595	55550942	intron	GBM classical
chr2:61717777|61729445	chr2	61717777	61729445	exon	GBM classical
chr2:63086304|63101667	chr2	63086304	63101667	exon	GBM classical
chr2:68740212|68765359	chr2	68740212	68765359	exon	GBM classical
chr2:73646251|73653681	chr2	73646251	73653681	exon	GBM classical
chr2:73716761|73718625	chr2	73716761	73718625	exon	GBM classical
chr2:80248424|80250927	chr2	80248424	80250927	intron	GBM classical
chr2:109805528|109805761	chr2	109805528	109805761	intron	GBM classical
chr2:113304589|113312155	chr2	113304589	113312155	exon	GBM classical
chr2:115108751|115126092	chr2	115108751	115126092	intergenic_region	GBM classical
chr2:128246755|128253724	chr2	128246755	128253724	exon	GBM classical
chr2:141986752|142012210	chr2	141986752	142012210	exon	GBM classical
chr2:154996850|155115651	chr2	154996850	155115651	exon	GBM classical
chr2:173426948|173431661	chr2	173426948	173431661	exon	GBM classical
chr2:174943696|175006728	chr2	174943696	175006728	exon	GBM classical
chr2:183866681|183888644	chr2	183866681	183888644	exon	GBM classical
chr2:201680485|201681047	chr2	201680485	201681047	intron	GBM classical
chr2:208420352|208442379	chr2	208420352	208442379	exon	GBM classical
chr2:225709920|225710359	chr2	225709920	225710359	exon	GBM classical
chr2:228197135|228221835	chr2	228197135	228221835	exon	GBM classical
chr2:230683080|230744844	chr2	230683080	230744844	exon	GBM classical
chr2:232079544|232081506	chr2	232079544	232081506	exon	GBM classical
chr2:240267403|240268484	chr2	240267403	240268484	intron	GBM classical
chr20:30935547|30941575	chr20	30935547	30941575	intergenic_region	GBM classical
chr20:33306541|33307241	chr20	33306541	33307241	intron	GBM classical
chr20:34800194|34810316	chr20	34800194	34810316	exon	GBM classical
chr20:43560279|43560539	chr20	43560279	43560539	exon	GBM classical
chr20:43995515|44038895	chr20	43995515	44038895	intron	GBM classical
chr21:30313542|30329798	chr21	30313542	30329798	exon	GBM classical
chr21:35091102|35138316	chr21	35091102	35138316	exon	GBM classical
chr22:35815877|35817453	chr22	35815877	35817453	exon	GBM classical
chr22:41547837|41553412	chr22	41547837	41553412	exon	GBM classical
chr22:50563821|50566936	chr22	50563821	50566936	exon	GBM classical
chr3:47750491|47770584	chr3	47750491	47770584	intron	GBM classical
chr3:47899815|47907568	chr3	47899815	47907568	intron	GBM classical
chr3:50816106|50971508	chr3	50816106	50971508	exon	GBM classical
chr3:57643435|57646513	chr3	57643435	57646513	exon	GBM classical
chr3:67718637|67818857	chr3	67718637	67818857	intron	GBM classical
chr3:114099064|114219238	chr3	114099064	114219238	exon	GBM classical
chr3:114412375|114462626	chr3	114412375	114462626	exon	GBM classical
chr3:118620978|118649122	chr3	118620978	118649122	exon	GBM classical
chr3:120150126|120150398	chr3	120150126	120150398	intron	GBM classical
chr3:131186935|131190123	chr3	131186935	131190123	exon	GBM classical
chr3:168472332|168542713	chr3	168472332	168542713	intron	GBM classical
chr3:182665026|182681837	chr3	182665026	182681837	exon	GBM classical
chr3:193177459|193179817	chr3	193177459	193179817	intron	GBM classical
chr3:195675462|195675782	chr3	195675462	195675782	intron	GBM classical
chr3:195746751|195754131	chr3	195746751	195754131	intron	GBM classical
chr4:39707390|39751221	chr4	39707390	39751221	intron	GBM classical
chr4:48552609|48553595	chr4	48552609	48553595	exon	GBM classical
chr4:56756389|56763066	chr4	56756389	56763066	exon	GBM classical
chr4:56835262|56841135	chr4	56835262	56841135	exon	GBM classical
chr4:56877578|56878151	chr4	56877578	56878151	exon	GBM classical
chr4:57138487|57141305	chr4	57138487	57141305	intron	GBM classical
chr4:57237617|57244630	chr4	57237617	57244630	exon	GBM classical
chr4:73981538|73991029	chr4	73981538	73991029	exon	GBM classical
chr4:114213402|114213540	chr4	114213402	114213540	intron	GBM classical
chr4:120517678|120528452	chr4	120517678	120528452	exon	GBM classical
chr4:169589341|169633074	chr4	169589341	169633074	exon	GBM classical
chr5:14270934|14336836	chr5	14270934	14336836	exon	GBM classical
chr5:16702652|16703065	chr5	16702652	16703065	exon	GBM classical
chr5:64023934|64037027	chr5	64023934	64037027	exon	GBM classical
chr5:64556427|64569274	chr5	64556427	64569274	exon	GBM classical
chr5:68487622|68498797	chr5	68487622	68498797	exon	GBM classical
chr5:70888753|70931073	chr5	70888753	70931073	exon	GBM classical
chr5:72264325|72302376	chr5	72264325	72302376	exon	GBM classical
chr5:74134790|74137504	chr5	74134790	74137504	exon	GBM classical
chr5:82807922|82850857	chr5	82807922	82850857	exon	GBM classical
chr5:96861496|97006388	chr5	96861496	97006388	intron	GBM classical
chr5:112321532|112343739	chr5	112321532	112343739	exon	GBM classical
chr5:113821171|113831875	chr5	113821171	113831875	intron	GBM classical
chr5:138281090|138281297	chr5	138281090	138281297	intergenic_region	GBM classical
chr5:151166164|151183557	chr5	151166164	151183557	exon	GBM classical
chr5:176618885|176678854	chr5	176618885	176678854	exon	GBM classical
chr6:3076998|3085642	chr6	3076998	3085642	exon	GBM classical
chr6:21979174|22056919	chr6	21979174	22056919	exon	GBM classical
chr6:22056775|22143180	chr6	22056775	22143180	intron	GBM classical
chr6:23457818|23503245	chr6	23457818	23503245	intergenic_region	GBM classical
chr6:26385243|26388522	chr6	26385243	26388522	exon	GBM classical
chr6:32629744|32725660	chr6	32629744	32725660	intergenic_region	GBM classical
chr6:55926447|55942371	chr6	55926447	55942371	exon	GBM classical
chr6:72002996|72006520	chr6	72002996	72006520	exon	GBM classical
chr6:72012673|72020345	chr6	72012673	72020345	exon	GBM classical
chr6:84870531|84872989	chr6	84870531	84872989	exon	GBM classical
chr6:88265126|88279308	chr6	88265126	88279308	exon	GBM classical
chr6:88269108|88269319	chr6	88269108	88269319	intron	GBM classical
chr6:92067646|92076483	chr6	92067646	92076483	intergenic_region	GBM classical
chr6:108202353|108204350	chr6	108202353	108204350	exon	GBM classical
chr6:111590259|111599917	chr6	111590259	111599917	intergenic_region	GBM classical
chr6:111640587|111641142	chr6	111640587	111641142	intron	GBM classical
chr6:144858718|144898424	chr6	144858718	144898424	exon	GBM classical
chr6:150022915|150023402	chr6	150022915	150023402	exon	GBM classical
chr6:159128262|159146669	chr6	159128262	159146669	exon	GBM classical
chr6:160412216|160448346	chr6	160412216	160448346	exon	GBM classical
chr6:167435897|167438382	chr6	167435897	167438382	exon	GBM classical
chr7:5876188|5876924	chr7	5876188	5876924	intron	GBM classical
chr7:21695450|21730499	chr7	21695450	21730499	exon	GBM classical
chr7:24663282|24681487	chr7	24663282	24681487	exon	GBM classical
chr7:24901232|24932240	chr7	24901232	24932240	exon	GBM classical
chr7:27642757|27689252	chr7	27642757	27689252	intron	GBM classical
chr7:33390639|33427756	chr7	33390639	33427756	intron	GBM classical
chr7:38050278|38053183	chr7	38050278	38053183	intron	GBM classical
chr7:69187445|69192498	chr7	69187445	69192498	intron	GBM classical
chr7:72178579|72193899	chr7	72178579	72193899	exon	GBM classical
chr7:77221502|77230123	chr7	77221502	77230123	exon	GBM classical
chr7:77265099|77268641	chr7	77265099	77268641	exon	GBM classical
chr7:90355881|90492584	chr7	90355881	90492584	exon	GBM classical
chr7:91453448|91456794	chr7	91453448	91456794	intron	GBM classical
chr7:91603025|91610272	chr7	91603025	91610272	intron	GBM classical
chr7:99195559|99208224	chr7	99195559	99208224	intergenic_region	GBM classical
chr7:99672758|99675056	chr7	99672758	99675056	exon	GBM classical
chr7:104808455|104809712	chr7	104808455	104809712	exon	GBM classical
chr7:104968933|104990295	chr7	104968933	104990295	intron	GBM classical
chr7:105111208|105135700	chr7	105111208	105135700	exon	GBM classical
chr7:107813709|107817837	chr7	107813709	107817837	intron	GBM classical
chr7:120478831|120480163	chr7	120478831	120480163	exon	GBM classical
chr7:121568210|121638060	chr7	121568210	121638060	exon	GBM classical
chr7:126746550|126883569	chr7	126746550	126883569	exon	GBM classical
chr7:127338929|127361454	chr7	127338929	127361454	exon	GBM classical
chr7:127361341|127447627	chr7	127361341	127447627	exon	GBM classical
chr7:130293134|130293280	chr7	130293134	130293280	intron	GBM classical
chr7:131060183|131151174	chr7	131060183	131151174	exon	GBM classical
chr7:131060183|131163436	chr7	131060183	131163436	exon	GBM classical
chr7:131096065|131113904	chr7	131096065	131113904	exon	GBM classical
chr7:133761179|133767288	chr7	133761179	133767288	intergenic_region	GBM classical
chr7:133821776|133842912	chr7	133821776	133842912	exon	GBM classical
chr7:136935977|136969515	chr7	136935977	136969515	intron	GBM classical
chr7:137255921|137270092	chr7	137255921	137270092	exon	GBM classical
chr7:137372489|137374748	chr7	137372489	137374748	intron	GBM classical
chr7:137729089|137738194	chr7	137729089	137738194	intron	GBM classical
chr7:138189035|138213975	chr7	138189035	138213975	exon	GBM classical
chr7:148529726|148547617	chr7	148529726	148547617	intron	GBM classical
chr7:151057227|151065973	chr7	151057227	151065973	exon	GBM classical
chr7:153526577|153531084	chr7	153526577	153531084	intergenic_region	GBM classical
chr8:48696303|48701799	chr8	48696303	48701799	exon	GBM classical
chr8:66684033|66687972	chr8	66684033	66687972	intron	GBM classical
chr8:67716610|67743546	chr8	67716610	67743546	exon	GBM classical
chr8:68999959|69021858	chr8	68999959	69021858	exon	GBM classical
chr8:87410571|87424103	chr8	87410571	87424103	exon	GBM classical
chr8:95900155|95902778	chr8	95900155	95902778	exon	GBM classical
chr8:100568678|100589861	chr8	100568678	100589861	exon	GBM classical
chr8:139255185|139323163	chr8	139255185	139323163	exon	GBM classical
chr8:141684397|141696793	chr8	141684397	141696793	exon	GBM classical
chr8:142146608|142148236	chr8	142146608	142148236	exon	GBM classical
chr9:3879427|3937189	chr9	3879427	3937189	exon	GBM classical
chr9:14120439|14155892	chr9	14120439	14155892	exon	GBM classical
chr9:72892226|72895815	chr9	72892226	72895815	exon	GBM classical
chr9:78682871|78749128	chr9	78682871	78749128	exon	GBM classical
chr9:86368173|86383885	chr9	86368173	86383885	exon	GBM classical
chr9:99709402|99709702	chr9	99709402	99709702	intron	GBM classical
chr9:107566907|107568711	chr9	107566907	107568711	exon	GBM classical
chr9:114886537|114905903	chr9	114886537	114905903	exon	GBM classical
chr9:117838311|117838854	chr9	117838311	117838854	exon	GBM classical
chr9:125743399|125744250	chr9	125743399	125744250	intron	GBM classical
chrX:84322133|84329406	chrX	84322133	84329406	intron	GBM classical
chrX:96327940|96369964	chrX	96327940	96369964	exon	GBM classical
chrX:128781458|128781815	chrX	128781458	128781815	exon	GBM classical
chr1:11169347|11177143	chr1	11169347	11177143	exon	GBM classical
chr1:36216851|36219537	chr1	36216851	36219537	exon	GBM classical
chr1:61125033|61125529	chr1	61125033	61125529	intergenic_region	GBM classical
chr1:91742185|91781741	chr1	91742185	91781741	exon	GBM classical
chr1:100736600|100736919	chr1	100736600	100736919	intron	GBM classical
chr1:150440128|150440365	chr1	150440128	150440365	intron	GBM classical
chr1:151955142|151958727	chr1	151955142	151958727	intergenic_region	GBM classical
chr1:201749549|201752980	chr1	201749549	201752980	exon	GBM classical
chr10:5202775|5324861	chr10	5202775	5324861	intergenic_region	GBM classical
chr10:13214376|13214765	chr10	13214376	13214765	exon	GBM classical
chr10:118661276|118700123	chr10	118661276	118700123	exon	GBM classical
chr11:5624476|5624965	chr11	5624476	5624965	exon	GBM classical
chr11:46829581|46831424	chr11	46829581	46831424	exon	GBM classical
chr11:74053506|74054461	chr11	74053506	74054461	exon	GBM classical
chr11:94163077|94180604	chr11	94163077	94180604	exon	GBM classical
chr11:126142864|126143349	chr11	126142864	126143349	exon	GBM classical
chr11:128830707|128832162	chr11	128830707	128832162	intergenic_region	GBM classical
chr12:26628229|26755639	chr12	26628229	26755639	exon	GBM classical
chr12:27786295|27788048	chr12	27786295	27788048	exon	GBM classical
chr12:39713708|39720126	chr12	39713708	39720126	exon	GBM classical
chr12:56510559|56510995	chr12	56510559	56510995	exon	GBM classical
chr12:70465827|70467144	chr12	70465827	70467144	intron	GBM classical
chr12:118682699|118693460	chr12	118682699	118693460	exon	GBM classical
chr12:125292307|125294835	chr12	125292307	125294835	exon	GBM classical
chr13:25051839|25052414	chr13	25051839	25052414	exon	GBM classical
chr13:32899213|32900750	chr13	32899213	32900750	exon	GBM classical
chr13:33095510|33101669	chr13	33095510	33101669	exon	GBM classical
chr13:39282699|39282991	chr13	39282699	39282991	intron	GBM classical
chr13:46930567|46933766	chr13	46930567	46933766	exon	GBM classical
chr14:29193474|29208050	chr14	29193474	29208050	intergenic_region	GBM classical
chr14:30093358|30108110	chr14	30093358	30108110	exon	GBM classical
chr14:31813102|31844174	chr14	31813102	31844174	exon	GBM classical
chr14:35871977|35872407	chr14	35871977	35872407	exon	GBM classical
chr14:61504343|61518853	chr14	61504343	61518853	exon	GBM classical
chr14:62193424|62194373	chr14	62193424	62194373	exon	GBM classical
chr14:76088422|76108241	chr14	76088422	76108241	exon	GBM classical
chr14:86445314|86537311	chr14	86445314	86537311	intron	GBM classical
chr15:44941064|44952814	chr15	44941064	44952814	exon	GBM classical
chr15:45028681|45048661	chr15	45028681	45048661	exon	GBM classical
chr15:65224390|65225755	chr15	65224390	65225755	intron	GBM classical
chr15:77471132|77578846	chr15	77471132	77578846	exon	GBM classical
chr15:96814932|96834012	chr15	96814932	96834012	exon	GBM classical
chr16:19191713|19195469	chr16	19191713	19195469	exon	GBM classical
chr16:68208277|68225678	chr16	68208277	68225678	exon	GBM classical
chr16:71825970|71826495	chr16	71825970	71826495	intron	GBM classical
chr16:72270668|72425114	chr16	72270668	72425114	intergenic_region	GBM classical
chr17:26484076|26491312	chr17	26484076	26491312	intron	GBM classical
chr17:64001808|64026141	chr17	64001808	64026141	exon	GBM classical
chr17:70369343|70372085	chr17	70369343	70372085	intron	GBM classical
chr17:73371329|73371695	chr17	73371329	73371695	intron	GBM classical
chr17:79841992|79842840	chr17	79841992	79842840	intergenic_region	GBM classical
chr18:2700537|2700916	chr18	2700537	2700916	exon	GBM classical
chr19:960092|968503	chr19	960092	968503	exon	GBM classical
chr19:15475545|15476615	chr19	15475545	15476615	intron	GBM classical
chr19:19339953|19342208	chr19	19339953	19342208	intron	GBM classical
chr19:19353543|19356266	chr19	19353543	19356266	intron	GBM classical
chr19:21909196|21927869	chr19	21909196	21927869	exon	GBM classical
chr19:24108633|24109245	chr19	24108633	24109245	intron	GBM classical
chr19:57755857|57756871	chr19	57755857	57756871	intron	GBM classical
chr19:58371886|58378986	chr19	58371886	58378986	intron	GBM classical
chr2:43725972|43755127	chr2	43725972	43755127	exon	GBM classical
chr2:64160807|64171789	chr2	64160807	64171789	exon	GBM classical
chr2:96559444|96579928	chr2	96559444	96579928	exon	GBM classical
chr2:112758778|112761561	chr2	112758778	112761561	exon	GBM classical
chr2:141376368|141376737	chr2	141376368	141376737	intron	GBM classical
chr2:153417397|153437563	chr2	153417397	153437563	exon	GBM classical
chr2:155098543|155158102	chr2	155098543	155158102	exon	GBM classical
chr2:200188526|200193633	chr2	200188526	200193633	exon	GBM classical
chr2:207006665|207012558	chr2	207006665	207012558	exon	GBM classical
chr2:236617823|236715975	chr2	236617823	236715975	exon	GBM classical
chr20:3338041|3339040	chr20	3338041	3339040	intron	GBM classical
chr20:36393599|36431450	chr20	36393599	36431450	exon	GBM classical
chr22:24431892|24434909	chr22	24431892	24434909	exon	GBM classical
chr22:28324946|28325532	chr22	28324946	28325532	intron	GBM classical
chr3:10011403|10019130	chr3	10011403	10019130	exon	GBM classical
chr3:33626242|33633988	chr3	33626242	33633988	exon	GBM classical
chr3:64547254|64582667	chr3	64547254	64582667	exon	GBM classical
chr3:130649260|130699523	chr3	130649260	130699523	exon	GBM classical
chr3:172491693|172501699	chr3	172491693	172501699	exon	GBM classical
chr4:371862|372152	chr4	371862	372152	exon	GBM classical
chr4:3009041|3024178	chr4	3009041	3024178	intron	GBM classical
chr4:77916934|77952123	chr4	77916934	77952123	exon	GBM classical
chr4:83276457|83280792	chr4	83276457	83280792	exon	GBM classical
chr4:87614740|87638270	chr4	87614740	87638270	exon	GBM classical
chr4:95471010|95476259	chr4	95471010	95476259	intron	GBM classical
chr4:128958326|128958615	chr4	128958326	128958615	exon	GBM classical
chr4:154330123|154479520	chr4	154330123	154479520	intergenic_region	GBM classical
chr4:160107794|160162520	chr4	160107794	160162520	exon	GBM classical
chr5:1611784|1612187	chr5	1611784	1612187	intron	GBM classical
chr5:9190379|9202352	chr5	9190379	9202352	exon	GBM classical
chr5:9379935|9437964	chr5	9379935	9437964	exon	GBM classical
chr5:21491430|21501935	chr5	21491430	21501935	exon	GBM classical
chr5:70797389|70800578	chr5	70797389	70800578	exon	GBM classical
chr5:72185613|72189530	chr5	72185613	72189530	exon	GBM classical
chr5:77808827|77818040	chr5	77808827	77818040	intron	GBM classical
chr5:86539763|86543184	chr5	86539763	86543184	intergenic_region	GBM classical
chr5:111598191|111616020	chr5	111598191	111616020	exon	GBM classical
chr5:137756590|137759837	chr5	137756590	137759837	exon	GBM classical
chr5:151326200|151327356	chr5	151326200	151327356	intergenic_region	GBM classical
chr5:176696603|176715926	chr5	176696603	176715926	exon	GBM classical
chr5:179134133|179137066	chr5	179134133	179137066	exon	GBM classical
chr6:35842010|35858790	chr6	35842010	35858790	exon	GBM classical
chr6:76616162|76617229	chr6	76616162	76617229	intron	GBM classical
chr6:118801034|118845083	chr6	118801034	118845083	exon	GBM classical
chr6:118893322|118893966	chr6	118893322	118893966	intron	GBM classical
chr6:129843622|129879311	chr6	129843622	129879311	intergenic_region	GBM classical
chr6:151270167|151281551	chr6	151270167	151281551	exon	GBM classical
chr7:15405139|15433804	chr7	15405139	15433804	exon	GBM classical
chr7:26233252|26236047	chr7	26233252	26236047	exon	GBM classical
chr7:30005943|30008684	chr7	30005943	30008684	intron	GBM classical
chr7:55111134|55115366	chr7	55111134	55115366	intron	GBM classical
chr7:55224226|55225446	chr7	55224226	55225446	exon	GBM classical
chr7:72131933|72135276	chr7	72131933	72135276	intron	GBM classical
chr7:91974292|92000921	chr7	91974292	92000921	exon	GBM classical
chr7:94832977|94898019	chr7	94832977	94898019	exon	GBM classical
chr7:99042412|99045896	chr7	99042412	99045896	exon	GBM classical
chr7:140285389|140287580	chr7	140285389	140287580	exon	GBM classical
chr7:141174305|141174603	chr7	141174305	141174603	exon	GBM classical
chr8:8743322|8744572	chr8	8743322	8744572	intron	GBM classical
chr8:24919887|24927649	chr8	24919887	24927649	intergenic_region	GBM classical
chr8:95897295|95897786	chr8	95897295	95897786	exon	GBM classical
chr9:738285|740934	chr9	738285	740934	exon	GBM classical
chr9:14672828|14680160	chr9	14672828	14680160	exon	GBM classical
chr9:99129785|99130587	chr9	99129785	99130587	intron	GBM classical
chrX:32360217|32366645	chrX	32360217	32366645	exon	GBM classical
chrX:48797181|48798178	chrX	48797181	48798178	intron	GBM classical
chrX:67301543|67333081	chrX	67301543	67333081	intron	GBM classical
chrX:73045950|73051109	chrX	73045950	73051109	exon	GBM classical
chrX:73045950|73057338	chrX	73045950	73057338	exon	GBM classical
chrX:76932540|76934088	chrX	76932540	76934088	intron	GBM classical
