circRNA_ID	chr	circRNA_start	circRNA_end	circRNA_type	dataset
chr1:23735157|23745632	chr1	23735157	23745632	exon	GBM mesenchymal
chr1:38355229|38357126	chr1	38355229	38357126	exon	GBM mesenchymal
chr1:52279707|52299842	chr1	52279707	52299842	exon	GBM mesenchymal
chr1:65952075|65964453	chr1	65952075	65964453	intron	GBM mesenchymal
chr1:154142876|154148724	chr1	154142876	154148724	exon	GBM mesenchymal
chr1:155311727|155316260	chr1	155311727	155316260	exon	GBM mesenchymal
chr1:155631098|155743001	chr1	155631098	155743001	intergenic_region	GBM mesenchymal
chr1:161161594|161161854	chr1	161161594	161161854	intron	GBM mesenchymal
chr1:173833395|173833842	chr1	173833395	173833842	exon	GBM mesenchymal
chr1:207753585|207868096	chr1	207753585	207868096	intergenic_region	GBM mesenchymal
chr1:222889026|222897506	chr1	222889026	222897506	exon	GBM mesenchymal
chr1:223005549|223024444	chr1	223005549	223024444	intron	GBM mesenchymal
chr1:243493842|243589860	chr1	243493842	243589860	exon	GBM mesenchymal
chr10:3207605|3208572	chr10	3207605	3208572	exon	GBM mesenchymal
chr10:13158267|13178897	chr10	13158267	13178897	exon	GBM mesenchymal
chr10:31644073|31647262	chr10	31644073	31647262	exon	GBM mesenchymal
chr10:45554835|45587916	chr10	45554835	45587916	intron	GBM mesenchymal
chr10:75056800|75118768	chr10	75056800	75118768	intergenic_region	GBM mesenchymal
chr10:102678141|102706893	chr10	102678141	102706893	exon	GBM mesenchymal
chr10:121421870|121422242	chr10	121421870	121422242	intron	GBM mesenchymal
chr11:9735013|9754257	chr11	9735013	9754257	exon	GBM mesenchymal
chr11:10174019|10215011	chr11	10174019	10215011	intron	GBM mesenchymal
chr11:12427413|12428312	chr11	12427413	12428312	intron	GBM mesenchymal
chr11:14874220|14902314	chr11	14874220	14902314	intergenic_region	GBM mesenchymal
chr11:16036488|16077447	chr11	16036488	16077447	exon	GBM mesenchymal
chr11:63436550|63436788	chr11	63436550	63436788	intron	GBM mesenchymal
chr11:63961661|63965446	chr11	63961661	63965446	exon	GBM mesenchymal
chr11:72009820|72135569	chr11	72009820	72135569	intron	GBM mesenchymal
chr12:9231840|9244025	chr12	9231840	9244025	exon	GBM mesenchymal
chr12:9758949|9775032	chr12	9758949	9775032	exon	GBM mesenchymal
chr12:22635491|22666313	chr12	22635491	22666313	exon	GBM mesenchymal
chr12:27132717|27143560	chr12	27132717	27143560	exon	GBM mesenchymal
chr12:90020231|90024422	chr12	90020231	90024422	exon	GBM mesenchymal
chr12:92658485|92666392	chr12	92658485	92666392	intron	GBM mesenchymal
chr12:110778464|110780253	chr12	110778464	110780253	exon	GBM mesenchymal
chr12:112884080|112894702	chr12	112884080	112894702	intron	GBM mesenchymal
chr13:45953330|45953470	chr13	45953330	45953470	exon	GBM mesenchymal
chr13:74518118|74569190	chr13	74518118	74569190	exon	GBM mesenchymal
chr13:96515883|96519677	chr13	96515883	96519677	exon	GBM mesenchymal
chr14:71540262|71556059	chr14	71540262	71556059	exon	GBM mesenchymal
chr14:71979460|72090953	chr14	71979460	72090953	exon	GBM mesenchymal
chr14:90449458|90451554	chr14	90449458	90451554	exon	GBM mesenchymal
chr14:96970813|96974448	chr14	96970813	96974448	intron	GBM mesenchymal
chr15:41999926|42003547	chr15	41999926	42003547	exon	GBM mesenchymal
chr15:43037968|43038455	chr15	43037968	43038455	exon	GBM mesenchymal
chr15:65152093|65157427	chr15	65152093	65157427	exon	GBM mesenchymal
chr15:65194720|65194891	chr15	65194720	65194891	intron	GBM mesenchymal
chr15:79735260|79737438	chr15	79735260	79737438	intron	GBM mesenchymal
chr16:46940754|46943839	chr16	46940754	46943839	exon	GBM mesenchymal
chr16:53307538|53308214	chr16	53307538	53308214	exon	GBM mesenchymal
chr16:71512131|71516046	chr16	71512131	71516046	exon	GBM mesenchymal
chr17:29585362|29592357	chr17	29585362	29592357	exon	GBM mesenchymal
chr17:41197679|41209152	chr17	41197679	41209152	exon	GBM mesenchymal
chr17:59155694|59161925	chr17	59155694	59161925	exon	GBM mesenchymal
chr17:75086184|75088126	chr17	75086184	75088126	intron	GBM mesenchymal
chr19:33378658|33409245	chr19	33378658	33409245	exon	GBM mesenchymal
chr19:38609946|38610522	chr19	38609946	38610522	exon	GBM mesenchymal
chr19:44605286|44622467	chr19	44605286	44622467	intergenic_region	GBM mesenchymal
chr19:48288334|48289115	chr19	48288334	48289115	intergenic_region	GBM mesenchymal
chr19:54065338|54067569	chr19	54065338	54067569	intron	GBM mesenchymal
chr2:54097798|54100162	chr2	54097798	54100162	intron	GBM mesenchymal
chr2:61706510|61706810	chr2	61706510	61706810	intron	GBM mesenchymal
chr2:66573285|66580690	chr2	66573285	66580690	intergenic_region	GBM mesenchymal
chr2:69769655|69771676	chr2	69769655	69771676	exon	GBM mesenchymal
chr2:159857592|159922483	chr2	159857592	159922483	exon	GBM mesenchymal
chr2:209176960|209185083	chr2	209176960	209185083	exon	GBM mesenchymal
chr2:218297646|218298839	chr2	218297646	218298839	exon	GBM mesenchymal
chr2:225781412|225796385	chr2	225781412	225796385	exon	GBM mesenchymal
chr2:231314276|231371160	chr2	231314276	231371160	exon	GBM mesenchymal
chr2:242283167|242287606	chr2	242283167	242287606	exon	GBM mesenchymal
chr20:13561544|13568017	chr20	13561544	13568017	exon	GBM mesenchymal
chr20:34099192|34099895	chr20	34099192	34099895	exon	GBM mesenchymal
chr20:55745697|55758975	chr20	55745697	55758975	exon	GBM mesenchymal
chr21:34787195|34793992	chr21	34787195	34793992	exon	GBM mesenchymal
chr21:35138179|35144627	chr21	35138179	35144627	exon	GBM mesenchymal
chr22:41173044|41195087	chr22	41173044	41195087	exon	GBM mesenchymal
chr22:41660668|41677086	chr22	41660668	41677086	exon	GBM mesenchymal
chr22:44513850|44515020	chr22	44513850	44515020	intron	GBM mesenchymal
chr3:101525897|101535845	chr3	101525897	101535845	exon	GBM mesenchymal
chr3:119222379|119232566	chr3	119222379	119232566	exon	GBM mesenchymal
chr3:167761167|167766153	chr3	167761167	167766153	exon	GBM mesenchymal
chr3:171360630|171417616	chr3	171360630	171417616	exon	GBM mesenchymal
chr3:186652310|186652587	chr3	186652310	186652587	intron	GBM mesenchymal
chr3:195800801|195803993	chr3	195800801	195803993	exon	GBM mesenchymal
chr4:4281174|4283624	chr4	4281174	4283624	exon	GBM mesenchymal
chr4:15569266|15569581	chr4	15569266	15569581	intron	GBM mesenchymal
chr4:43806278|43810124	chr4	43806278	43810124	intergenic_region	GBM mesenchymal
chr4:87869650|87968746	chr4	87869650	87968746	exon	GBM mesenchymal
chr4:144922338|145040934	chr4	144922338	145040934	intron	GBM mesenchymal
chr4:154315414|154395040	chr4	154315414	154395040	intergenic_region	GBM mesenchymal
chr4:186295289|186296880	chr4	186295289	186296880	exon	GBM mesenchymal
chr5:7626280|7626429	chr5	7626280	7626429	exon	GBM mesenchymal
chr5:53839009|53843428	chr5	53839009	53843428	intergenic_region	GBM mesenchymal
chr5:81484418|81486644	chr5	81484418	81486644	intron	GBM mesenchymal
chr5:95091100|95119667	chr5	95091100	95119667	exon	GBM mesenchymal
chr5:102262289|102355547	chr5	102262289	102355547	exon	GBM mesenchymal
chr5:118433674|118437701	chr5	118433674	118437701	exon	GBM mesenchymal
chr5:123920524|124036962	chr5	123920524	124036962	intergenic_region	GBM mesenchymal
chr5:137762664|137766114	chr5	137762664	137766114	exon	GBM mesenchymal
chr5:148753667|148754455	chr5	148753667	148754455	intron	GBM mesenchymal
chr6:15651544|15660752	chr6	15651544	15660752	exon	GBM mesenchymal
chr6:16403913|16409524	chr6	16403913	16409524	intron	GBM mesenchymal
chr6:21125811|21171538	chr6	21125811	21171538	intron	GBM mesenchymal
chr6:34262016|34262290	chr6	34262016	34262290	intron	GBM mesenchymal
chr6:84880016|84887364	chr6	84880016	84887364	intron	GBM mesenchymal
chr6:87923049|87928403	chr6	87923049	87928403	intron	GBM mesenchymal
chr6:160875256|160899720	chr6	160875256	160899720	exon	GBM mesenchymal
chr7:5778907|5781275	chr7	5778907	5781275	exon	GBM mesenchymal
chr7:48443280|48467468	chr7	48443280	48467468	exon	GBM mesenchymal
chr7:50358644|50367353	chr7	50358644	50367353	exon	GBM mesenchymal
chr7:99818383|99950746	chr7	99818383	99950746	intergenic_region	GBM mesenchymal
chr7:102960056|102963241	chr7	102960056	102963241	exon	GBM mesenchymal
chr7:111484819|111517242	chr7	111484819	111517242	exon	GBM mesenchymal
chr7:121832438|121841450	chr7	121832438	121841450	intergenic_region	GBM mesenchymal
chr7:128109686|128110069	chr7	128109686	128110069	intron	GBM mesenchymal
chr7:128138090|128139540	chr7	128138090	128139540	intron	GBM mesenchymal
chr7:129501654|129503754	chr7	129501654	129503754	intron	GBM mesenchymal
chr7:137027814|137028051	chr7	137027814	137028051	intron	GBM mesenchymal
chr8:61693559|61707686	chr8	61693559	61707686	exon	GBM mesenchymal
chr8:98067757|98078438	chr8	98067757	98078438	exon	GBM mesenchymal
chr8:100146860|100287482	chr8	100146860	100287482	exon	GBM mesenchymal
chr8:101083597|101105737	chr8	101083597	101105737	exon	GBM mesenchymal
chr8:125524589|125525265	chr8	125524589	125525265	intron	GBM mesenchymal
chr9:14112998|14120623	chr9	14112998	14120623	exon	GBM mesenchymal
chr9:94174307|94176595	chr9	94174307	94176595	intron	GBM mesenchymal
chr9:97101118|97200810	chr9	97101118	97200810	intergenic_region	GBM mesenchymal
chr9:98732858|98740497	chr9	98732858	98740497	exon	GBM mesenchymal
chrX:1482484|1482804	chrX	1482484	1482804	intron	GBM mesenchymal
chrX:67331696|67417106	chrX	67331696	67417106	exon	GBM mesenchymal
chrX:109263580|109268798	chrX	109263580	109268798	intron	GBM mesenchymal
chrX:117900493|117910474	chrX	117900493	117910474	exon	GBM mesenchymal
chrX:119418982|119427906	chrX	119418982	119427906	exon	GBM mesenchymal
chr1:10463128|10468197	chr1	10463128	10468197	exon	GBM mesenchymal
chr1:48821342|48865316	chr1	48821342	48865316	exon	GBM mesenchymal
chr1:78183552|78184326	chr1	78183552	78184326	exon	GBM mesenchymal
chr1:111434014|111435155	chr1	111434014	111435155	exon	GBM mesenchymal
chr1:151630711|151630903	chr1	151630711	151630903	exon	GBM mesenchymal
chr1:167935867|167944253	chr1	167935867	167944253	exon	GBM mesenchymal
chr1:182353553|182353858	chr1	182353553	182353858	exon	GBM mesenchymal
chr1:223998133|224006039	chr1	223998133	224006039	exon	GBM mesenchymal
chr1:239569679|239709049	chr1	239569679	239709049	intron	GBM mesenchymal
chr1:247421287|247422503	chr1	247421287	247422503	intergenic_region	GBM mesenchymal
chr1:249211478|249218203	chr1	249211478	249218203	intergenic_region	GBM mesenchymal
chr10:12001170|12021164	chr10	12001170	12021164	exon	GBM mesenchymal
chr10:20195475|20195714	chr10	20195475	20195714	intron	GBM mesenchymal
chr10:32109315|32150586	chr10	32109315	32150586	exon	GBM mesenchymal
chr10:32309950|32310215	chr10	32309950	32310215	exon	GBM mesenchymal
chr10:45465657|45467296	chr10	45465657	45467296	exon	GBM mesenchymal
chr11:77815026|77820627	chr11	77815026	77820627	exon	GBM mesenchymal
chr11:114314578|114320888	chr11	114314578	114320888	exon	GBM mesenchymal
chr12:3018695|3031568	chr12	3018695	3031568	exon	GBM mesenchymal
chr12:11839672|11843609	chr12	11839672	11843609	intron	GBM mesenchymal
chr12:26208169|26218320	chr12	26208169	26218320	exon	GBM mesenchymal
chr12:69229609|69230529	chr12	69229609	69230529	exon	GBM mesenchymal
chr12:69239982|69243778	chr12	69239982	69243778	exon	GBM mesenchymal
chr12:69646831|69653977	chr12	69646831	69653977	exon	GBM mesenchymal
chr13:21735929|21746820	chr13	21735929	21746820	exon	GBM mesenchymal
chr13:47038810|47038954	chr13	47038810	47038954	exon	GBM mesenchymal
chr14:106091233|106235896	chr14	106091233	106235896	intergenic_region	GBM mesenchymal
chr15:60734615|60737990	chr15	60734615	60737990	intron	GBM mesenchymal
chr15:64046704|64048947	chr15	64046704	64048947	exon	GBM mesenchymal
chr15:72810408|72862648	chr15	72810408	72862648	exon	GBM mesenchymal
chr16:14321580|14322218	chr16	14321580	14322218	intron	GBM mesenchymal
chr16:18846214|18861789	chr16	18846214	18861789	exon	GBM mesenchymal
chr16:18851020|18851268	chr16	18851020	18851268	exon	GBM mesenchymal
chr16:64744947|64754700	chr16	64744947	64754700	intergenic_region	GBM mesenchymal
chr17:953290|976917	chr17	953290	976917	exon	GBM mesenchymal
chr17:30827950|30884246	chr17	30827950	30884246	intron	GBM mesenchymal
chr17:66252966|66253170	chr17	66252966	66253170	exon	GBM mesenchymal
chr17:70427822|70433720	chr17	70427822	70433720	intron	GBM mesenchymal
chr18:18548733|18559965	chr18	18548733	18559965	exon	GBM mesenchymal
chr18:19345733|19427086	chr18	19345733	19427086	exon	GBM mesenchymal
chr18:29511292|29516419	chr18	29511292	29516419	intron	GBM mesenchymal
chr18:29866994|29868166	chr18	29866994	29868166	exon	GBM mesenchymal
chr18:74968114|75126098	chr18	74968114	75126098	intergenic_region	GBM mesenchymal
chr19:8618023|8618321	chr19	8618023	8618321	exon	GBM mesenchymal
chr19:23536541|23536680	chr19	23536541	23536680	intron	GBM mesenchymal
chr2:27573181|27573499	chr2	27573181	27573499	exon	GBM mesenchymal
chr2:40366541|40404995	chr2	40366541	40404995	exon	GBM mesenchymal
chr2:46804803|46805625	chr2	46804803	46805625	intron	GBM mesenchymal
chr2:54117241|54127154	chr2	54117241	54127154	exon	GBM mesenchymal
chr2:98164166|98165954	chr2	98164166	98165954	exon	GBM mesenchymal
chr2:99175926|99193606	chr2	99175926	99193606	exon	GBM mesenchymal
chr2:114697536|114699936	chr2	114697536	114699936	exon	GBM mesenchymal
chr2:140999262|140999429	chr2	140999262	140999429	intron	GBM mesenchymal
chr2:182778572|182787139	chr2	182778572	182787139	exon	GBM mesenchymal
chr2:203760788|203762138	chr2	203760788	203762138	exon	GBM mesenchymal
chr2:204281631|204291992	chr2	204281631	204291992	exon	GBM mesenchymal
chr2:204319153|204326648	chr2	204319153	204326648	exon	GBM mesenchymal
chr2:219103387|219104207	chr2	219103387	219104207	exon	GBM mesenchymal
chr2:219394679|219399429	chr2	219394679	219399429	exon	GBM mesenchymal
chr2:227729320|227773594	chr2	227729320	227773594	exon	GBM mesenchymal
chr2:243037038|243081039	chr2	243037038	243081039	exon	GBM mesenchymal
chr20:25612794|25626284	chr20	25612794	25626284	exon	GBM mesenchymal
chr20:47691322|47708664	chr20	47691322	47708664	exon	GBM mesenchymal
chr21:17914584|17920911	chr21	17914584	17920911	intron	GBM mesenchymal
chr21:38459547|38480746	chr21	38459547	38480746	exon	GBM mesenchymal
chr22:26083504|26091181	chr22	26083504	26091181	exon	GBM mesenchymal
chr22:50810449|50827540	chr22	50810449	50827540	exon	GBM mesenchymal
chr3:23250183|23258803	chr3	23250183	23258803	exon	GBM mesenchymal
chr3:23848790|23852991	chr3	23848790	23852991	exon	GBM mesenchymal
chr3:37125127|37190529	chr3	37125127	37190529	exon	GBM mesenchymal
chr3:47188079|47189702	chr3	47188079	47189702	intron	GBM mesenchymal
chr3:47220918|47221173	chr3	47220918	47221173	intron	GBM mesenchymal
chr3:47476415|47484581	chr3	47476415	47484581	exon	GBM mesenchymal
chr3:48820419|48845117	chr3	48820419	48845117	exon	GBM mesenchymal
chr3:52712516|52713742	chr3	52712516	52713742	exon	GBM mesenchymal
chr3:69342955|69344582	chr3	69342955	69344582	intron	GBM mesenchymal
chr3:137634963|137636352	chr3	137634963	137636352	intergenic_region	GBM mesenchymal
chr3:137977794|137993386	chr3	137977794	137993386	intron	GBM mesenchymal
chr3:171969050|172016577	chr3	171969050	172016577	exon	GBM mesenchymal
chr3:192268267|192268454	chr3	192268267	192268454	intron	GBM mesenchymal
chr3:197544047|197547301	chr3	197544047	197547301	exon	GBM mesenchymal
chr4:25156620|25160729	chr4	25156620	25160729	exon	GBM mesenchymal
chr4:106377405|106377902	chr4	106377405	106377902	exon	GBM mesenchymal
chr4:174323869|174384407	chr4	174323869	174384407	intergenic_region	GBM mesenchymal
chr5:49698120|49707217	chr5	49698120	49707217	exon	GBM mesenchymal
chr5:53576037|53578157	chr5	53576037	53578157	intron	GBM mesenchymal
chr5:79441913|79443107	chr5	79441913	79443107	exon	GBM mesenchymal
chr5:146204432|146211240	chr5	146204432	146211240	intron	GBM mesenchymal
chr5:153413351|153414506	chr5	153413351	153414506	exon	GBM mesenchymal
chr5:169174400|169188629	chr5	169174400	169188629	exon	GBM mesenchymal
chr6:31237270|31322303	chr6	31237270	31322303	exon	GBM mesenchymal
chr6:131179271|131191266	chr6	131179271	131191266	exon	GBM mesenchymal
chr7:5400233|5408718	chr7	5400233	5408718	intron	GBM mesenchymal
chr7:130908801|130909028	chr7	130908801	130909028	intron	GBM mesenchymal
chr7:137293712|137374748	chr7	137293712	137374748	exon	GBM mesenchymal
chr7:139813291|139820329	chr7	139813291	139820329	exon	GBM mesenchymal
chr7:151049898|151053308	chr7	151049898	151053308	exon	GBM mesenchymal
chr8:131226802|131249240	chr8	131226802	131249240	exon	GBM mesenchymal
chr9:5801176|5805785	chr9	5801176	5805785	exon	GBM mesenchymal
chr9:86503404|86530593	chr9	86503404	86530593	exon	GBM mesenchymal
chr9:88225946|88248289	chr9	88225946	88248289	intron	GBM mesenchymal
chr9:132612092|132612445	chr9	132612092	132612445	intron	GBM mesenchymal
chr9:135534058|135538082	chr9	135534058	135538082	exon	GBM mesenchymal
chrX:2637702|2644414	chrX	2637702	2644414	exon	GBM mesenchymal
chrX:41485857|41530783	chrX	41485857	41530783	exon	GBM mesenchymal
chrX:76872081|76920267	chrX	76872081	76920267	exon	GBM mesenchymal
chrX:153924192|153928334	chrX	153924192	153928334	exon	GBM mesenchymal
chrY:16717167|16734471	chrY	16717167	16734471	intron	GBM mesenchymal
chr1:1572770|1635783	chr1	1572770	1635783	intergenic_region	GBM mesenchymal
chr1:1750914|1751582	chr1	1750914	1751582	intron	GBM mesenchymal
chr1:6709196|6710394	chr1	6709196	6710394	intron	GBM mesenchymal
chr1:8850665|8852647	chr1	8850665	8852647	intron	GBM mesenchymal
chr1:23736320|23746098	chr1	23736320	23746098	intron	GBM mesenchymal
chr1:36213508|36230927	chr1	36213508	36230927	exon	GBM mesenchymal
chr1:40638374|40639243	chr1	40638374	40639243	intron	GBM mesenchymal
chr1:76205665|76215244	chr1	76205665	76215244	exon	GBM mesenchymal
chr1:117626640|117631604	chr1	117626640	117631604	exon	GBM mesenchymal
chr1:154213989|154218851	chr1	154213989	154218851	exon	GBM mesenchymal
chr1:158986323|159002481	chr1	158986323	159002481	exon	GBM mesenchymal
chr1:168204339|168208398	chr1	168204339	168208398	exon	GBM mesenchymal
chr1:179306972|179312770	chr1	179306972	179312770	exon	GBM mesenchymal
chr1:224734531|224753966	chr1	224734531	224753966	exon	GBM mesenchymal
chr10:70164428|70229920	chr10	70164428	70229920	intergenic_region	GBM mesenchymal
chr10:79574598|79575190	chr10	79574598	79575190	intron	GBM mesenchymal
chr11:65267870|65268013	chr11	65267870	65268013	exon	GBM mesenchymal
chr11:65661485|65664477	chr11	65661485	65664477	exon	GBM mesenchymal
chr12:1213916|1225199	chr12	1213916	1225199	exon	GBM mesenchymal
chr12:6859014|6859932	chr12	6859014	6859932	exon	GBM mesenchymal
chr12:22811948|22826594	chr12	22811948	22826594	exon	GBM mesenchymal
chr12:27809549|27825416	chr12	27809549	27825416	exon	GBM mesenchymal
chr12:49521795|49578906	chr12	49521795	49578906	intergenic_region	GBM mesenchymal
chr12:69986802|69987366	chr12	69986802	69987366	exon	GBM mesenchymal
chr12:72036216|72041593	chr12	72036216	72041593	exon	GBM mesenchymal
chr12:98686188|98687215	chr12	98686188	98687215	intergenic_region	GBM mesenchymal
chr12:124882665|125020157	chr12	124882665	125020157	exon	GBM mesenchymal
chr13:43357319|43374177	chr13	43357319	43374177	intergenic_region	GBM mesenchymal
chr13:43368231|43372898	chr13	43368231	43372898	intergenic_region	GBM mesenchymal
chr13:50025689|50059859	chr13	50025689	50059859	exon	GBM mesenchymal
chr13:94482407|94482798	chr13	94482407	94482798	exon	GBM mesenchymal
chr14:35492949|35493265	chr14	35492949	35493265	intron	GBM mesenchymal
chr14:64905814|64908171	chr14	64905814	64908171	exon	GBM mesenchymal
chr14:75202687|75203028	chr14	75202687	75203028	exon	GBM mesenchymal
chr14:92597295|92625626	chr14	92597295	92625626	exon	GBM mesenchymal
chr14:101403740|101455127	chr14	101403740	101455127	exon	GBM mesenchymal
chr15:30766559|30776889	chr15	30766559	30776889	exon	GBM mesenchymal
chr15:41001223|41021022	chr15	41001223	41021022	exon	GBM mesenchymal
chr15:59036112|59036948	chr15	59036112	59036948	intron	GBM mesenchymal
chr15:70975097|70991999	chr15	70975097	70991999	exon	GBM mesenchymal
chr15:72642859|72648958	chr15	72642859	72648958	exon	GBM mesenchymal
chr16:2660463|2732801	chr16	2660463	2732801	intergenic_region	GBM mesenchymal
chr16:74624618|74626150	chr16	74624618	74626150	intron	GBM mesenchymal
chr17:2538677|2541614	chr17	2538677	2541614	exon	GBM mesenchymal
chr17:26425120|26499644	chr17	26425120	26499644	intron	GBM mesenchymal
chr17:33689758|33690845	chr17	33689758	33690845	exon	GBM mesenchymal
chr17:48262644|48262825	chr17	48262644	48262825	exon	GBM mesenchymal
chr17:60114596|60116709	chr17	60114596	60116709	intron	GBM mesenchymal
chr17:62557618|62568074	chr17	62557618	62568074	exon	GBM mesenchymal
chr17:65955657|65972074	chr17	65955657	65972074	exon	GBM mesenchymal
chr17:80714041|80755678	chr17	80714041	80755678	exon	GBM mesenchymal
chr18:33694060|33706979	chr18	33694060	33706979	exon	GBM mesenchymal
chr18:43705710|43708803	chr18	43705710	43708803	intergenic_region	GBM mesenchymal
chr19:5016268|5047680	chr19	5016268	5047680	exon	GBM mesenchymal
chr19:16192723|16212219	chr19	16192723	16212219	exon	GBM mesenchymal
chr19:17948741|17949199	chr19	17948741	17949199	exon	GBM mesenchymal
chr19:30774979|30827523	chr19	30774979	30827523	intron	GBM mesenchymal
chr19:48722128|48725112	chr19	48722128	48725112	exon	GBM mesenchymal
chr2:40387905|40404995	chr2	40387905	40404995	exon	GBM mesenchymal
chr2:85598209|85604597	chr2	85598209	85604597	exon	GBM mesenchymal
chr2:102033996|102038934	chr2	102033996	102038934	exon	GBM mesenchymal
chr2:128772377|128774121	chr2	128772377	128774121	exon	GBM mesenchymal
chr2:173451006|173460751	chr2	173451006	173460751	exon	GBM mesenchymal
chr2:189918902|189922107	chr2	189918902	189922107	exon	GBM mesenchymal
chr2:190670378|190682906	chr2	190670378	190682906	exon	GBM mesenchymal
chr2:197157289|197172809	chr2	197157289	197172809	exon	GBM mesenchymal
chr2:213800666|213808528	chr2	213800666	213808528	intron	GBM mesenchymal
chr2:228205008|228212100	chr2	228205008	228212100	exon	GBM mesenchymal
chr2:230684184|230685414	chr2	230684184	230685414	intron	GBM mesenchymal
chr2:238619208|238650184	chr2	238619208	238650184	intron	GBM mesenchymal
chr20:30954187|30989835	chr20	30954187	30989835	intron	GBM mesenchymal
chr21:34903065|34911662	chr21	34903065	34911662	exon	GBM mesenchymal
chr21:35475134|35497780	chr21	35475134	35497780	exon	GBM mesenchymal
chr21:37722513|37723429	chr21	37722513	37723429	intron	GBM mesenchymal
chr21:48068370|48069651	chr21	48068370	48069651	exon	GBM mesenchymal
chr22:24161110|24163960	chr22	24161110	24163960	intron	GBM mesenchymal
chr22:36737415|36745300	chr22	36737415	36745300	exon	GBM mesenchymal
chr22:41349559|41363888	chr22	41349559	41363888	exon	GBM mesenchymal
chr22:41547837|41548354	chr22	41547837	41548354	exon	GBM mesenchymal
chr3:9840178|9844453	chr3	9840178	9844453	intron	GBM mesenchymal
chr3:16689081|16690119	chr3	16689081	16690119	intron	GBM mesenchymal
chr3:30713130|30715738	chr3	30713130	30715738	exon	GBM mesenchymal
chr3:50145503|50145737	chr3	50145503	50145737	exon	GBM mesenchymal
chr3:73651505|73657835	chr3	73651505	73657835	exon	GBM mesenchymal
chr3:78807497|78810036	chr3	78807497	78810036	intron	GBM mesenchymal
chr3:171830242|171830380	chr3	171830242	171830380	exon	GBM mesenchymal
chr3:171944661|171965566	chr3	171944661	171965566	exon	GBM mesenchymal
chr3:188202380|188242575	chr3	188202380	188242575	exon	GBM mesenchymal
chr3:188208210|188242575	chr3	188208210	188242575	intron	GBM mesenchymal
chr3:188242453|188327632	chr3	188242453	188327632	exon	GBM mesenchymal
chr3:196626537|196627283	chr3	196626537	196627283	exon	GBM mesenchymal
chr4:2490098|2490632	chr4	2490098	2490632	intron	GBM mesenchymal
chr4:5141632|5170177	chr4	5141632	5170177	exon	GBM mesenchymal
chr4:15636268|15637149	chr4	15636268	15637149	intron	GBM mesenchymal
chr4:38933856|38937411	chr4	38933856	38937411	exon	GBM mesenchymal
chr4:77977115|77987558	chr4	77977115	77987558	exon	GBM mesenchymal
chr4:87275683|87320959	chr4	87275683	87320959	exon	GBM mesenchymal
chr4:113174364|113187872	chr4	113174364	113187872	exon	GBM mesenchymal
chr4:125422051|125477665	chr4	125422051	125477665	exon	GBM mesenchymal
chr4:129960196|130003528	chr4	129960196	130003528	exon	GBM mesenchymal
chr4:152058884|152086848	chr4	152058884	152086848	exon	GBM mesenchymal
chr4:169312691|169369930	chr4	169312691	169369930	exon	GBM mesenchymal
chr5:34770733|34803881	chr5	34770733	34803881	intron	GBM mesenchymal
chr5:54701253|54711960	chr5	54701253	54711960	exon	GBM mesenchymal
chr5:64803894|64825026	chr5	64803894	64825026	intergenic_region	GBM mesenchymal
chr5:79441913|79462301	chr5	79441913	79462301	exon	GBM mesenchymal
chr5:90008104|90021049	chr5	90008104	90021049	exon	GBM mesenchymal
chr5:95078683|95079507	chr5	95078683	95079507	intron	GBM mesenchymal
chr5:167915607|167919852	chr5	167915607	167919852	exon	GBM mesenchymal
chr5:170027261|170027439	chr5	170027261	170027439	intron	GBM mesenchymal
chr5:180668492|180669345	chr5	180668492	180669345	exon	GBM mesenchymal
chr6:3006702|3017219	chr6	3006702	3017219	exon	GBM mesenchymal
chr6:3410422|3438789	chr6	3410422	3438789	exon	GBM mesenchymal
chr6:15246612|15374483	chr6	15246612	15374483	exon	GBM mesenchymal
chr6:20649524|20846409	chr6	20649524	20846409	exon	GBM mesenchymal
chr6:25966563|25969648	chr6	25966563	25969648	exon	GBM mesenchymal
chr6:30652717|30653004	chr6	30652717	30653004	exon	GBM mesenchymal
chr6:45399600|45405788	chr6	45399600	45405788	exon	GBM mesenchymal
chr6:52424965|52426190	chr6	52424965	52426190	intron	GBM mesenchymal
chr6:108240346|108246136	chr6	108240346	108246136	intron	GBM mesenchymal
chr6:157851256|157869703	chr6	157851256	157869703	intron	GBM mesenchymal
chr7:32582784|32591907	chr7	32582784	32591907	exon	GBM mesenchymal
chr7:50737419|50771605	chr7	50737419	50771605	exon	GBM mesenchymal
chr7:73634074|73635064	chr7	73634074	73635064	exon	GBM mesenchymal
chr7:98985662|98987635	chr7	98985662	98987635	exon	GBM mesenchymal
chr7:99088700|99092254	chr7	99088700	99092254	intron	GBM mesenchymal
chr7:99552759|99553901	chr7	99552759	99553901	intergenic_region	GBM mesenchymal
chr7:102212890|102309451	chr7	102212890	102309451	intergenic_region	GBM mesenchymal
chr7:105099615|105105861	chr7	105099615	105105861	exon	GBM mesenchymal
chr8:38314874|38315052	chr8	38314874	38315052	exon	GBM mesenchymal
chr8:38646222|38684893	chr8	38646222	38684893	exon	GBM mesenchymal
chr8:42812237|42837839	chr8	42812237	42837839	exon	GBM mesenchymal
chr8:68331052|68334926	chr8	68331052	68334926	intergenic_region	GBM mesenchymal
