circRNA_ID	chr	circRNA_start	circRNA_end	circRNA_type	dataset
chr12:104331473|104332237	chr12	104331473	104332237	exon	GBM patients blood
chr12:104373609|104374740	chr12	104373609	104374740	exon	GBM patients blood
chr12:104514178|104517201	chr12	104514178	104517201	exon	GBM patients blood
chr12:104705068|104721449	chr12	104705068	104721449	exon	GBM patients blood
chr12:104719115|104721449	chr12	104719115	104721449	exon	GBM patients blood
chr12:105385490|105389804	chr12	105385490	105389804	exon	GBM patients blood
chr12:105543393|105553926	chr12	105543393	105553926	exon	GBM patients blood
chr12:105543393|105556623	chr12	105543393	105556623	exon	GBM patients blood
chr12:105550504|105556623	chr12	105550504	105556623	exon	GBM patients blood
chr12:105610847|105623001	chr12	105610847	105623001	exon	GBM patients blood
chr12:107236367|107237725	chr12	107236367	107237725	exon	GBM patients blood
chr12:107236367|107245372	chr12	107236367	107245372	exon	GBM patients blood
chr12:107393329|107393860	chr12	107393329	107393860	exon	GBM patients blood
chr12:109013101|109014624	chr12	109013101	109014624	intergenic_region	GBM patients blood
chr12:109046048|109048186	chr12	109046048	109048186	exon	GBM patients blood
chr12:109094900|109095099	chr12	109094900	109095099	exon	GBM patients blood
chr12:110317850|110317998	chr12	110317850	110317998	intron	GBM patients blood
chr12:110341890|110345362	chr12	110341890	110345362	exon	GBM patients blood
chr12:110345331|110346742	chr12	110345331	110346742	exon	GBM patients blood
chr12:110371827|110377052	chr12	110371827	110377052	exon	GBM patients blood
chr12:110376185|110377052	chr12	110376185	110377052	exon	GBM patients blood
chr12:110454193|110463628	chr12	110454193	110463628	exon	GBM patients blood
chr12:110456150|110463628	chr12	110456150	110463628	exon	GBM patients blood
chr12:110456150|110467440	chr12	110456150	110467440	exon	GBM patients blood
chr12:110456150|110468563	chr12	110456150	110468563	exon	GBM patients blood
chr12:110463547|110468563	chr12	110463547	110468563	exon	GBM patients blood
chr12:110467283|110468563	chr12	110467283	110468563	exon	GBM patients blood
chr12:110819557|110834257	chr12	110819557	110834257	exon	GBM patients blood
chr12:110826317|110834257	chr12	110826317	110834257	exon	GBM patients blood
chr12:110893391|110893735	chr12	110893391	110893735	exon	GBM patients blood
chr12:110893391|110895439	chr12	110893391	110895439	exon	GBM patients blood
chr12:110922883|110925748	chr12	110922883	110925748	exon	GBM patients blood
chr12:110941611|110944498	chr12	110941611	110944498	exon	GBM patients blood
chr12:110943422|110944498	chr12	110943422	110944498	exon	GBM patients blood
chr12:111895018|111902519	chr12	111895018	111902519	exon	GBM patients blood
chr12:111907912|111924628	chr12	111907912	111924628	exon	GBM patients blood
chr12:111916874|111924628	chr12	111916874	111924628	exon	GBM patients blood
chr12:111920591|111924628	chr12	111920591	111924628	exon	GBM patients blood
chr12:111923069|111924628	chr12	111923069	111924628	exon	GBM patients blood
chr12:111923069|111948386	chr12	111923069	111948386	exon	GBM patients blood
chr12:111923075|111924628	chr12	111923075	111924628	exon	GBM patients blood
chr12:111923075|111948386	chr12	111923075	111948386	exon	GBM patients blood
chr12:111947353|111948386	chr12	111947353	111948386	exon	GBM patients blood
chr12:112087743|112098479	chr12	112087743	112098479	exon	GBM patients blood
chr12:112096540|112098479	chr12	112096540	112098479	exon	GBM patients blood
chr12:112096540|112117144	chr12	112096540	112117144	exon	GBM patients blood
chr12:112103443|112121111	chr12	112103443	112121111	exon	GBM patients blood
chr12:112116955|112119639	chr12	112116955	112119639	exon	GBM patients blood
chr12:112303054|112308984	chr12	112303054	112308984	exon	GBM patients blood
chr12:112321385|112321572	chr12	112321385	112321572	exon	GBM patients blood
chr12:112371690|112381173	chr12	112371690	112381173	exon	GBM patients blood
chr12:112513482|112516545	chr12	112513482	112516545	exon	GBM patients blood
chr12:112613540|112614506	chr12	112613540	112614506	exon	GBM patients blood
chr12:112613540|112617201	chr12	112613540	112617201	exon	GBM patients blood
chr12:112616735|112617201	chr12	112616735	112617201	exon	GBM patients blood
chr12:112638442|112642427	chr12	112638442	112642427	exon	GBM patients blood
chr12:112638442|112666615	chr12	112638442	112666615	exon	GBM patients blood
chr12:112641440|112642427	chr12	112641440	112642427	exon	GBM patients blood
chr12:112641440|112664562	chr12	112641440	112664562	exon	GBM patients blood
chr12:112641440|112666615	chr12	112641440	112666615	exon	GBM patients blood
chr12:112645678|112657293	chr12	112645678	112657293	exon	GBM patients blood
chr12:112654096|112654999	chr12	112654096	112654999	exon	GBM patients blood
chr12:112667502|112669519	chr12	112667502	112669519	exon	GBM patients blood
chr12:112667502|112670889	chr12	112667502	112670889	exon	GBM patients blood
chr12:112667502|112686316	chr12	112667502	112686316	exon	GBM patients blood
chr12:112684705|112686316	chr12	112684705	112686316	exon	GBM patients blood
chr12:112684705|112690332	chr12	112684705	112690332	exon	GBM patients blood
chr12:112707508|112711599	chr12	112707508	112711599	exon	GBM patients blood
chr12:112707508|112712764	chr12	112707508	112712764	exon	GBM patients blood
chr12:112707508|112721106	chr12	112707508	112721106	exon	GBM patients blood
chr12:112743868|112750951	chr12	112743868	112750951	exon	GBM patients blood
chr12:112743868|112757546	chr12	112743868	112757546	exon	GBM patients blood
chr12:112757029|112757546	chr12	112757029	112757546	exon	GBM patients blood
chr12:112884080|112893867	chr12	112884080	112893867	exon	GBM patients blood
chr12:112915455|112915819	chr12	112915455	112915819	exon	GBM patients blood
chr12:112939948|112944226	chr12	112939948	112944226	exon	GBM patients blood
chr12:113707562|113722576	chr12	113707562	113722576	exon	GBM patients blood
chr12:116444111|116445441	chr12	116444111	116445441	exon	GBM patients blood
chr12:116534474|116557584	chr12	116534474	116557584	intron	GBM patients blood
chr12:116534474|116675510	chr12	116534474	116675510	exon	GBM patients blood
chr12:116642858|116675510	chr12	116642858	116675510	intron	GBM patients blood
chr12:116668238|116675510	chr12	116668238	116675510	exon	GBM patients blood
chr12:116668238|116684110	chr12	116668238	116684110	intron	GBM patients blood
chr12:116668338|116675510	chr12	116668338	116675510	exon	GBM patients blood
chr12:116674626|116675510	chr12	116674626	116675510	exon	GBM patients blood
chr12:117476788|117484643	chr12	117476788	117484643	exon	GBM patients blood
chr12:117486824|117494691	chr12	117486824	117494691	exon	GBM patients blood
chr12:118619176|118619412	chr12	118619176	118619412	exon	GBM patients blood
chr12:118693253|118704564	chr12	118693253	118704564	exon	GBM patients blood
chr12:118823919|118829087	chr12	118823919	118829087	exon	GBM patients blood
chr12:120189855|120204986	chr12	120189855	120204986	exon	GBM patients blood
chr12:120195175|120198859	chr12	120195175	120198859	exon	GBM patients blood
chr12:120198743|120204986	chr12	120198743	120204986	exon	GBM patients blood
chr12:120287978|120295502	chr12	120287978	120295502	exon	GBM patients blood
chr12:120592774|120593523	chr12	120592774	120593523	exon	GBM patients blood
chr12:120612965|120614020	chr12	120612965	120614020	exon	GBM patients blood
chr12:120995085|120995485	chr12	120995085	120995485	exon	GBM patients blood
chr12:120995085|120998689	chr12	120995085	120998689	exon	GBM patients blood
chr12:121002875|121004783	chr12	121002875	121004783	exon	GBM patients blood
chr12:121004628|121009094	chr12	121004628	121009094	exon	GBM patients blood
chr12:121220458|121222396	chr12	121220458	121222396	exon	GBM patients blood
chr12:121220458|121229360	chr12	121220458	121229360	exon	GBM patients blood
chr12:121220458|121248689	chr12	121220458	121248689	exon	GBM patients blood
chr12:121706441|121708748	chr12	121706441	121708748	exon	GBM patients blood
chr12:121853962|121855714	chr12	121853962	121855714	exon	GBM patients blood
chr12:122181535|122190129	chr12	122181535	122190129	exon	GBM patients blood
chr12:122218778|122219098	chr12	122218778	122219098	exon	GBM patients blood
chr12:122701035|122702944	chr12	122701035	122702944	exon	GBM patients blood
chr12:122773036|122801402	chr12	122773036	122801402	exon	GBM patients blood
chr12:122812494|122812973	chr12	122812494	122812973	exon	GBM patients blood
chr12:122825300|122826244	chr12	122825300	122826244	exon	GBM patients blood
chr12:122968007|122983410	chr12	122968007	122983410	exon	GBM patients blood
chr12:122973933|122977336	chr12	122973933	122977336	exon	GBM patients blood
chr12:122995656|122999774	chr12	122995656	122999774	exon	GBM patients blood
chr12:122995656|123006846	chr12	122995656	123006846	exon	GBM patients blood
chr12:123003386|123005975	chr12	123003386	123005975	exon	GBM patients blood
chr12:123006690|123007453	chr12	123006690	123007453	exon	GBM patients blood
chr12:123014569|123024301	chr12	123014569	123024301	exon	GBM patients blood
chr12:123030723|123032516	chr12	123030723	123032516	exon	GBM patients blood
chr12:123035866|123047246	chr12	123035866	123047246	exon	GBM patients blood
chr12:123041931|123042236	chr12	123041931	123042236	exon	GBM patients blood
chr12:123052808|123058927	chr12	123052808	123058927	exon	GBM patients blood
chr12:123052808|123061576	chr12	123052808	123061576	exon	GBM patients blood
chr12:123062219|123065217	chr12	123062219	123065217	exon	GBM patients blood
chr12:123064452|123065217	chr12	123064452	123065217	exon	GBM patients blood
chr12:123078823|123107154	chr12	123078823	123107154	exon	GBM patients blood
chr12:123497160|123498589	chr12	123497160	123498589	exon	GBM patients blood
chr12:123645328|123648637	chr12	123645328	123648637	exon	GBM patients blood
chr12:123651202|123665757	chr12	123651202	123665757	exon	GBM patients blood
chr12:123664473|123665757	chr12	123664473	123665757	exon	GBM patients blood
chr12:123686711|123687922	chr12	123686711	123687922	exon	GBM patients blood
chr12:123694603|123703046	chr12	123694603	123703046	exon	GBM patients blood
chr12:123694603|123707674	chr12	123694603	123707674	exon	GBM patients blood
chr12:123702923|123707674	chr12	123702923	123707674	exon	GBM patients blood
chr12:123825535|123830114	chr12	123825535	123830114	exon	GBM patients blood
chr12:123825535|123832680	chr12	123825535	123832680	exon	GBM patients blood
chr12:123829805|123830117	chr12	123829805	123830117	exon	GBM patients blood
chr12:123829805|123834988	chr12	123829805	123834988	exon	GBM patients blood
chr12:123879594|123880979	chr12	123879594	123880979	exon	GBM patients blood
chr12:124071294|124074996	chr12	124071294	124074996	exon	GBM patients blood
chr12:124130002|124137282	chr12	124130002	124137282	exon	GBM patients blood
chr12:124172598|124179844	chr12	124172598	124179844	exon	GBM patients blood
chr12:124904503|124915333	chr12	124904503	124915333	exon	GBM patients blood
chr12:129293333|129299615	chr12	129293333	129299615	exon	GBM patients blood
chr12:129360459|129373289	chr12	129360459	129373289	exon	GBM patients blood
chr12:129373184|129399534	chr12	129373184	129399534	exon	GBM patients blood
chr12:129396969|129411699	chr12	129396969	129411699	exon	GBM patients blood
chr12:129396969|129442188	chr12	129396969	129442188	exon	GBM patients blood
chr12:129410904|129411699	chr12	129410904	129411699	exon	GBM patients blood
chr12:129410904|129442188	chr12	129410904	129442188	exon	GBM patients blood
chr12:129429871|129442188	chr12	129429871	129442188	exon	GBM patients blood
chr12:131280540|131286033	chr12	131280540	131286033	exon	GBM patients blood
chr12:131283070|131286033	chr12	131283070	131286033	exon	GBM patients blood
chr12:133324418|133331719	chr12	133324418	133331719	exon	GBM patients blood
chr12:133768075|133768589	chr12	133768075	133768589	exon	GBM patients blood
chr13:20235838|20242671	chr13	20235838	20242671	exon	GBM patients blood
chr13:20273520|20283739	chr13	20273520	20283739	exon	GBM patients blood
chr13:20295593|20356931	chr13	20295593	20356931	intron	GBM patients blood
chr13:20304379|20356931	chr13	20304379	20356931	exon	GBM patients blood
chr13:20315705|20325607	chr13	20315705	20325607	exon	GBM patients blood
chr13:20315705|20333558	chr13	20315705	20333558	exon	GBM patients blood
chr13:20325411|20325607	chr13	20325411	20325607	exon	GBM patients blood
chr13:20325411|20333558	chr13	20325411	20333558	exon	GBM patients blood
chr13:20399060|20399375	chr13	20399060	20399375	exon	GBM patients blood
chr13:20399060|20409829	chr13	20399060	20409829	exon	GBM patients blood
chr13:20409617|20411961	chr13	20409617	20411961	exon	GBM patients blood
chr13:20409617|20413125	chr13	20409617	20413125	exon	GBM patients blood
chr13:20411796|20413125	chr13	20411796	20413125	exon	GBM patients blood
chr13:20411796|20425588	chr13	20411796	20425588	exon	GBM patients blood
chr13:20425495|20426330	chr13	20425495	20426330	exon	GBM patients blood
chr13:20567203|20568059	chr13	20567203	20568059	exon	GBM patients blood
chr13:20576990|20580726	chr13	20576990	20580726	exon	GBM patients blood
chr13:20600752|20611049	chr13	20600752	20611049	exon	GBM patients blood
chr13:20625573|20641530	chr13	20625573	20641530	exon	GBM patients blood
chr13:20635193|20641530	chr13	20635193	20641530	exon	GBM patients blood
chr13:20638591|20641530	chr13	20638591	20641530	exon	GBM patients blood
chr13:21147160|21157158	chr13	21147160	21157158	intron	GBM patients blood
chr13:21148519|21166543	chr13	21148519	21166543	exon	GBM patients blood
chr13:21170289|21171258	chr13	21170289	21171258	exon	GBM patients blood
chr13:21305980|21306260	chr13	21305980	21306260	exon	GBM patients blood
chr13:21729832|21732264	chr13	21729832	21732264	exon	GBM patients blood
chr13:21732061|21746820	chr13	21732061	21746820	exon	GBM patients blood
chr13:21735929|21742538	chr13	21735929	21742538	exon	GBM patients blood
chr13:21735929|21746820	chr13	21735929	21746820	exon	GBM patients blood
chr13:21742127|21742538	chr13	21742127	21742538	exon	GBM patients blood
chr13:21742127|21746820	chr13	21742127	21746820	exon	GBM patients blood
chr13:21955573|21965993	chr13	21955573	21965993	exon	GBM patients blood
chr13:21955573|21975824	chr13	21955573	21975824	exon	GBM patients blood
chr13:21955573|21999817	chr13	21955573	21999817	exon	GBM patients blood
chr13:21961647|21999817	chr13	21961647	21999817	exon	GBM patients blood
chr13:21965861|21975824	chr13	21965861	21975824	exon	GBM patients blood
chr13:21974512|21977005	chr13	21974512	21977005	exon	GBM patients blood
chr13:21974512|21987911	chr13	21974512	21987911	exon	GBM patients blood
chr13:21974512|21995303	chr13	21974512	21995303	exon	GBM patients blood
chr13:21974512|21999817	chr13	21974512	21999817	exon	GBM patients blood
chr13:21974512|22028709	chr13	21974512	22028709	intron	GBM patients blood
chr13:21976936|21987911	chr13	21976936	21987911	exon	GBM patients blood
chr13:21987791|21995303	chr13	21987791	21995303	exon	GBM patients blood
chr13:21987791|21999817	chr13	21987791	21999817	exon	GBM patients blood
chr13:21987791|22029605	chr13	21987791	22029605	intron	GBM patients blood
chr13:22088492|22113827	chr13	22088492	22113827	exon	GBM patients blood
chr13:25049610|25052414	chr13	25049610	25052414	exon	GBM patients blood
chr13:25051839|25052414	chr13	25051839	25052414	exon	GBM patients blood
chr13:25051839|25067871	chr13	25051839	25067871	exon	GBM patients blood
chr13:25073439|25075972	chr13	25073439	25075972	exon	GBM patients blood
chr13:25073439|25077915	chr13	25073439	25077915	exon	GBM patients blood
chr13:25881944|25887889	chr13	25881944	25887889	exon	GBM patients blood
chr13:25883385|25889605	chr13	25883385	25889605	exon	GBM patients blood
chr13:26898909|26923319	chr13	26898909	26923319	intron	GBM patients blood
chr13:26898909|26928017	chr13	26898909	26928017	intron	GBM patients blood
chr13:26911704|26928017	chr13	26911704	26928017	exon	GBM patients blood
chr13:26974590|26975761	chr13	26974590	26975761	exon	GBM patients blood
chr13:27643248|27690733	chr13	27643248	27690733	exon	GBM patients blood
chr13:27664020|27680081	chr13	27664020	27680081	exon	GBM patients blood
chr13:27664020|27690733	chr13	27664020	27690733	exon	GBM patients blood
chr13:27679868|27680081	chr13	27679868	27680081	exon	GBM patients blood
chr13:28001229|28004758	chr13	28001229	28004758	exon	GBM patients blood
chr13:28141777|28155940	chr13	28141777	28155940	exon	GBM patients blood
chr13:28155434|28155940	chr13	28155434	28155940	exon	GBM patients blood
chr13:28598998|28602425	chr13	28598998	28602425	exon	GBM patients blood
chr13:28726835|28752072	chr13	28726835	28752072	intron	GBM patients blood
chr13:28748409|28752072	chr13	28748409	28752072	exon	GBM patients blood
chr13:28748409|28771483	chr13	28748409	28771483	exon	GBM patients blood
chr13:28771322|28794515	chr13	28771322	28794515	exon	GBM patients blood
chr13:28813716|28835595	chr13	28813716	28835595	exon	GBM patients blood
chr13:28813716|28855516	chr13	28813716	28855516	exon	GBM patients blood
chr13:28830429|28835595	chr13	28830429	28835595	exon	GBM patients blood
chr13:28830429|28855516	chr13	28830429	28855516	exon	GBM patients blood
chr13:28834584|28835595	chr13	28834584	28835595	exon	GBM patients blood
chr13:28834584|28854678	chr13	28834584	28854678	exon	GBM patients blood
chr13:30801549|30815223	chr13	30801549	30815223	exon	GBM patients blood
chr13:30826068|30829752	chr13	30826068	30829752	intron	GBM patients blood
chr13:30829584|30857928	chr13	30829584	30857928	exon	GBM patients blood
chr13:31211881|31221194	chr13	31211881	31221194	exon	GBM patients blood
chr13:31789188|31803431	chr13	31789188	31803431	exon	GBM patients blood
chr13:32515445|32520318	chr13	32515445	32520318	exon	GBM patients blood
chr13:32652971|32691610	chr13	32652971	32691610	exon	GBM patients blood
chr13:32835753|32841496	chr13	32835753	32841496	exon	GBM patients blood
chr13:32839587|32841496	chr13	32839587	32841496	exon	GBM patients blood
chr13:32893214|32899321	chr13	32893214	32899321	exon	GBM patients blood
chr13:32893214|32900750	chr13	32893214	32900750	exon	GBM patients blood
chr13:33012789|33018263	chr13	33012789	33018263	exon	GBM patients blood
chr13:33054727|33096407	chr13	33054727	33096407	exon	GBM patients blood
chr13:33054727|33101669	chr13	33054727	33101669	exon	GBM patients blood
chr13:33091994|33096407	chr13	33091994	33096407	exon	GBM patients blood
chr13:33091994|33101669	chr13	33091994	33101669	exon	GBM patients blood
chr13:33095510|33101669	chr13	33095510	33101669	exon	GBM patients blood
chr13:33096319|33101669	chr13	33096319	33101669	exon	GBM patients blood
chr13:33109906|33111164	chr13	33109906	33111164	exon	GBM patients blood
chr13:33306238|33309467	chr13	33306238	33309467	exon	GBM patients blood
chr13:33306238|33320238	chr13	33306238	33320238	exon	GBM patients blood
chr13:33327470|33334858	chr13	33327470	33334858	exon	GBM patients blood
chr13:36764083|36776230	chr13	36764083	36776230	exon	GBM patients blood
chr13:36814707|36828280	chr13	36814707	36828280	exon	GBM patients blood
chr13:36822743|36830304	chr13	36822743	36830304	intron	GBM patients blood
chr13:37598172|37598579	chr13	37598172	37598579	exon	GBM patients blood
chr13:37614542|37622073	chr13	37614542	37622073	exon	GBM patients blood
chr13:37614542|37625720	chr13	37614542	37625720	exon	GBM patients blood
chr13:41133646|41134997	chr13	41133646	41134997	exon	GBM patients blood
chr13:41323274|41333242	chr13	41323274	41333242	exon	GBM patients blood
chr13:41400642|41411021	chr13	41400642	41411021	exon	GBM patients blood
chr13:41400642|41429951	chr13	41400642	41429951	exon	GBM patients blood
chr13:41482295|41488241	chr13	41482295	41488241	exon	GBM patients blood
chr13:41507606|41508164	chr13	41507606	41508164	exon	GBM patients blood
chr13:41515057|41515506	chr13	41515057	41515506	exon	GBM patients blood
chr13:41515057|41518061	chr13	41515057	41518061	exon	GBM patients blood
chr13:41523942|41533152	chr13	41523942	41533152	exon	GBM patients blood
chr13:41587214|41588485	chr13	41587214	41588485	intron	GBM patients blood
chr13:41587214|41593568	chr13	41587214	41593568	intron	GBM patients blood
chr13:41591638|41594954	chr13	41591638	41594954	intron	GBM patients blood
chr13:41642697|41646993	chr13	41642697	41646993	exon	GBM patients blood
chr13:41808026|41835051	chr13	41808026	41835051	exon	GBM patients blood
chr13:41814397|41835051	chr13	41814397	41835051	exon	GBM patients blood
chr13:41826781|41828756	chr13	41826781	41828756	exon	GBM patients blood
chr13:41826781|41835051	chr13	41826781	41835051	exon	GBM patients blood
chr13:41826781|41835961	chr13	41826781	41835961	exon	GBM patients blood
chr13:41890982|41905505	chr13	41890982	41905505	exon	GBM patients blood
chr13:41892942|41910892	chr13	41892942	41910892	exon	GBM patients blood
chr13:41943226|41943419	chr13	41943226	41943419	exon	GBM patients blood
chr13:41943226|41946966	chr13	41943226	41946966	exon	GBM patients blood
chr13:42385361|42393522	chr13	42385361	42393522	exon	GBM patients blood
chr13:42385361|42407667	chr13	42385361	42407667	exon	GBM patients blood
chr13:42439872|42442613	chr13	42439872	42442613	exon	GBM patients blood
chr13:42511451|42513722	chr13	42511451	42513722	intron	GBM patients blood
chr13:43474446|43544806	chr13	43474446	43544806	exon	GBM patients blood
chr13:43491677|43544806	chr13	43491677	43544806	exon	GBM patients blood
chr13:43528084|43544806	chr13	43528084	43544806	exon	GBM patients blood
chr13:43537391|43544806	chr13	43537391	43544806	exon	GBM patients blood
chr13:45578440|45602138	chr13	45578440	45602138	exon	GBM patients blood
chr13:45725822|45781640	chr13	45725822	45781640	exon	GBM patients blood
chr13:45910671|45911523	chr13	45910671	45911523	exon	GBM patients blood
chr13:46090278|46093229	chr13	46090278	46093229	exon	GBM patients blood
chr13:46090278|46099186	chr13	46090278	46099186	exon	GBM patients blood
chr13:46090278|46104053	chr13	46090278	46104053	exon	GBM patients blood
chr13:46090278|46104915	chr13	46090278	46104915	exon	GBM patients blood
chr13:46090278|46107447	chr13	46090278	46107447	intron	GBM patients blood
chr13:46544497|46563232	chr13	46544497	46563232	exon	GBM patients blood
chr13:46549418|46554139	chr13	46549418	46554139	exon	GBM patients blood
chr13:46549418|46563232	chr13	46549418	46563232	exon	GBM patients blood
chr13:46562922|46563232	chr13	46562922	46563232	exon	GBM patients blood
chr13:46562922|46594692	chr13	46562922	46594692	exon	GBM patients blood
chr13:46577274|46594692	chr13	46577274	46594692	exon	GBM patients blood
chr13:46577274|46619648	chr13	46577274	46619648	exon	GBM patients blood
chr13:46577274|46619651	chr13	46577274	46619651	exon	GBM patients blood
chr13:46584483|46594692	chr13	46584483	46594692	exon	GBM patients blood
chr13:48651289|48664554	chr13	48651289	48664554	exon	GBM patients blood
chr13:48653980|48664554	chr13	48653980	48664554	exon	GBM patients blood
chr13:48827944|48835457	chr13	48827944	48835457	exon	GBM patients blood
chr13:48830313|48832372	chr13	48830313	48832372	exon	GBM patients blood
chr13:48907153|48923159	chr13	48907153	48923159	exon	GBM patients blood
chr13:48914716|48923159	chr13	48914716	48923159	intron	GBM patients blood
chr13:48916735|48923159	chr13	48916735	48923159	exon	GBM patients blood
chr13:48942663|48955579	chr13	48942663	48955579	exon	GBM patients blood
chr13:48947541|48955579	chr13	48947541	48955579	exon	GBM patients blood
chr13:49712883|49720071	chr13	49712883	49720071	exon	GBM patients blood
chr13:49741380|49749677	chr13	49741380	49749677	exon	GBM patients blood
chr13:49741380|49752790	chr13	49741380	49752790	exon	GBM patients blood
chr13:49742749|49752790	chr13	49742749	49752790	exon	GBM patients blood
chr13:50025689|50026045	chr13	50025689	50026045	exon	GBM patients blood
chr13:50025689|50035298	chr13	50025689	50035298	exon	GBM patients blood
chr13:50025689|50042096	chr13	50025689	50042096	exon	GBM patients blood
chr13:50054355|50057699	chr13	50054355	50057699	exon	GBM patients blood
chr13:50059766|50065046	chr13	50059766	50065046	exon	GBM patients blood
chr13:50279757|50280508	chr13	50279757	50280508	exon	GBM patients blood
chr13:50565410|50619368	chr13	50565410	50619368	intron	GBM patients blood
chr13:50567929|50619368	chr13	50567929	50619368	exon	GBM patients blood
chr13:50571210|50618904	chr13	50571210	50618904	exon	GBM patients blood
chr13:50571210|50619368	chr13	50571210	50619368	exon	GBM patients blood
chr13:50601343|50618904	chr13	50601343	50618904	exon	GBM patients blood
chr13:50601343|50619368	chr13	50601343	50619368	exon	GBM patients blood
chr13:50601499|50619368	chr13	50601499	50619368	exon	GBM patients blood
chr13:50618787|50619368	chr13	50618787	50619368	exon	GBM patients blood
chr13:50618787|50649789	chr13	50618787	50649789	exon	GBM patients blood
chr13:50641318|50649789	chr13	50641318	50649789	intron	GBM patients blood
chr13:50642233|50649789	chr13	50642233	50649789	exon	GBM patients blood
chr13:51501543|51504895	chr13	51501543	51504895	exon	GBM patients blood
chr13:51501543|51509135	chr13	51501543	51509135	exon	GBM patients blood
chr13:51501543|51517530	chr13	51501543	51517530	exon	GBM patients blood
chr13:51501543|51523641	chr13	51501543	51523641	exon	GBM patients blood
chr13:51501543|51534307	chr13	51501543	51534307	exon	GBM patients blood
chr13:51941941|51953708	chr13	51941941	51953708	exon	GBM patients blood
chr13:52715156|52722604	chr13	52715156	52722604	exon	GBM patients blood
chr13:52992127|53001354	chr13	52992127	53001354	exon	GBM patients blood
chr13:52997709|53001354	chr13	52997709	53001354	exon	GBM patients blood
chr13:53000067|53007883	chr13	53000067	53007883	exon	GBM patients blood
chr13:53231667|53233384	chr13	53231667	53233384	exon	GBM patients blood
chr13:53232234|53233384	chr13	53232234	53233384	exon	GBM patients blood
chr13:53232534|53254290	chr13	53232534	53254290	exon	GBM patients blood
chr13:53250365|53254290	chr13	53250365	53254290	exon	GBM patients blood
chr13:60485869|60499004	chr13	60485869	60499004	exon	GBM patients blood
chr13:60544078|60566717	chr13	60544078	60566717	exon	GBM patients blood
chr13:60554929|60566717	chr13	60554929	60566717	exon	GBM patients blood
chr13:61013822|61034674	chr13	61013822	61034674	exon	GBM patients blood
chr13:61013822|61041513	chr13	61013822	61041513	exon	GBM patients blood
chr13:61102501|61109367	chr13	61102501	61109367	exon	GBM patients blood
chr13:72131156|72147705	chr13	72131156	72147705	exon	GBM patients blood
chr13:73303064|73305525	chr13	73303064	73305525	exon	GBM patients blood
chr13:73303064|73309143	chr13	73303064	73309143	exon	GBM patients blood
chr13:73352325|73352518	chr13	73352325	73352518	exon	GBM patients blood
chr13:73395987|73428293	chr13	73395987	73428293	exon	GBM patients blood
chr13:73409381|73428293	chr13	73409381	73428293	exon	GBM patients blood
chr13:73409381|73505405	chr13	73409381	73505405	exon	GBM patients blood
chr13:73467922|73505405	chr13	73467922	73505405	exon	GBM patients blood
chr13:73635999|73638021	chr13	73635999	73638021	exon	GBM patients blood
chr13:76134889|76143643	chr13	76134889	76143643	exon	GBM patients blood
chr13:76134889|76169126	chr13	76134889	76169126	exon	GBM patients blood
chr13:76195899|76301234	chr13	76195899	76301234	exon	GBM patients blood
chr13:77589544|77589715	chr13	77589544	77589715	exon	GBM patients blood
chr13:77589544|77595996	chr13	77589544	77595996	exon	GBM patients blood
chr13:77592735|77595996	chr13	77592735	77595996	exon	GBM patients blood
chr13:77700453|77703365	chr13	77700453	77703365	exon	GBM patients blood
chr13:77862296|77870809	chr13	77862296	77870809	exon	GBM patients blood
chr13:78293667|78320990	chr13	78293667	78320990	exon	GBM patients blood
chr13:78293667|78327493	chr13	78293667	78327493	exon	GBM patients blood
chr13:79915258|79918929	chr13	79915258	79918929	exon	GBM patients blood
chr13:79939713|79953042	chr13	79939713	79953042	exon	GBM patients blood
chr13:79945080|79946065	chr13	79945080	79946065	exon	GBM patients blood
chr13:95686859|95696692	chr13	95686859	95696692	exon	GBM patients blood
chr13:95686859|95705438	chr13	95686859	95705438	exon	GBM patients blood
chr13:95686859|95715113	chr13	95686859	95715113	exon	GBM patients blood
chr13:95686859|95724107	chr13	95686859	95724107	exon	GBM patients blood
chr13:95695936|95696692	chr13	95695936	95696692	exon	GBM patients blood
chr13:95695936|95705438	chr13	95695936	95705438	exon	GBM patients blood
chr13:95695936|95715113	chr13	95695936	95715113	exon	GBM patients blood
chr13:95768176|95822882	chr13	95768176	95822882	exon	GBM patients blood
chr13:95768176|95839146	chr13	95768176	95839146	exon	GBM patients blood
chr13:95768176|95840796	chr13	95768176	95840796	exon	GBM patients blood
chr13:95809415|95822882	chr13	95809415	95822882	intron	GBM patients blood
chr13:95809415|95840796	chr13	95809415	95840796	intron	GBM patients blood
chr13:95813443|95818621	chr13	95813443	95818621	exon	GBM patients blood
chr13:95813443|95822882	chr13	95813443	95822882	exon	GBM patients blood
chr13:95813443|95840796	chr13	95813443	95840796	exon	GBM patients blood
chr13:95822786|95839146	chr13	95822786	95839146	exon	GBM patients blood
chr13:95822786|95840796	chr13	95822786	95840796	exon	GBM patients blood
chr13:95829961|95840796	chr13	95829961	95840796	exon	GBM patients blood
chr13:95829961|95860179	chr13	95829961	95860179	exon	GBM patients blood
chr13:95886864|95900007	chr13	95886864	95900007	exon	GBM patients blood
chr13:96375496|96377506	chr13	96375496	96377506	exon	GBM patients blood
