circRNA_ID	chr	circRNA_start	circRNA_end	circRNA_type	dataset
chr16:68597528|68597724	chr16	68597528	68597724	exon	GBM proneural
chr16:69703880|69711238	chr16	69703880	69711238	exon	GBM proneural
chr17:27807386|27838010	chr17	27807386	27838010	exon	GBM proneural
chr17:28747859|28750715	chr17	28747859	28750715	exon	GBM proneural
chr17:34864736|34867294	chr17	34864736	34867294	exon	GBM proneural
chr17:40476729|40477079	chr17	40476729	40477079	exon	GBM proneural
chr17:40658095|40667159	chr17	40658095	40667159	intron	GBM proneural
chr17:41160883|41161422	chr17	41160883	41161422	intron	GBM proneural
chr17:41247863|41276132	chr17	41247863	41276132	exon	GBM proneural
chr17:42929777|42932372	chr17	42929777	42932372	exon	GBM proneural
chr17:42990637|42991456	chr17	42990637	42991456	exon	GBM proneural
chr17:43366602|43368131	chr17	43366602	43368131	exon	GBM proneural
chr17:45405635|45422464	chr17	45405635	45422464	exon	GBM proneural
chr17:45438744|45492285	chr17	45438744	45492285	exon	GBM proneural
chr17:57663514|57665414	chr17	57663514	57665414	exon	GBM proneural
chr17:61247083|61249637	chr17	61247083	61249637	intron	GBM proneural
chr17:62587202|62594608	chr17	62587202	62594608	exon	GBM proneural
chr17:64059081|64066119	chr17	64059081	64066119	exon	GBM proneural
chr17:66446869|66449133	chr17	66446869	66449133	exon	GBM proneural
chr17:78016307|78017098	chr17	78016307	78017098	intron	GBM proneural
chr17:79564271|79575848	chr17	79564271	79575848	exon	GBM proneural
chr18:9588087|9588851	chr18	9588087	9588851	exon	GBM proneural
chr18:10757967|10803992	chr18	10757967	10803992	exon	GBM proneural
chr18:12340200|12360050	chr18	12340200	12360050	exon	GBM proneural
chr18:31599282|31603615	chr18	31599282	31603615	intron	GBM proneural
chr18:33058246|33060527	chr18	33058246	33060527	exon	GBM proneural
chr18:54547175|54606624	chr18	54547175	54606624	exon	GBM proneural
chr18:60497268|60533783	chr18	60497268	60533783	intron	GBM proneural
chr19:5699847|5701036	chr19	5699847	5701036	intron	GBM proneural
chr19:7428251|7428395	chr19	7428251	7428395	intron	GBM proneural
chr19:9771396|9801945	chr19	9771396	9801945	intergenic_region	GBM proneural
chr19:11548697|11548945	chr19	11548697	11548945	exon	GBM proneural
chr19:13012265|13012524	chr19	13012265	13012524	intron	GBM proneural
chr19:15280897|15281636	chr19	15280897	15281636	exon	GBM proneural
chr19:19215722|19217194	chr19	19215722	19217194	exon	GBM proneural
chr19:22167230|22171711	chr19	22167230	22171711	intron	GBM proneural
chr19:22375818|22379528	chr19	22375818	22379528	exon	GBM proneural
chr19:48753001|48759075	chr19	48753001	48759075	exon	GBM proneural
chr19:52380535|52390165	chr19	52380535	52390165	exon	GBM proneural
chr2:10740979|10747437	chr2	10740979	10747437	exon	GBM proneural
chr2:24107635|24108699	chr2	24107635	24108699	exon	GBM proneural
chr2:27706156|27707133	chr2	27706156	27707133	exon	GBM proneural
chr2:45826588|45829222	chr2	45826588	45829222	exon	GBM proneural
chr2:58009428|58013012	chr2	58009428	58013012	intergenic_region	GBM proneural
chr2:61486846|61493302	chr2	61486846	61493302	exon	GBM proneural
chr2:63169853|63223901	chr2	63169853	63223901	exon	GBM proneural
chr2:63387253|63428426	chr2	63387253	63428426	intron	GBM proneural
chr2:74531616|74542152	chr2	74531616	74542152	exon	GBM proneural
chr2:88333653|88336570	chr2	88333653	88336570	exon	GBM proneural
chr2:96550088|96551868	chr2	96550088	96551868	exon	GBM proneural
chr2:96550088|96559353	chr2	96550088	96559353	exon	GBM proneural
chr2:96555714|96557485	chr2	96555714	96557485	exon	GBM proneural
chr2:98165882|98167943	chr2	98165882	98167943	exon	GBM proneural
chr2:101564697|101582228	chr2	101564697	101582228	exon	GBM proneural
chr2:105434572|105447177	chr2	105434572	105447177	intron	GBM proneural
chr2:122797384|122804861	chr2	122797384	122804861	intergenic_region	GBM proneural
chr2:122991343|122993886	chr2	122991343	122993886	intergenic_region	GBM proneural
chr2:136527339|136537955	chr2	136527339	136537955	exon	GBM proneural
chr2:156911095|156911236	chr2	156911095	156911236	intron	GBM proneural
chr2:159900707|159905391	chr2	159900707	159905391	intron	GBM proneural
chr2:160585520|160609082	chr2	160585520	160609082	exon	GBM proneural
chr2:171709224|171710532	chr2	171709224	171710532	exon	GBM proneural
chr2:172305191|172309723	chr2	172305191	172309723	exon	GBM proneural
chr2:179400459|179413281	chr2	179400459	179413281	exon	GBM proneural
chr2:186815371|186947951	chr2	186815371	186947951	intergenic_region	GBM proneural
chr2:188348851|188368497	chr2	188348851	188368497	exon	GBM proneural
chr2:191765290|191778090	chr2	191765290	191778090	exon	GBM proneural
chr2:203644113|203676512	chr2	203644113	203676512	exon	GBM proneural
chr2:208589524|208605430	chr2	208589524	208605430	exon	GBM proneural
chr2:210489777|210518156	chr2	210489777	210518156	exon	GBM proneural
chr2:210962810|211020128	chr2	210962810	211020128	intron	GBM proneural
chr2:236496307|236497944	chr2	236496307	236497944	intron	GBM proneural
chr2:236791989|236839567	chr2	236791989	236839567	exon	GBM proneural
chr2:236791989|236957925	chr2	236791989	236957925	exon	GBM proneural
chr2:236877106|236957925	chr2	236877106	236957925	exon	GBM proneural
chr20:8207417|8208728	chr20	8207417	8208728	intron	GBM proneural
chr20:8665579|8698495	chr20	8665579	8698495	exon	GBM proneural
chr20:34315175|34315528	chr20	34315175	34315528	intron	GBM proneural
chr20:60545325|60589763	chr20	60545325	60589763	intron	GBM proneural
chr21:11038728|11058323	chr21	11038728	11058323	exon	GBM proneural
chr21:22652898|22804601	chr21	22652898	22804601	exon	GBM proneural
chr21:30697959|30702014	chr21	30697959	30702014	intron	GBM proneural
chr21:40581921|40584633	chr21	40581921	40584633	exon	GBM proneural
chr21:40665737|40670508	chr21	40665737	40670508	exon	GBM proneural
chr22:26597450|26597925	chr22	26597450	26597925	intron	GBM proneural
chr22:38373874|38374659	chr22	38373874	38374659	intron	GBM proneural
chr22:47274549|47433094	chr22	47274549	47433094	exon	GBM proneural
chr3:7283817|7348339	chr3	7283817	7348339	intron	GBM proneural
chr3:17413567|17448018	chr3	17413567	17448018	exon	GBM proneural
chr3:27465528|27493989	chr3	27465528	27493989	exon	GBM proneural
chr3:33400459|33427220	chr3	33400459	33427220	exon	GBM proneural
chr3:41990724|41991034	chr3	41990724	41991034	intron	GBM proneural
chr3:50098389|50099541	chr3	50098389	50099541	exon	GBM proneural
chr3:51440577|51456330	chr3	51440577	51456330	exon	GBM proneural
chr3:52946554|52950230	chr3	52946554	52950230	exon	GBM proneural
chr3:52964345|52966324	chr3	52964345	52966324	exon	GBM proneural
chr3:98475213|98492827	chr3	98475213	98492827	exon	GBM proneural
chr3:98475213|98512636	chr3	98475213	98512636	exon	GBM proneural
chr3:138224137|138250465	chr3	138224137	138250465	exon	GBM proneural
chr3:155611307|155658709	chr3	155611307	155658709	exon	GBM proneural
chr3:174814580|174815081	chr3	174814580	174815081	exon	GBM proneural
chr3:190321917|190347287	chr3	190321917	190347287	exon	GBM proneural
chr3:196831774|196857849	chr3	196831774	196857849	intron	GBM proneural
chr4:371862|375829	chr4	371862	375829	exon	GBM proneural
chr4:2129840|2214853	chr4	2129840	2214853	exon	GBM proneural
chr4:5498334|5527324	chr4	5498334	5527324	intergenic_region	GBM proneural
chr4:47589224|47593058	chr4	47589224	47593058	intron	GBM proneural
chr4:54248445|54250043	chr4	54248445	54250043	exon	GBM proneural
chr4:62362839|62363066	chr4	62362839	62363066	exon	GBM proneural
chr4:62362839|62542653	chr4	62362839	62542653	exon	GBM proneural
chr4:62452945|62542653	chr4	62452945	62542653	exon	GBM proneural
chr4:62452945|62599272	chr4	62452945	62599272	exon	GBM proneural
chr4:62542544|62599272	chr4	62542544	62599272	exon	GBM proneural
chr4:62679527|62863983	chr4	62679527	62863983	exon	GBM proneural
chr4:62758374|62813994	chr4	62758374	62813994	exon	GBM proneural
chr4:62758374|62849321	chr4	62758374	62849321	exon	GBM proneural
chr4:62758374|62863983	chr4	62758374	62863983	exon	GBM proneural
chr4:62758374|62910267	chr4	62758374	62910267	exon	GBM proneural
chr4:62758389|62910267	chr4	62758389	62910267	exon	GBM proneural
chr4:62800558|62929351	chr4	62800558	62929351	exon	GBM proneural
chr4:68594258|68620973	chr4	68594258	68620973	exon	GBM proneural
chr4:79284667|79308855	chr4	79284667	79308855	exon	GBM proneural
chr4:84337884|84370114	chr4	84337884	84370114	exon	GBM proneural
chr4:85781565|85853516	chr4	85781565	85853516	exon	GBM proneural
chr4:85818064|85833472	chr4	85818064	85833472	intron	GBM proneural
chr4:87614740|87672277	chr4	87614740	87672277	exon	GBM proneural
chr4:88035519|88036451	chr4	88035519	88036451	exon	GBM proneural
chr4:88362981|88366659	chr4	88362981	88366659	exon	GBM proneural
chr4:95494502|95539342	chr4	95494502	95539342	exon	GBM proneural
chr4:103827693|103870584	chr4	103827693	103870584	exon	GBM proneural
chr4:107016639|107037535	chr4	107016639	107037535	exon	GBM proneural
chr4:114452372|114582928	chr4	114452372	114582928	exon	GBM proneural
chr4:128950280|128956042	chr4	128950280	128956042	intron	GBM proneural
chr4:129212955|129230075	chr4	129212955	129230075	intergenic_region	GBM proneural
chr4:129867162|129873995	chr4	129867162	129873995	exon	GBM proneural
chr4:139988838|139994721	chr4	139988838	139994721	exon	GBM proneural
chr4:140037803|140046483	chr4	140037803	140046483	exon	GBM proneural
chr4:140037803|140058882	chr4	140037803	140058882	exon	GBM proneural
chr4:140624609|140625350	chr4	140624609	140625350	exon	GBM proneural
chr4:147227078|147230127	chr4	147227078	147230127	intron	GBM proneural
chr4:153562080|153565594	chr4	153562080	153565594	exon	GBM proneural
chr4:154315414|154330167	chr4	154315414	154330167	exon	GBM proneural
chr4:169282300|169298994	chr4	169282300	169298994	exon	GBM proneural
chr4:183245099|183329704	chr4	183245099	183329704	intron	GBM proneural
chr4:184405697|184413062	chr4	184405697	184413062	intergenic_region	GBM proneural
chr4:186283078|186283865	chr4	186283078	186283865	exon	GBM proneural
chr4:187123742|187124171	chr4	187123742	187124171	exon	GBM proneural
chr4:189397852|189407019	chr4	189397852	189407019	exon	GBM proneural
chr5:9190379|9238002	chr5	9190379	9238002	exon	GBM proneural
chr5:9224786|9227079	chr5	9224786	9227079	exon	GBM proneural
chr5:9224786|9238002	chr5	9224786	9238002	exon	GBM proneural
chr5:9337825|9437964	chr5	9337825	9437964	exon	GBM proneural
chr5:9421789|9437964	chr5	9421789	9437964	exon	GBM proneural
chr5:55264104|55265683	chr5	55264104	55265683	exon	GBM proneural
chr5:70351179|70356757	chr5	70351179	70356757	exon	GBM proneural
chr5:89783817|89793523	chr5	89783817	89793523	exon	GBM proneural
chr5:96083049|96090445	chr5	96083049	96090445	exon	GBM proneural
chr5:139574031|139574237	chr5	139574031	139574237	exon	GBM proneural
chr5:140305481|140310691	chr5	140305481	140310691	intron	GBM proneural
chr5:146559474|146581714	chr5	146559474	146581714	intergenic_region	GBM proneural
chr5:148904608|148909282	chr5	148904608	148909282	exon	GBM proneural
chr5:149921132|149925048	chr5	149921132	149925048	exon	GBM proneural
chr5:155544888|155551029	chr5	155544888	155551029	exon	GBM proneural
chr5:155935611|156022061	chr5	155935611	156022061	exon	GBM proneural
chr5:156721792|156723782	chr5	156721792	156723782	exon	GBM proneural
chr6:7152846|7189555	chr6	7152846	7189555	intron	GBM proneural
chr6:13652891|13699929	chr6	13652891	13699929	intron	GBM proneural
chr6:18212719|18214012	chr6	18212719	18214012	exon	GBM proneural
chr6:31749303|31760672	chr6	31749303	31760672	exon	GBM proneural
chr6:37897735|38084515	chr6	37897735	38084515	exon	GBM proneural
chr6:42619761|42620383	chr6	42619761	42620383	exon	GBM proneural
chr6:43447616|43448347	chr6	43447616	43448347	intron	GBM proneural
chr6:64356432|64356700	chr6	64356432	64356700	exon	GBM proneural
chr6:70948957|70966524	chr6	70948957	70966524	exon	GBM proneural
chr6:86252900|86267778	chr6	86252900	86267778	exon	GBM proneural
chr6:112522809|112537670	chr6	112522809	112537670	exon	GBM proneural
chr6:128643184|128730477	chr6	128643184	128730477	exon	GBM proneural
chr6:149846279|149856874	chr6	149846279	149856874	exon	GBM proneural
chr6:149900970|149901859	chr6	149900970	149901859	exon	GBM proneural
chr6:152629624|152643021	chr6	152629624	152643021	exon	GBM proneural
chr6:155095123|155185032	chr6	155095123	155185032	intergenic_region	GBM proneural
chr6:162959352|162961371	chr6	162959352	162961371	intron	GBM proneural
chr7:16720926|16729531	chr7	16720926	16729531	exon	GBM proneural
chr7:26232907|26233218	chr7	26232907	26233218	exon	GBM proneural
chr7:27835735|27839709	chr7	27835735	27839709	exon	GBM proneural
chr7:28758370|28763949	chr7	28758370	28763949	exon	GBM proneural
chr7:39357814|39379614	chr7	39357814	39379614	intron	GBM proneural
chr7:39598939|39599165	chr7	39598939	39599165	intron	GBM proneural
chr7:63529269|63529987	chr7	63529269	63529987	exon	GBM proneural
chr7:65778310|65785680	chr7	65778310	65785680	intron	GBM proneural
chr7:66019572|66041919	chr7	66019572	66041919	exon	GBM proneural
chr7:66406835|66413681	chr7	66406835	66413681	exon	GBM proneural
chr7:77256022|77261742	chr7	77256022	77261742	exon	GBM proneural
chr7:77885260|77998530	chr7	77885260	77998530	exon	GBM proneural
chr7:77973095|78150962	chr7	77973095	78150962	exon	GBM proneural
chr7:95606824|95630633	chr7	95606824	95630633	intron	GBM proneural
chr7:104158191|104159007	chr7	104158191	104159007	intron	GBM proneural
chr7:107591671|107601094	chr7	107591671	107601094	exon	GBM proneural
chr7:127484377|127569382	chr7	127484377	127569382	exon	GBM proneural
chr7:131060183|131073731	chr7	131060183	131073731	exon	GBM proneural
chr7:132959737|132973870	chr7	132959737	132973870	exon	GBM proneural
chr7:138261118|138266516	chr7	138261118	138266516	exon	GBM proneural
chr7:140154403|140171811	chr7	140154403	140171811	exon	GBM proneural
chr8:17141982|17143936	chr8	17141982	17143936	exon	GBM proneural
chr8:18413719|18513195	chr8	18413719	18513195	exon	GBM proneural
chr8:18490123|18662408	chr8	18490123	18662408	exon	GBM proneural
chr8:21832181|21835354	chr8	21832181	21835354	exon	GBM proneural
chr8:22899554|22900756	chr8	22899554	22900756	intron	GBM proneural
chr8:28588740|28600731	chr8	28588740	28600731	exon	GBM proneural
chr8:28827560|28828036	chr8	28827560	28828036	exon	GBM proneural
chr8:38305989|38306196	chr8	38305989	38306196	intron	GBM proneural
chr8:69027988|69069671	chr8	69027988	69069671	exon	GBM proneural
chr8:89068356|89086971	chr8	89068356	89086971	exon	GBM proneural
chr8:89068356|89131090	chr8	89068356	89131090	exon	GBM proneural
chr8:97549528|97551121	chr8	97549528	97551121	intron	GBM proneural
chr8:100396436|100533238	chr8	100396436	100533238	exon	GBM proneural
chr8:100568678|100673719	chr8	100568678	100673719	exon	GBM proneural
chr8:104075183|104077039	chr8	104075183	104077039	exon	GBM proneural
chr8:104412693|104420012	chr8	104412693	104420012	exon	GBM proneural
chr8:112015643|112017878	chr8	112015643	112017878	exon	GBM proneural
chr8:118966146|118967822	chr8	118966146	118967822	intron	GBM proneural
chr8:131191510|131199531	chr8	131191510	131199531	exon	GBM proneural
chr9:2804257|2812362	chr9	2804257	2812362	exon	GBM proneural
chr9:3330259|3346764	chr9	3330259	3346764	exon	GBM proneural
chr9:3856009|3937189	chr9	3856009	3937189	exon	GBM proneural
chr9:6974766|7049200	chr9	6974766	7049200	intron	GBM proneural
chr9:13216773|13224582	chr9	13216773	13224582	exon	GBM proneural
chr9:15657125|15695335	chr9	15657125	15695335	exon	GBM proneural
chr9:22029432|22097363	chr9	22029432	22097363	exon	GBM proneural
chr9:22046316|22097363	chr9	22046316	22097363	exon	GBM proneural
chr9:37521566|37532055	chr9	37521566	37532055	exon	GBM proneural
chr9:37525099|37529257	chr9	37525099	37529257	exon	GBM proneural
chr9:37537107|37537940	chr9	37537107	37537940	exon	GBM proneural
chr9:37761972|37763922	chr9	37761972	37763922	intron	GBM proneural
chr9:37873221|37873783	chr9	37873221	37873783	intron	GBM proneural
chr9:72338242|72356774	chr9	72338242	72356774	exon	GBM proneural
chr9:88430794|88464458	chr9	88430794	88464458	intergenic_region	GBM proneural
chr9:91660661|91661909	chr9	91660661	91661909	exon	GBM proneural
chr9:95609378|95609545	chr9	95609378	95609545	exon	GBM proneural
chr9:97054623|97055351	chr9	97054623	97055351	exon	GBM proneural
chr9:99083280|99084362	chr9	99083280	99084362	exon	GBM proneural
chr9:107360729|107384473	chr9	107360729	107384473	intergenic_region	GBM proneural
chr9:107384311|107384473	chr9	107384311	107384473	intergenic_region	GBM proneural
chr9:108296774|108301632	chr9	108296774	108301632	exon	GBM proneural
chr9:109734286|109736554	chr9	109734286	109736554	exon	GBM proneural
chr9:112704966|112705661	chr9	112704966	112705661	exon	GBM proneural
chr9:127661608|127662826	chr9	127661608	127662826	exon	GBM proneural
chr9:132841909|132848755	chr9	132841909	132848755	exon	GBM proneural
chr9:134011327|134022971	chr9	134011327	134022971	exon	GBM proneural
chr9:136197161|136197509	chr9	136197161	136197509	exon	GBM proneural
chr9:139793165|139794124	chr9	139793165	139794124	exon	GBM proneural
chrX:19587221|19764559	chrX	19587221	19764559	exon	GBM proneural
chrX:22186429|22245728	chrX	22186429	22245728	exon	GBM proneural
chrX:23748644|23751334	chrX	23748644	23751334	exon	GBM proneural
chrX:23876759|23886805	chrX	23876759	23886805	exon	GBM proneural
chrX:24763535|24906239	chrX	24763535	24906239	exon	GBM proneural
chrX:27283865|27336047	chrX	27283865	27336047	intron	GBM proneural
chrX:41469157|41530783	chrX	41469157	41530783	exon	GBM proneural
chrX:53423147|53430825	chrX	53423147	53430825	exon	GBM proneural
chrX:53621459|53627269	chrX	53621459	53627269	exon	GBM proneural
chrX:69510604|69573657	chrX	69510604	69573657	exon	GBM proneural
chrX:80047353|80049271	chrX	80047353	80049271	exon	GBM proneural
chrX:123775641|123871047	chrX	123775641	123871047	exon	GBM proneural
chrY:14883002|14887500	chrY	14883002	14887500	exon	GBM proneural
chrY:15409587|15438230	chrY	15409587	15438230	exon	GBM proneural
