circRNA_ID	chr	circRNA_start	circRNA_end	circRNA_type	dataset
chr8:67513933|67514758	chr8	67513933	67514758	exon	GBM proneural
chr8:74768894|74769792	chr8	74768894	74769792	intron	GBM proneural
chr8:76393641|76402443	chr8	76393641	76402443	intron	GBM proneural
chr8:89031212|89039641	chr8	89031212	89039641	intergenic_region	GBM proneural
chr8:89036866|89039641	chr8	89036866	89039641	intergenic_region	GBM proneural
chr8:125664638|125664842	chr8	125664638	125664842	intron	GBM proneural
chr9:17309056|17342442	chr9	17309056	17342442	exon	GBM proneural
chr9:33996221|34017187	chr9	33996221	34017187	exon	GBM proneural
chr9:88307604|88327481	chr9	88307604	88327481	exon	GBM proneural
chr9:100358279|100366063	chr9	100358279	100366063	intergenic_region	GBM proneural
chr9:108483818|108484902	chr9	108483818	108484902	exon	GBM proneural
chr9:115013209|115015068	chr9	115013209	115015068	exon	GBM proneural
chr9:115721630|115738297	chr9	115721630	115738297	exon	GBM proneural
chr9:134274139|134275940	chr9	134274139	134275940	intron	GBM proneural
chr9:139974454|139974594	chr9	139974454	139974594	exon	GBM proneural
chrX:3740114|3744770	chrX	3740114	3744770	exon	GBM proneural
chrX:67316712|67333081	chrX	67316712	67333081	exon	GBM proneural
chrX:120870044|120895024	chrX	120870044	120895024	intergenic_region	GBM proneural
chrX:123838863|123871047	chrX	123838863	123871047	exon	GBM proneural
chrX:149631038|149642074	chrX	149631038	149642074	exon	GBM proneural
chrX:153996577|153997585	chrX	153996577	153997585	exon	GBM proneural
chr1:1417925|1455686	chr1	1417925	1455686	intergenic_region	GBM proneural
chr1:1735858|1737977	chr1	1735858	1737977	exon	GBM proneural
chr1:1735858|1756938	chr1	1735858	1756938	exon	GBM proneural
chr1:11090233|11090939	chr1	11090233	11090939	exon	GBM proneural
chr1:15053293|15060738	chr1	15053293	15060738	intron	GBM proneural
chr1:16528277|16529069	chr1	16528277	16529069	exon	GBM proneural
chr1:27267948|27269556	chr1	27267948	27269556	exon	GBM proneural
chr1:28200657|28201174	chr1	28200657	28201174	intron	GBM proneural
chr1:28785596|28793046	chr1	28785596	28793046	exon	GBM proneural
chr1:28818162|28820834	chr1	28818162	28820834	exon	GBM proneural
chr1:35824526|35855699	chr1	35824526	35855699	exon	GBM proneural
chr1:37346235|37356697	chr1	37346235	37356697	exon	GBM proneural
chr1:40980187|40982858	chr1	40980187	40982858	intergenic_region	GBM proneural
chr1:50956260|51032903	chr1	50956260	51032903	exon	GBM proneural
chr1:66999929|67109402	chr1	66999929	67109402	exon	GBM proneural
chr1:108724563|108728576	chr1	108724563	108728576	exon	GBM proneural
chr1:113140593|113159517	chr1	113140593	113159517	exon	GBM proneural
chr1:114377532|114397671	chr1	114377532	114397671	exon	GBM proneural
chr1:155582209|155717687	chr1	155582209	155717687	intergenic_region	GBM proneural
chr1:172222713|172357949	chr1	172222713	172357949	exon	GBM proneural
chr1:173593926|173646762	chr1	173593926	173646762	intergenic_region	GBM proneural
chr1:174244971|174274265	chr1	174244971	174274265	exon	GBM proneural
chr1:179316735|179318077	chr1	179316735	179318077	exon	GBM proneural
chr1:185143504|185144245	chr1	185143504	185144245	exon	GBM proneural
chr1:202385915|202391866	chr1	202385915	202391866	exon	GBM proneural
chr1:203149598|203150413	chr1	203149598	203150413	exon	GBM proneural
chr1:206616963|206617295	chr1	206616963	206617295	intron	GBM proneural
chr1:210219627|210220837	chr1	210219627	210220837	intron	GBM proneural
chr1:212590581|212590818	chr1	212590581	212590818	intergenic_region	GBM proneural
chr1:223985917|223987749	chr1	223985917	223987749	exon	GBM proneural
chr1:225706900|225755116	chr1	225706900	225755116	exon	GBM proneural
chr1:225718256|225755116	chr1	225718256	225755116	exon	GBM proneural
chr1:225829578|225830180	chr1	225829578	225830180	intron	GBM proneural
chr1:235850249|235860572	chr1	235850249	235860572	exon	GBM proneural
chr1:239841486|239990678	chr1	239841486	239990678	exon	GBM proneural
chr1:243349561|243388623	chr1	243349561	243388623	exon	GBM proneural
chr1:243449574|243493994	chr1	243449574	243493994	exon	GBM proneural
chr1:243456424|243542165	chr1	243456424	243542165	exon	GBM proneural
chr1:246350045|246358766	chr1	246350045	246358766	intron	GBM proneural
chr1:246899277|246907427	chr1	246899277	246907427	exon	GBM proneural
chr1:247320302|247323115	chr1	247320302	247323115	exon	GBM proneural
chr10:6001717|6002530	chr10	6001717	6002530	exon	GBM proneural
chr10:11523769|11527910	chr10	11523769	11527910	exon	GBM proneural
chr10:12445101|12595355	chr10	12445101	12595355	intron	GBM proneural
chr10:13333831|13337606	chr10	13333831	13337606	exon	GBM proneural
chr10:19963807|19981483	chr10	19963807	19981483	intron	GBM proneural
chr10:26800676|26802589	chr10	26800676	26802589	exon	GBM proneural
chr10:27311487|27337908	chr10	27311487	27337908	exon	GBM proneural
chr10:27815757|27822923	chr10	27815757	27822923	exon	GBM proneural
chr10:31644076|31676195	chr10	31644076	31676195	exon	GBM proneural
chr10:31644076|31676727	chr10	31644076	31676727	exon	GBM proneural
chr10:32854486|32924086	chr10	32854486	32924086	exon	GBM proneural
chr10:55698575|55721652	chr10	55698575	55721652	exon	GBM proneural
chr10:55943204|55996691	chr10	55943204	55996691	exon	GBM proneural
chr10:56089356|56138702	chr10	56089356	56138702	exon	GBM proneural
chr10:57335410|57338277	chr10	57335410	57338277	intron	GBM proneural
chr10:70190193|70190417	chr10	70190193	70190417	exon	GBM proneural
chr10:70411603|70412351	chr10	70411603	70412351	exon	GBM proneural
chr10:74810811|74813348	chr10	74810811	74813348	exon	GBM proneural
chr10:78799286|78944674	chr10	78799286	78944674	exon	GBM proneural
chr10:78943179|79011014	chr10	78943179	79011014	exon	GBM proneural
chr10:94715337|94733989	chr10	94715337	94733989	exon	GBM proneural
chr10:99502851|99504672	chr10	99502851	99504672	exon	GBM proneural
chr10:102697159|102703885	chr10	102697159	102703885	exon	GBM proneural
chr10:106441933|106506270	chr10	106441933	106506270	intron	GBM proneural
chr10:106849533|106907554	chr10	106849533	106907554	exon	GBM proneural
chr10:108357109|108389146	chr10	108357109	108389146	exon	GBM proneural
chr10:120488807|120489922	chr10	120488807	120489922	exon	GBM proneural
chr11:6945729|7013224	chr11	6945729	7013224	intergenic_region	GBM proneural
chr11:7614363|7631653	chr11	7614363	7631653	exon	GBM proneural
chr11:16036488|16119234	chr11	16036488	16119234	exon	GBM proneural
chr11:16036488|16208501	chr11	16036488	16208501	exon	GBM proneural
chr11:16256128|16362798	chr11	16256128	16362798	exon	GBM proneural
chr11:16286244|16362798	chr11	16286244	16362798	exon	GBM proneural
chr11:18357924|18358722	chr11	18357924	18358722	intron	GBM proneural
chr11:20805226|20869299	chr11	20805226	20869299	exon	GBM proneural
chr11:31474393|31475934	chr11	31474393	31475934	intron	GBM proneural
chr11:32953289|32956981	chr11	32953289	32956981	exon	GBM proneural
chr11:35773355|35789088	chr11	35773355	35789088	intron	GBM proneural
chr11:41381656|41385938	chr11	41381656	41385938	intron	GBM proneural
chr11:48029895|48037325	chr11	48029895	48037325	intron	GBM proneural
chr11:65270119|65271829	chr11	65270119	65271829	exon	GBM proneural
chr11:66285511|66286764	chr11	66285511	66286764	intron	GBM proneural
chr11:68298920|68301054	chr11	68298920	68301054	intron	GBM proneural
chr11:73425680|73430742	chr11	73425680	73430742	intron	GBM proneural
chr11:75562928|75623083	chr11	75562928	75623083	exon	GBM proneural
chr11:89911021|89911285	chr11	89911021	89911285	exon	GBM proneural
chr11:94528177|94564707	chr11	94528177	94564707	exon	GBM proneural
chr11:101946604|101952012	chr11	101946604	101952012	exon	GBM proneural
chr11:108058825|108064744	chr11	108058825	108064744	exon	GBM proneural
chr11:108098322|108117854	chr11	108098322	108117854	exon	GBM proneural
chr11:120310838|120316173	chr11	120310838	120316173	exon	GBM proneural
chr11:133188908|133223120	chr11	133188908	133223120	intron	GBM proneural
chr12:6688012|6690515	chr12	6688012	6690515	exon	GBM proneural
chr12:23887618|23908658	chr12	23887618	23908658	exon	GBM proneural
chr12:27872741|27877119	chr12	27872741	27877119	exon	GBM proneural
chr12:40412648|40442012	chr12	40412648	40442012	intron	GBM proneural
chr12:45912101|45912936	chr12	45912101	45912936	exon	GBM proneural
chr12:50385781|50386438	chr12	50385781	50386438	exon	GBM proneural
chr12:57065533|57066849	chr12	57065533	57066849	exon	GBM proneural
chr12:57965844|57966509	chr12	57965844	57966509	exon	GBM proneural
chr12:64037353|64041145	chr12	64037353	64041145	intron	GBM proneural
chr12:70773977|70794116	chr12	70773977	70794116	intron	GBM proneural
chr12:75956999|76025094	chr12	75956999	76025094	exon	GBM proneural
chr12:76085885|76088755	chr12	76085885	76088755	intron	GBM proneural
chr12:81528595|81545875	chr12	81528595	81545875	exon	GBM proneural
chr12:89885713|89891119	chr12	89885713	89891119	exon	GBM proneural
chr12:93202793|93220061	chr12	93202793	93220061	exon	GBM proneural
chr12:95646649|95648217	chr12	95646649	95648217	intron	GBM proneural
chr12:98931253|98940225	chr12	98931253	98940225	exon	GBM proneural
chr12:100048845|100206089	chr12	100048845	100206089	exon	GBM proneural
chr12:102301964|102308010	chr12	102301964	102308010	exon	GBM proneural
chr12:112110465|112117144	chr12	112110465	112117144	exon	GBM proneural
chr12:112321385|112321572	chr12	112321385	112321572	exon	GBM proneural
chr12:112496801|112497721	chr12	112496801	112497721	intron	GBM proneural
chr12:118636856|118639268	chr12	118636856	118639268	exon	GBM proneural
chr12:121154431|121154845	chr12	121154431	121154845	exon	GBM proneural
chr12:122030735|122031452	chr12	122030735	122031452	intergenic_region	GBM proneural
chr12:122201627|122201939	chr12	122201627	122201939	intron	GBM proneural
chr12:123798167|123800207	chr12	123798167	123800207	exon	GBM proneural
chr12:124870291|124887107	chr12	124870291	124887107	exon	GBM proneural
chr12:124870291|124922542	chr12	124870291	124922542	exon	GBM proneural
chr12:124882665|124934413	chr12	124882665	124934413	exon	GBM proneural
chr12:124882665|124979914	chr12	124882665	124979914	exon	GBM proneural
chr12:124934361|124979914	chr12	124934361	124979914	exon	GBM proneural
chr12:132489622|132491422	chr12	132489622	132491422	exon	GBM proneural
chr13:20632715|20635364	chr13	20632715	20635364	exon	GBM proneural
chr13:20638591|20641530	chr13	20638591	20641530	exon	GBM proneural
chr13:32515445|32520318	chr13	32515445	32520318	exon	GBM proneural
chr13:35672434|35716514	chr13	35672434	35716514	exon	GBM proneural
chr13:41507606|41508164	chr13	41507606	41508164	exon	GBM proneural
chr13:42860122|42888076	chr13	42860122	42888076	exon	GBM proneural
chr13:45084451|45084838	chr13	45084451	45084838	intron	GBM proneural
chr13:50025689|50035298	chr13	50025689	50035298	exon	GBM proneural
chr13:50596225|50597053	chr13	50596225	50597053	intron	GBM proneural
chr13:50601343|50619368	chr13	50601343	50619368	exon	GBM proneural
chr13:103459496|103474509	chr13	103459496	103474509	exon	GBM proneural
chr13:109318234|109318497	chr13	109318234	109318497	exon	GBM proneural
chr14:20863609|20864108	chr14	20863609	20864108	exon	GBM proneural
chr14:35036892|35037219	chr14	35036892	35037219	exon	GBM proneural
chr14:39646616|39647120	chr14	39646616	39647120	exon	GBM proneural
chr14:61262935|61278845	chr14	61262935	61278845	exon	GBM proneural
chr14:67346657|67382786	chr14	67346657	67382786	exon	GBM proneural
chr14:70081073|70086193	chr14	70081073	70086193	intron	GBM proneural
chr14:92174485|92195823	chr14	92174485	92195823	exon	GBM proneural
chr14:92264129|92268765	chr14	92264129	92268765	exon	GBM proneural
chr14:92454628|92466452	chr14	92454628	92466452	exon	GBM proneural
chr14:92465584|92491764	chr14	92465584	92491764	exon	GBM proneural
chr14:101426419|101427631	chr14	101426419	101427631	intron	GBM proneural
chr15:35665722|35747021	chr15	35665722	35747021	exon	GBM proneural
chr15:36150188|36233128	chr15	36150188	36233128	intergenic_region	GBM proneural
chr15:38560375|38617010	chr15	38560375	38617010	exon	GBM proneural
chr15:41648237|41669502	chr15	41648237	41669502	exon	GBM proneural
chr15:44106699|44107272	chr15	44106699	44107272	exon	GBM proneural
chr15:44269507|44270070	chr15	44269507	44270070	intron	GBM proneural
chr15:49303928|49309825	chr15	49303928	49309825	exon	GBM proneural
chr15:49303928|49319677	chr15	49303928	49319677	exon	GBM proneural
chr15:49880213|49903465	chr15	49880213	49903465	exon	GBM proneural
chr15:50867049|50867986	chr15	50867049	50867986	exon	GBM proneural
chr15:64966115|64968455	chr15	64966115	64968455	exon	GBM proneural
chr15:74892842|74893754	chr15	74892842	74893754	intron	GBM proneural
chr15:76957994|77025725	chr15	76957994	77025725	exon	GBM proneural
chr15:77577300|77578846	chr15	77577300	77578846	exon	GBM proneural
chr15:82443806|82444764	chr15	82443806	82444764	exon	GBM proneural
chr15:85230856|85234875	chr15	85230856	85234875	exon	GBM proneural
chr15:86225389|86236682	chr15	86225389	86236682	exon	GBM proneural
chr15:99696353|99768937	chr15	99696353	99768937	exon	GBM proneural
chr15:100185766|100215663	chr15	100185766	100215663	exon	GBM proneural
chr15:100211528|100247060	chr15	100211528	100247060	exon	GBM proneural
chr16:4348029|4355730	chr16	4348029	4355730	intergenic_region	GBM proneural
chr16:12501923|12504398	chr16	12501923	12504398	intron	GBM proneural
chr16:15577794|15609285	chr16	15577794	15609285	intron	GBM proneural
chr16:17292069|17353355	chr16	17292069	17353355	exon	GBM proneural
chr16:30507418|30507887	chr16	30507418	30507887	exon	GBM proneural
chr16:53943712|53947659	chr16	53943712	53947659	intron	GBM proneural
chr16:56660792|56670416	chr16	56660792	56670416	intergenic_region	GBM proneural
chr16:56660792|56692652	chr16	56660792	56692652	intergenic_region	GBM proneural
chr16:57157326|57168738	chr16	57157326	57168738	exon	GBM proneural
chr16:67761230|67771938	chr16	67761230	67771938	exon	GBM proneural
chr16:68087467|68088520	chr16	68087467	68088520	exon	GBM proneural
chr16:68308594|68309152	chr16	68308594	68309152	exon	GBM proneural
chr16:68597528|68597724	chr16	68597528	68597724	exon	GBM proneural
chr16:69703880|69711238	chr16	69703880	69711238	exon	GBM proneural
chr16:72984368|72994093	chr16	72984368	72994093	exon	GBM proneural
chr17:18208426|18210280	chr17	18208426	18210280	exon	GBM proneural
chr17:27807386|27838010	chr17	27807386	27838010	exon	GBM proneural
chr17:28747859|28750715	chr17	28747859	28750715	exon	GBM proneural
chr17:34864736|34867294	chr17	34864736	34867294	exon	GBM proneural
chr17:40476729|40477079	chr17	40476729	40477079	exon	GBM proneural
chr17:40658095|40667159	chr17	40658095	40667159	intron	GBM proneural
chr17:41160883|41161422	chr17	41160883	41161422	intron	GBM proneural
chr17:41247863|41276132	chr17	41247863	41276132	exon	GBM proneural
chr17:42929777|42932372	chr17	42929777	42932372	exon	GBM proneural
chr17:42990637|42991456	chr17	42990637	42991456	exon	GBM proneural
chr17:43366602|43368131	chr17	43366602	43368131	exon	GBM proneural
chr17:44594728|44782220	chr17	44594728	44782220	intergenic_region	GBM proneural
chr17:45405635|45422464	chr17	45405635	45422464	exon	GBM proneural
chr17:45438744|45492285	chr17	45438744	45492285	exon	GBM proneural
chr17:47375468|47376286	chr17	47375468	47376286	exon	GBM proneural
chr17:48744915|48746889	chr17	48744915	48746889	exon	GBM proneural
chr17:49041872|49042233	chr17	49041872	49042233	exon	GBM proneural
chr17:57663514|57665414	chr17	57663514	57665414	exon	GBM proneural
chr17:58346811|58348842	chr17	58346811	58348842	exon	GBM proneural
chr17:61247083|61249637	chr17	61247083	61249637	intron	GBM proneural
chr17:62587202|62594608	chr17	62587202	62594608	exon	GBM proneural
chr17:64059081|64066119	chr17	64059081	64066119	exon	GBM proneural
chr17:64059081|64092750	chr17	64059081	64092750	exon	GBM proneural
chr17:66446869|66449133	chr17	66446869	66449133	exon	GBM proneural
chr17:75172280|75172763	chr17	75172280	75172763	intron	GBM proneural
chr17:78016307|78017098	chr17	78016307	78017098	intron	GBM proneural
chr17:79564271|79575848	chr17	79564271	79575848	exon	GBM proneural
chr18:9588087|9588851	chr18	9588087	9588851	exon	GBM proneural
chr18:10757967|10803992	chr18	10757967	10803992	exon	GBM proneural
chr18:12340200|12360050	chr18	12340200	12360050	exon	GBM proneural
chr18:31599282|31603615	chr18	31599282	31603615	intron	GBM proneural
chr18:33058246|33060527	chr18	33058246	33060527	exon	GBM proneural
chr18:53017590|53070749	chr18	53017590	53070749	exon	GBM proneural
chr18:54547175|54606624	chr18	54547175	54606624	exon	GBM proneural
chr18:55398646|55399255	chr18	55398646	55399255	exon	GBM proneural
chr18:60497268|60533783	chr18	60497268	60533783	intron	GBM proneural
chr19:5699847|5701036	chr19	5699847	5701036	intron	GBM proneural
chr19:7428251|7428395	chr19	7428251	7428395	intron	GBM proneural
chr19:9771396|9801945	chr19	9771396	9801945	intergenic_region	GBM proneural
chr19:11548697|11548945	chr19	11548697	11548945	exon	GBM proneural
chr19:12189910|12190212	chr19	12189910	12190212	exon	GBM proneural
chr19:13012265|13012524	chr19	13012265	13012524	intron	GBM proneural
chr19:15280897|15281636	chr19	15280897	15281636	exon	GBM proneural
chr19:18285850|18286507	chr19	18285850	18286507	exon	GBM proneural
chr19:19215722|19217194	chr19	19215722	19217194	exon	GBM proneural
chr19:19750894|19751380	chr19	19750894	19751380	exon	GBM proneural
chr19:22167230|22171711	chr19	22167230	22171711	intron	GBM proneural
chr19:22375818|22379528	chr19	22375818	22379528	exon	GBM proneural
chr19:24103493|24103812	chr19	24103493	24103812	exon	GBM proneural
chr19:40368303|40384167	chr19	40368303	40384167	exon	GBM proneural
chr19:48753001|48759075	chr19	48753001	48759075	exon	GBM proneural
chr19:52380535|52390165	chr19	52380535	52390165	exon	GBM proneural
chr19:55105662|55142084	chr19	55105662	55142084	intergenic_region	GBM proneural
chr2:10740979|10747437	chr2	10740979	10747437	exon	GBM proneural
chr2:20238417|20239621	chr2	20238417	20239621	intron	GBM proneural
chr2:20467058|20468141	chr2	20467058	20468141	intron	GBM proneural
chr2:24107635|24108699	chr2	24107635	24108699	exon	GBM proneural
chr2:26292443|26292669	chr2	26292443	26292669	intron	GBM proneural
chr2:27706156|27707133	chr2	27706156	27707133	exon	GBM proneural
chr2:45704132|45789895	chr2	45704132	45789895	exon	GBM proneural
chr2:45826588|45829222	chr2	45826588	45829222	exon	GBM proneural
chr2:55535945|55536390	chr2	55535945	55536390	exon	GBM proneural
chr2:58009428|58013012	chr2	58009428	58013012	intergenic_region	GBM proneural
chr2:61486846|61493302	chr2	61486846	61493302	exon	GBM proneural
chr2:63169853|63223901	chr2	63169853	63223901	exon	GBM proneural
chr2:63387253|63428426	chr2	63387253	63428426	intron	GBM proneural
chr2:63421735|63428426	chr2	63421735	63428426	intron	GBM proneural
chr2:63423257|63428426	chr2	63423257	63428426	intron	GBM proneural
chr2:74531616|74542152	chr2	74531616	74542152	exon	GBM proneural
chr2:77527106|77530322	chr2	77527106	77530322	intron	GBM proneural
chr2:88333653|88336570	chr2	88333653	88336570	exon	GBM proneural
chr2:96550088|96551868	chr2	96550088	96551868	exon	GBM proneural
chr2:96550088|96559353	chr2	96550088	96559353	exon	GBM proneural
chr2:96555714|96557485	chr2	96555714	96557485	exon	GBM proneural
chr2:98165882|98167943	chr2	98165882	98167943	exon	GBM proneural
chr2:101564697|101582228	chr2	101564697	101582228	exon	GBM proneural
chr2:105434572|105447177	chr2	105434572	105447177	intron	GBM proneural
chr2:112686697|112705144	chr2	112686697	112705144	exon	GBM proneural
chr2:114486978|114493435	chr2	114486978	114493435	exon	GBM proneural
chr2:122797384|122804861	chr2	122797384	122804861	intergenic_region	GBM proneural
chr2:122991343|122993886	chr2	122991343	122993886	intergenic_region	GBM proneural
chr2:122992017|122993886	chr2	122992017	122993886	intergenic_region	GBM proneural
chr2:136527339|136537955	chr2	136527339	136537955	exon	GBM proneural
chr2:148730308|148733544	chr2	148730308	148733544	exon	GBM proneural
chr2:156911095|156911236	chr2	156911095	156911236	intron	GBM proneural
chr2:159900707|159905391	chr2	159900707	159905391	intron	GBM proneural
chr2:160585520|160609082	chr2	160585520	160609082	exon	GBM proneural
chr2:171709224|171710532	chr2	171709224	171710532	exon	GBM proneural
chr2:172305191|172309723	chr2	172305191	172309723	exon	GBM proneural
chr2:179400459|179413281	chr2	179400459	179413281	exon	GBM proneural
chr2:186815371|186947951	chr2	186815371	186947951	intergenic_region	GBM proneural
chr2:186946057|186951097	chr2	186946057	186951097	intergenic_region	GBM proneural
chr2:188348851|188368497	chr2	188348851	188368497	exon	GBM proneural
chr2:191765290|191778090	chr2	191765290	191778090	exon	GBM proneural
chr2:203644113|203676512	chr2	203644113	203676512	exon	GBM proneural
chr2:208589524|208605430	chr2	208589524	208605430	exon	GBM proneural
chr2:210489777|210518156	chr2	210489777	210518156	exon	GBM proneural
chr2:210962810|211020128	chr2	210962810	211020128	intron	GBM proneural
chr2:236496307|236497944	chr2	236496307	236497944	intron	GBM proneural
chr2:236791989|236839567	chr2	236791989	236839567	exon	GBM proneural
chr2:236791989|236957925	chr2	236791989	236957925	exon	GBM proneural
chr2:236877106|236957925	chr2	236877106	236957925	exon	GBM proneural
chr2:238591268|238592138	chr2	238591268	238592138	intron	GBM proneural
chr20:8207417|8208728	chr20	8207417	8208728	intron	GBM proneural
chr20:8665579|8698495	chr20	8665579	8698495	exon	GBM proneural
chr20:19978311|19978717	chr20	19978311	19978717	intron	GBM proneural
chr20:34315175|34315528	chr20	34315175	34315528	intron	GBM proneural
chr20:35812583|35812776	chr20	35812583	35812776	exon	GBM proneural
chr20:60545325|60589763	chr20	60545325	60589763	intron	GBM proneural
chr21:11038728|11058323	chr21	11038728	11058323	exon	GBM proneural
chr21:17553911|17603435	chr21	17553911	17603435	exon	GBM proneural
chr21:22652898|22804601	chr21	22652898	22804601	exon	GBM proneural
chr21:30697959|30702014	chr21	30697959	30702014	intron	GBM proneural
chr21:36206707|36231875	chr21	36206707	36231875	exon	GBM proneural
chr21:40581921|40584633	chr21	40581921	40584633	exon	GBM proneural
chr21:40665737|40670508	chr21	40665737	40670508	exon	GBM proneural
chr21:45149733|45150101	chr21	45149733	45150101	intron	GBM proneural
chr22:26597450|26597925	chr22	26597450	26597925	intron	GBM proneural
chr22:38373874|38374659	chr22	38373874	38374659	intron	GBM proneural
chr22:47274549|47433094	chr22	47274549	47433094	exon	GBM proneural
chr3:7283817|7348339	chr3	7283817	7348339	intron	GBM proneural
chr3:9460417|9460566	chr3	9460417	9460566	intron	GBM proneural
chr3:17413567|17448018	chr3	17413567	17448018	exon	GBM proneural
chr3:27453133|27465643	chr3	27453133	27465643	exon	GBM proneural
chr3:27465528|27493989	chr3	27465528	27493989	exon	GBM proneural
chr3:33400459|33427220	chr3	33400459	33427220	exon	GBM proneural
chr3:41990724|41991034	chr3	41990724	41991034	intron	GBM proneural
chr3:50098389|50099541	chr3	50098389	50099541	exon	GBM proneural
chr3:51440577|51456330	chr3	51440577	51456330	exon	GBM proneural
chr3:52794811|52797640	chr3	52794811	52797640	exon	GBM proneural
chr3:52946554|52950230	chr3	52946554	52950230	exon	GBM proneural
chr3:52964345|52966324	chr3	52964345	52966324	exon	GBM proneural
chr3:60164169|60166168	chr3	60164169	60166168	intron	GBM proneural
chr3:61608137|61609229	chr3	61608137	61609229	intron	GBM proneural
chr3:98475213|98492827	chr3	98475213	98492827	exon	GBM proneural
chr3:98475213|98512636	chr3	98475213	98512636	exon	GBM proneural
chr3:100098597|100099092	chr3	100098597	100099092	intron	GBM proneural
chr3:115597607|115599607	chr3	115597607	115599607	intron	GBM proneural
chr3:129551617|129599402	chr3	129551617	129599402	exon	GBM proneural
chr3:138224137|138250465	chr3	138224137	138250465	exon	GBM proneural
chr3:142455221|142481155	chr3	142455221	142481155	intron	GBM proneural
chr3:149238618|149245756	chr3	149238618	149245756	exon	GBM proneural
chr3:149240640|149241265	chr3	149240640	149241265	intron	GBM proneural
chr3:155611307|155658709	chr3	155611307	155658709	exon	GBM proneural
chr3:160129708|160132305	chr3	160129708	160132305	exon	GBM proneural
chr3:160131261|160132305	chr3	160131261	160132305	exon	GBM proneural
chr3:171965323|171965566	chr3	171965323	171965566	exon	GBM proneural
chr3:172499953|172504364	chr3	172499953	172504364	exon	GBM proneural
chr3:174814580|174815081	chr3	174814580	174815081	exon	GBM proneural
chr3:175165017|175189546	chr3	175165017	175189546	exon	GBM proneural
chr3:190321917|190347287	chr3	190321917	190347287	exon	GBM proneural
chr3:196831774|196857849	chr3	196831774	196857849	intron	GBM proneural
chr4:371862|375829	chr4	371862	375829	exon	GBM proneural
chr4:2129840|2214853	chr4	2129840	2214853	exon	GBM proneural
chr4:5498334|5527324	chr4	5498334	5527324	intergenic_region	GBM proneural
chr4:5664834|5667376	chr4	5664834	5667376	exon	GBM proneural
chr4:7870349|7873807	chr4	7870349	7873807	exon	GBM proneural
chr4:38791691|38792852	chr4	38791691	38792852	intergenic_region	GBM proneural
chr4:39712611|39747430	chr4	39712611	39747430	intron	GBM proneural
chr4:39747372|39757359	chr4	39747372	39757359	exon	GBM proneural
chr4:47589224|47593058	chr4	47589224	47593058	intron	GBM proneural
chr4:54248445|54250043	chr4	54248445	54250043	exon	GBM proneural
chr4:62362839|62363066	chr4	62362839	62363066	exon	GBM proneural
chr4:62362839|62542653	chr4	62362839	62542653	exon	GBM proneural
chr4:62452945|62542653	chr4	62452945	62542653	exon	GBM proneural
chr4:62452945|62599272	chr4	62452945	62599272	exon	GBM proneural
chr4:62542544|62599272	chr4	62542544	62599272	exon	GBM proneural
chr4:62679527|62863983	chr4	62679527	62863983	exon	GBM proneural
chr4:62758374|62813994	chr4	62758374	62813994	exon	GBM proneural
chr4:62758374|62849321	chr4	62758374	62849321	exon	GBM proneural
chr4:62758374|62863983	chr4	62758374	62863983	exon	GBM proneural
chr4:62758374|62910267	chr4	62758374	62910267	exon	GBM proneural
chr4:62758389|62910267	chr4	62758389	62910267	exon	GBM proneural
chr4:62800558|62801763	chr4	62800558	62801763	exon	GBM proneural
chr4:62800558|62903574	chr4	62800558	62903574	exon	GBM proneural
chr4:62800558|62929351	chr4	62800558	62929351	exon	GBM proneural
chr4:68594258|68620973	chr4	68594258	68620973	exon	GBM proneural
chr4:79284667|79308855	chr4	79284667	79308855	exon	GBM proneural
chr4:84337884|84370114	chr4	84337884	84370114	exon	GBM proneural
chr4:85781565|85853516	chr4	85781565	85853516	exon	GBM proneural
chr4:85818064|85833472	chr4	85818064	85833472	intron	GBM proneural
chr4:87614740|87672277	chr4	87614740	87672277	exon	GBM proneural
chr4:87679413|87689129	chr4	87679413	87689129	exon	GBM proneural
chr4:88035519|88036451	chr4	88035519	88036451	exon	GBM proneural
chr4:88362981|88366659	chr4	88362981	88366659	exon	GBM proneural
chr4:95494502|95539342	chr4	95494502	95539342	exon	GBM proneural
chr4:103827693|103870584	chr4	103827693	103870584	exon	GBM proneural
chr4:107016639|107037535	chr4	107016639	107037535	exon	GBM proneural
chr4:114452372|114582928	chr4	114452372	114582928	exon	GBM proneural
chr4:122725777|122731254	chr4	122725777	122731254	exon	GBM proneural
chr4:128950280|128956042	chr4	128950280	128956042	intron	GBM proneural
chr4:129212955|129230075	chr4	129212955	129230075	intergenic_region	GBM proneural
chr4:129867162|129873995	chr4	129867162	129873995	exon	GBM proneural
chr4:139988838|139994721	chr4	139988838	139994721	exon	GBM proneural
chr4:140037803|140046483	chr4	140037803	140046483	exon	GBM proneural
chr4:140037803|140058882	chr4	140037803	140058882	exon	GBM proneural
chr4:140624609|140625350	chr4	140624609	140625350	exon	GBM proneural
chr4:147227078|147230127	chr4	147227078	147230127	intron	GBM proneural
chr4:151114290|151125041	chr4	151114290	151125041	exon	GBM proneural
chr4:151356741|151412187	chr4	151356741	151412187	exon	GBM proneural
chr4:151509200|151520283	chr4	151509200	151520283	exon	GBM proneural
chr4:153562080|153565594	chr4	153562080	153565594	exon	GBM proneural
