circRNA_ID	chr	circRNA_start	circRNA_end	circRNA_type	dataset
chr21:47535786|47536728	chr21	47535786	47536728	exon	GBM mesenchymal
chr21:47904670|47918746	chr21	47904670	47918746	exon	GBM mesenchymal
chr22:18080960|18082861	chr22	18080960	18082861	exon	GBM mesenchymal
chr22:23029445|23089953	chr22	23029445	23089953	intergenic_region	GBM mesenchymal
chr22:23029445|23192390	chr22	23029445	23192390	intergenic_region	GBM mesenchymal
chr22:30057194|30064435	chr22	30057194	30064435	exon	GBM mesenchymal
chr22:42910112|42970824	chr22	42910112	42970824	intergenic_region	GBM mesenchymal
chr22:50848988|50849806	chr22	50848988	50849806	intron	GBM mesenchymal
chr3:15000664|15003999	chr3	15000664	15003999	exon	GBM mesenchymal
chr3:15271949|15275480	chr3	15271949	15275480	exon	GBM mesenchymal
chr3:23287975|23302343	chr3	23287975	23302343	intron	GBM mesenchymal
chr3:43341246|43373802	chr3	43341246	43373802	exon	GBM mesenchymal
chr3:47912348|47913590	chr3	47912348	47913590	exon	GBM mesenchymal
chr3:67546222|67548719	chr3	67546222	67548719	exon	GBM mesenchymal
chr3:149546484|149589941	chr3	149546484	149589941	intron	GBM mesenchymal
chr3:152882555|152965320	chr3	152882555	152965320	intergenic_region	GBM mesenchymal
chr3:160131261|160132305	chr3	160131261	160132305	exon	GBM mesenchymal
chr3:171830242|172016577	chr3	171830242	172016577	exon	GBM mesenchymal
chr3:171965323|172016577	chr3	171965323	172016577	exon	GBM mesenchymal
chr3:188925165|188956698	chr3	188925165	188956698	exon	GBM mesenchymal
chr4:36148918|36231267	chr4	36148918	36231267	exon	GBM mesenchymal
chr4:38022212|38029500	chr4	38022212	38029500	exon	GBM mesenchymal
chr4:40567882|40568913	chr4	40567882	40568913	intron	GBM mesenchymal
chr4:40596275|40598817	chr4	40596275	40598817	intron	GBM mesenchymal
chr4:68374532|68385220	chr4	68374532	68385220	exon	GBM mesenchymal
chr4:95446477|95448302	chr4	95446477	95448302	intron	GBM mesenchymal
chr4:96163580|96256782	chr4	96163580	96256782	exon	GBM mesenchymal
chr4:110580167|110581521	chr4	110580167	110581521	exon	GBM mesenchymal
chr4:178274462|178281831	chr4	178274462	178281831	exon	GBM mesenchymal
chr5:14270934|14280545	chr5	14270934	14280545	exon	GBM mesenchymal
chr5:43150802|43152199	chr5	43150802	43152199	intron	GBM mesenchymal
chr5:82815168|82850857	chr5	82815168	82850857	exon	GBM mesenchymal
chr5:123979204|124036962	chr5	123979204	124036962	exon	GBM mesenchymal
chr5:132262813|132273432	chr5	132262813	132273432	exon	GBM mesenchymal
chr5:170626674|170648844	chr5	170626674	170648844	exon	GBM mesenchymal
chr6:3410422|3416089	chr6	3410422	3416089	exon	GBM mesenchymal
chr6:32522467|32548633	chr6	32522467	32548633	intergenic_region	GBM mesenchymal
chr6:36492118|36507984	chr6	36492118	36507984	exon	GBM mesenchymal
chr6:38384468|38388373	chr6	38384468	38388373	intron	GBM mesenchymal
chr6:71136142|71138122	chr6	71136142	71138122	exon	GBM mesenchymal
chr6:151116992|151122005	chr6	151116992	151122005	exon	GBM mesenchymal
chr6:160196202|160197304	chr6	160196202	160197304	exon	GBM mesenchymal
chr7:5564456|5564749	chr7	5564456	5564749	intergenic_region	GBM mesenchymal
chr7:12617167|12620846	chr7	12617167	12620846	exon	GBM mesenchymal
chr7:23643705|23651172	chr7	23643705	23651172	exon	GBM mesenchymal
chr7:30395344|30430651	chr7	30395344	30430651	intergenic_region	GBM mesenchymal
chr7:37256250|37272799	chr7	37256250	37272799	exon	GBM mesenchymal
chr7:40121489|40121773	chr7	40121489	40121773	intron	GBM mesenchymal
chr7:50771518|50778687	chr7	50771518	50778687	exon	GBM mesenchymal
chr7:50771518|50823753	chr7	50771518	50823753	exon	GBM mesenchymal
chr7:54820019|54823574	chr7	54820019	54823574	exon	GBM mesenchymal
chr7:151900019|151904513	chr7	151900019	151904513	exon	GBM mesenchymal
chr8:17570723|17573410	chr8	17570723	17573410	exon	GBM mesenchymal
chr8:22368599|22370945	chr8	22368599	22370945	exon	GBM mesenchymal
chr8:38793512|38801355	chr8	38793512	38801355	exon	GBM mesenchymal
chr8:38801307|38803739	chr8	38801307	38803739	exon	GBM mesenchymal
chr8:62448903|62453547	chr8	62448903	62453547	intron	GBM mesenchymal
chr8:97892026|97892233	chr8	97892026	97892233	exon	GBM mesenchymal
chr8:103405787|103406398	chr8	103405787	103406398	intron	GBM mesenchymal
chr8:142152030|142153630	chr8	142152030	142153630	intron	GBM mesenchymal
chr9:16435553|16437522	chr9	16435553	16437522	exon	GBM mesenchymal
chr9:33960824|33963789	chr9	33960824	33963789	exon	GBM mesenchymal
chr9:34338711|34339164	chr9	34338711	34339164	exon	GBM mesenchymal
chr9:72892226|72901187	chr9	72892226	72901187	exon	GBM mesenchymal
chr9:72962529|72962954	chr9	72962529	72962954	exon	GBM mesenchymal
chr9:88918001|88919862	chr9	88918001	88919862	exon	GBM mesenchymal
chr9:98690361|98718295	chr9	98690361	98718295	exon	GBM mesenchymal
chr9:107620803|107666052	chr9	107620803	107666052	exon	GBM mesenchymal
chr9:127064215|127076264	chr9	127064215	127076264	exon	GBM mesenchymal
chr9:128691934|128697886	chr9	128691934	128697886	exon	GBM mesenchymal
chr9:134274139|134275940	chr9	134274139	134275940	intron	GBM mesenchymal
chr9:139341307|139342613	chr9	139341307	139342613	exon	GBM mesenchymal
chrX:100290602|100297301	chrX	100290602	100297301	exon	GBM mesenchymal
chrX:135323319|135326954	chrX	135323319	135326954	exon	GBM mesenchymal
chrY:15392251|15392473	chrY	15392251	15392473	intron	GBM mesenchymal
chr1:21097423|21106404	chr1	21097423	21106404	exon	GBM mesenchymal
chr1:21295967|21329280	chr1	21295967	21329280	exon	GBM mesenchymal
chr1:28800066|28800663	chr1	28800066	28800663	exon	GBM mesenchymal
chr1:48917224|48918803	chr1	48917224	48918803	exon	GBM mesenchymal
chr1:51910561|51913773	chr1	51910561	51913773	exon	GBM mesenchymal
chr1:53675251|53677501	chr1	53675251	53677501	intron	GBM mesenchymal
chr1:57252848|57258476	chr1	57252848	57258476	exon	GBM mesenchymal
chr1:61291008|61292257	chr1	61291008	61292257	exon	GBM mesenchymal
chr1:93683295|93692006	chr1	93683295	93692006	exon	GBM mesenchymal
chr1:100476921|100483371	chr1	100476921	100483371	exon	GBM mesenchymal
chr1:110203787|110214205	chr1	110203787	110214205	exon	GBM mesenchymal
chr1:155186175|155206260	chr1	155186175	155206260	intergenic_region	GBM mesenchymal
chr1:193202123|193205486	chr1	193202123	193205486	exon	GBM mesenchymal
chr10:5843170|5843426	chr10	5843170	5843426	intron	GBM mesenchymal
chr10:20290704|20357168	chr10	20290704	20357168	exon	GBM mesenchymal
chr10:103789395|103793096	chr10	103789395	103793096	exon	GBM mesenchymal
chr10:117159890|117228839	chr10	117159890	117228839	intron	GBM mesenchymal
chr11:34969053|34999729	chr11	34969053	34999729	exon	GBM mesenchymal
chr11:61296792|61298645	chr11	61296792	61298645	intron	GBM mesenchymal
chr11:65267906|65268121	chr11	65267906	65268121	exon	GBM mesenchymal
chr11:101946604|101952012	chr11	101946604	101952012	exon	GBM mesenchymal
chr11:128628010|128651918	chr11	128628010	128651918	exon	GBM mesenchymal
chr12:2064598|2077076	chr12	2064598	2077076	exon	GBM mesenchymal
chr12:3046797|3047451	chr12	3046797	3047451	exon	GBM mesenchymal
chr12:104514178|104522295	chr12	104514178	104522295	exon	GBM mesenchymal
chr13:21305980|21311944	chr13	21305980	21311944	exon	GBM mesenchymal
chr13:36666930|36677261	chr13	36666930	36677261	intron	GBM mesenchymal
chr13:114265311|114277601	chr13	114265311	114277601	exon	GBM mesenchymal
chr14:35331250|35331528	chr14	35331250	35331528	exon	GBM mesenchymal
chr14:69302815|69349309	chr14	69302815	69349309	intergenic_region	GBM mesenchymal
chr14:89934265|89941768	chr14	89934265	89941768	intron	GBM mesenchymal
chr15:35560294|35575607	chr15	35560294	35575607	intron	GBM mesenchymal
chr15:41756969|41763547	chr15	41756969	41763547	exon	GBM mesenchymal
chr15:55706608|55706858	chr15	55706608	55706858	intron	GBM mesenchymal
chr15:55786889|55788193	chr15	55786889	55788193	intron	GBM mesenchymal
chr15:63821213|63829355	chr15	63821213	63829355	exon	GBM mesenchymal
chr15:74892842|74893754	chr15	74892842	74893754	intron	GBM mesenchymal
chr15:91256374|91258273	chr15	91256374	91258273	exon	GBM mesenchymal
chr15:100138635|100173378	chr15	100138635	100173378	exon	GBM mesenchymal
chr16:53337632|53342766	chr16	53337632	53342766	exon	GBM mesenchymal
chr16:57201005|57207781	chr16	57201005	57207781	exon	GBM mesenchymal
chr16:71701081|71715808	chr16	71701081	71715808	exon	GBM mesenchymal
chr16:81346333|81346725	chr16	81346333	81346725	exon	GBM mesenchymal
chr17:33805094|33807214	chr17	33805094	33807214	exon	GBM mesenchymal
chr17:40058743|40060154	chr17	40058743	40060154	intron	GBM mesenchymal
chr17:46187329|46195399	chr17	46187329	46195399	intron	GBM mesenchymal
chr17:49097520|49098726	chr17	49097520	49098726	exon	GBM mesenchymal
chr17:62567916|62577109	chr17	62567916	62577109	exon	GBM mesenchymal
chr17:76830291|76830616	chr17	76830291	76830616	intron	GBM mesenchymal
chr18:6213148|6244587	chr18	6213148	6244587	exon	GBM mesenchymal
chr18:12358669|12360050	chr18	12358669	12360050	exon	GBM mesenchymal
chr18:12999424|13059311	chr18	12999424	13059311	exon	GBM mesenchymal
chr19:1270927|1272050	chr19	1270927	1272050	exon	GBM mesenchymal
chr19:40368303|40384167	chr19	40368303	40384167	exon	GBM mesenchymal
chr19:52568178|52595135	chr19	52568178	52595135	intron	GBM mesenchymal
chr19:57888496|57908542	chr19	57888496	57908542	intron	GBM mesenchymal
chr2:26022254|26029206	chr2	26022254	26029206	exon	GBM mesenchymal
chr2:65710194|65728281	chr2	65710194	65728281	exon	GBM mesenchymal
chr2:68717322|68740812	chr2	68717322	68740812	exon	GBM mesenchymal
chr2:110342703|110343415	chr2	110342703	110343415	exon	GBM mesenchymal
chr2:148730308|148733544	chr2	148730308	148733544	exon	GBM mesenchymal
chr2:159851414|159857701	chr2	159851414	159857701	intron	GBM mesenchymal
chr2:160229556|160269056	chr2	160229556	160269056	exon	GBM mesenchymal
chr2:165535278|165561615	chr2	165535278	165561615	intron	GBM mesenchymal
chr2:197986056|197987516	chr2	197986056	197987516	exon	GBM mesenchymal
chr2:206305094|206305396	chr2	206305094	206305396	exon	GBM mesenchymal
chr2:242285581|242287606	chr2	242285581	242287606	exon	GBM mesenchymal
chr3:12861585|12869103	chr3	12861585	12869103	exon	GBM mesenchymal
chr3:51520345|51524350	chr3	51520345	51524350	intron	GBM mesenchymal
chr3:53531179|53535747	chr3	53531179	53535747	exon	GBM mesenchymal
chr3:57569625|57570191	chr3	57569625	57570191	exon	GBM mesenchymal
chr3:60164169|60166168	chr3	60164169	60166168	intron	GBM mesenchymal
chr3:108270130|108271157	chr3	108270130	108271157	exon	GBM mesenchymal
chr3:122284706|122284917	chr3	122284706	122284917	exon	GBM mesenchymal
chr3:129177442|129188260	chr3	129177442	129188260	exon	GBM mesenchymal
chr3:150148200|150148353	chr3	150148200	150148353	intron	GBM mesenchymal
chr3:170863169|170864418	chr3	170863169	170864418	intron	GBM mesenchymal
chr4:139979823|140037961	chr4	139979823	140037961	exon	GBM mesenchymal
chr5:14362114|14363221	chr5	14362114	14363221	intron	GBM mesenchymal
chr5:43294158|43297268	chr5	43294158	43297268	exon	GBM mesenchymal
chr5:70791077|70806978	chr5	70791077	70806978	exon	GBM mesenchymal
chr5:74011335|74012498	chr5	74011335	74012498	exon	GBM mesenchymal
chr5:82815168|82818128	chr5	82815168	82818128	exon	GBM mesenchymal
chr5:138737444|138737734	chr5	138737444	138737734	exon	GBM mesenchymal
chr5:139889222|139889766	chr5	139889222	139889766	exon	GBM mesenchymal
chr6:2836090|2836484	chr6	2836090	2836484	exon	GBM mesenchymal
chr6:74175932|74183377	chr6	74175932	74183377	exon	GBM mesenchymal
chr6:163956014|163956157	chr6	163956014	163956157	exon	GBM mesenchymal
chr7:2269619|2270399	chr7	2269619	2270399	exon	GBM mesenchymal
chr7:11078387|11101712	chr7	11078387	11101712	exon	GBM mesenchymal
chr7:13946055|13950932	chr7	13946055	13950932	exon	GBM mesenchymal
chr7:29070193|29112039	chr7	29070193	29112039	exon	GBM mesenchymal
chr7:42079637|42088295	chr7	42079637	42088295	exon	GBM mesenchymal
chr7:72957739|72963067	chr7	72957739	72963067	intron	GBM mesenchymal
chr7:77210744|77212967	chr7	77210744	77212967	exon	GBM mesenchymal
chr7:94740571|94750144	chr7	94740571	94750144	exon	GBM mesenchymal
chr7:102835424|102840412	chr7	102835424	102840412	intron	GBM mesenchymal
chr7:143264662|143318113	chr7	143264662	143318113	intergenic_region	GBM mesenchymal
chr8:6582391|6590171	chr8	6582391	6590171	exon	GBM mesenchymal
chr8:67504675|67514758	chr8	67504675	67514758	exon	GBM mesenchymal
chr8:94798451|94803547	chr8	94798451	94803547	exon	GBM mesenchymal
chr8:100443765|100454863	chr8	100443765	100454863	exon	GBM mesenchymal
chr8:107691438|107696587	chr8	107691438	107696587	exon	GBM mesenchymal
chr9:37768073|37770736	chr9	37768073	37770736	exon	GBM mesenchymal
chrX:76854880|76856033	chrX	76854880	76856033	exon	GBM mesenchymal
chrX:130883334|130918067	chrX	130883334	130918067	exon	GBM mesenchymal
chrX:153590347|153590516	chrX	153590347	153590516	exon	GBM mesenchymal
chr1:12638746|12639440	chr1	12638746	12639440	exon	GBM mesenchymal
chr1:21327692|21415706	chr1	21327692	21415706	exon	GBM mesenchymal
chr1:22596003|22596846	chr1	22596003	22596846	intergenic_region	GBM mesenchymal
chr1:23735157|23745632	chr1	23735157	23745632	exon	GBM mesenchymal
chr1:28785596|28793046	chr1	28785596	28793046	exon	GBM mesenchymal
chr1:38355229|38357126	chr1	38355229	38357126	exon	GBM mesenchymal
chr1:48850981|48869554	chr1	48850981	48869554	exon	GBM mesenchymal
chr1:52279707|52299842	chr1	52279707	52299842	exon	GBM mesenchymal
chr1:65952075|65964453	chr1	65952075	65964453	intron	GBM mesenchymal
chr1:110207633|110233186	chr1	110207633	110233186	intergenic_region	GBM mesenchymal
chr1:154142876|154148724	chr1	154142876	154148724	exon	GBM mesenchymal
chr1:155311727|155316260	chr1	155311727	155316260	exon	GBM mesenchymal
chr1:155631098|155743001	chr1	155631098	155743001	intergenic_region	GBM mesenchymal
chr1:161161594|161161854	chr1	161161594	161161854	intron	GBM mesenchymal
chr1:173833395|173833842	chr1	173833395	173833842	exon	GBM mesenchymal
chr1:179316735|179319566	chr1	179316735	179319566	exon	GBM mesenchymal
chr1:179460673|179462086	chr1	179460673	179462086	exon	GBM mesenchymal
chr1:185143504|185144245	chr1	185143504	185144245	exon	GBM mesenchymal
chr1:186862143|186880521	chr1	186862143	186880521	exon	GBM mesenchymal
chr1:207753585|207868096	chr1	207753585	207868096	intergenic_region	GBM mesenchymal
chr1:222889026|222897506	chr1	222889026	222897506	exon	GBM mesenchymal
chr1:223005549|223024444	chr1	223005549	223024444	intron	GBM mesenchymal
chr1:230313964|230339036	chr1	230313964	230339036	exon	GBM mesenchymal
chr1:243493842|243589860	chr1	243493842	243589860	exon	GBM mesenchymal
chr1:243977294|243979043	chr1	243977294	243979043	intron	GBM mesenchymal
chr1:246350045|246357265	chr1	246350045	246357265	intron	GBM mesenchymal
chr10:3207605|3208572	chr10	3207605	3208572	exon	GBM mesenchymal
chr10:13158267|13178897	chr10	13158267	13178897	exon	GBM mesenchymal
chr10:28861648|28863171	chr10	28861648	28863171	intron	GBM mesenchymal
chr10:31644073|31647262	chr10	31644073	31647262	exon	GBM mesenchymal
chr10:38242623|38246474	chr10	38242623	38246474	exon	GBM mesenchymal
chr10:45554835|45587916	chr10	45554835	45587916	intron	GBM mesenchymal
chr10:75056800|75118768	chr10	75056800	75118768	intergenic_region	GBM mesenchymal
chr10:102678141|102706893	chr10	102678141	102706893	exon	GBM mesenchymal
chr10:102697159|102703885	chr10	102697159	102703885	exon	GBM mesenchymal
chr10:121421870|121422242	chr10	121421870	121422242	intron	GBM mesenchymal
chr11:3756421|3774638	chr11	3756421	3774638	exon	GBM mesenchymal
chr11:9735013|9754257	chr11	9735013	9754257	exon	GBM mesenchymal
chr11:10174019|10215011	chr11	10174019	10215011	intron	GBM mesenchymal
chr11:12427413|12428312	chr11	12427413	12428312	intron	GBM mesenchymal
chr11:14874220|14902314	chr11	14874220	14902314	intergenic_region	GBM mesenchymal
chr11:16036488|16077447	chr11	16036488	16077447	exon	GBM mesenchymal
chr11:16119155|16208501	chr11	16119155	16208501	exon	GBM mesenchymal
chr11:16205432|16208501	chr11	16205432	16208501	exon	GBM mesenchymal
chr11:63436550|63436788	chr11	63436550	63436788	intron	GBM mesenchymal
chr11:63961661|63965446	chr11	63961661	63965446	exon	GBM mesenchymal
chr11:65266744|65266983	chr11	65266744	65266983	exon	GBM mesenchymal
chr11:72009820|72135569	chr11	72009820	72135569	intron	GBM mesenchymal
chr11:85714409|85742653	chr11	85714409	85742653	exon	GBM mesenchymal
chr12:9231840|9244025	chr12	9231840	9244025	exon	GBM mesenchymal
chr12:9758949|9775032	chr12	9758949	9775032	exon	GBM mesenchymal
chr12:22635491|22666313	chr12	22635491	22666313	exon	GBM mesenchymal
chr12:27132717|27143560	chr12	27132717	27143560	exon	GBM mesenchymal
chr12:50829271|50847455	chr12	50829271	50847455	exon	GBM mesenchymal
chr12:90020231|90024422	chr12	90020231	90024422	exon	GBM mesenchymal
chr12:92658485|92666392	chr12	92658485	92666392	intron	GBM mesenchymal
chr12:110778464|110780253	chr12	110778464	110780253	exon	GBM mesenchymal
chr12:112884080|112894702	chr12	112884080	112894702	intron	GBM mesenchymal
chr13:45953330|45953470	chr13	45953330	45953470	exon	GBM mesenchymal
chr13:60407241|60413582	chr13	60407241	60413582	exon	GBM mesenchymal
chr13:74518118|74569190	chr13	74518118	74569190	exon	GBM mesenchymal
chr13:96515883|96519677	chr13	96515883	96519677	exon	GBM mesenchymal
chr14:35269430|35272194	chr14	35269430	35272194	exon	GBM mesenchymal
chr14:50199422|50210523	chr14	50199422	50210523	exon	GBM mesenchymal
chr14:71540262|71556059	chr14	71540262	71556059	exon	GBM mesenchymal
chr14:71979460|72090953	chr14	71979460	72090953	exon	GBM mesenchymal
chr14:90449458|90451554	chr14	90449458	90451554	exon	GBM mesenchymal
chr14:96970813|96974448	chr14	96970813	96974448	intron	GBM mesenchymal
chr14:101426419|101427631	chr14	101426419	101427631	intron	GBM mesenchymal
chr15:41999926|42003547	chr15	41999926	42003547	exon	GBM mesenchymal
chr15:43037968|43038455	chr15	43037968	43038455	exon	GBM mesenchymal
chr15:57383987|57387361	chr15	57383987	57387361	intron	GBM mesenchymal
chr15:63506188|63506585	chr15	63506188	63506585	intron	GBM mesenchymal
chr15:65152093|65157427	chr15	65152093	65157427	exon	GBM mesenchymal
chr15:65194720|65194891	chr15	65194720	65194891	intron	GBM mesenchymal
chr15:79735260|79737438	chr15	79735260	79737438	intron	GBM mesenchymal
chr15:93467551|93518180	chr15	93467551	93518180	exon	GBM mesenchymal
chr16:46940754|46943839	chr16	46940754	46943839	exon	GBM mesenchymal
chr16:53307538|53308214	chr16	53307538	53308214	exon	GBM mesenchymal
chr16:71512131|71516046	chr16	71512131	71516046	exon	GBM mesenchymal
chr17:1264386|1265302	chr17	1264386	1265302	exon	GBM mesenchymal
chr17:29585362|29592357	chr17	29585362	29592357	exon	GBM mesenchymal
chr17:37373063|37374426	chr17	37373063	37374426	exon	GBM mesenchymal
chr17:41197679|41209152	chr17	41197679	41209152	exon	GBM mesenchymal
chr17:53150261|53158544	chr17	53150261	53158544	exon	GBM mesenchymal
chr17:57274905|57275150	chr17	57274905	57275150	exon	GBM mesenchymal
chr17:59155694|59161925	chr17	59155694	59161925	exon	GBM mesenchymal
chr17:75086184|75088126	chr17	75086184	75088126	intron	GBM mesenchymal
chr18:44617545|44623775	chr18	44617545	44623775	intron	GBM mesenchymal
chr18:46855943|46860223	chr18	46855943	46860223	exon	GBM mesenchymal
chr18:68153481|68199023	chr18	68153481	68199023	intergenic_region	GBM mesenchymal
chr19:3965539|3965772	chr19	3965539	3965772	intron	GBM mesenchymal
chr19:9768685|9771550	chr19	9768685	9771550	exon	GBM mesenchymal
chr19:33378658|33409245	chr19	33378658	33409245	exon	GBM mesenchymal
chr19:38609946|38610522	chr19	38609946	38610522	exon	GBM mesenchymal
chr19:44605286|44622467	chr19	44605286	44622467	intergenic_region	GBM mesenchymal
chr19:48288334|48289115	chr19	48288334	48289115	intergenic_region	GBM mesenchymal
chr19:54065338|54067569	chr19	54065338	54067569	intron	GBM mesenchymal
chr2:10931921|10933328	chr2	10931921	10933328	exon	GBM mesenchymal
chr2:24787164|24807429	chr2	24787164	24807429	exon	GBM mesenchymal
chr2:54097798|54100162	chr2	54097798	54100162	intron	GBM mesenchymal
chr2:61706510|61706810	chr2	61706510	61706810	intron	GBM mesenchymal
chr2:63660879|63667005	chr2	63660879	63667005	exon	GBM mesenchymal
chr2:66573285|66580690	chr2	66573285	66580690	intergenic_region	GBM mesenchymal
chr2:69769655|69771676	chr2	69769655	69771676	exon	GBM mesenchymal
chr2:97808377|97877478	chr2	97808377	97877478	exon	GBM mesenchymal
chr2:97864200|97870000	chr2	97864200	97870000	exon	GBM mesenchymal
chr2:110321943|110323436	chr2	110321943	110323436	exon	GBM mesenchymal
chr2:159857592|159922483	chr2	159857592	159922483	exon	GBM mesenchymal
chr2:173435454|173460751	chr2	173435454	173460751	exon	GBM mesenchymal
chr2:186815371|186817629	chr2	186815371	186817629	intergenic_region	GBM mesenchymal
chr2:209176960|209185083	chr2	209176960	209185083	exon	GBM mesenchymal
chr2:218290025|218343281	chr2	218290025	218343281	exon	GBM mesenchymal
chr2:218297646|218298839	chr2	218297646	218298839	exon	GBM mesenchymal
chr2:225781412|225796385	chr2	225781412	225796385	exon	GBM mesenchymal
chr2:231314276|231371160	chr2	231314276	231371160	exon	GBM mesenchymal
chr2:242283167|242287606	chr2	242283167	242287606	exon	GBM mesenchymal
chr20:13561544|13568017	chr20	13561544	13568017	exon	GBM mesenchymal
chr20:18523663|18531819	chr20	18523663	18531819	exon	GBM mesenchymal
chr20:34099192|34099895	chr20	34099192	34099895	exon	GBM mesenchymal
chr20:55745697|55758975	chr20	55745697	55758975	exon	GBM mesenchymal
chr21:34787195|34793992	chr21	34787195	34793992	exon	GBM mesenchymal
chr21:34799191|34805178	chr21	34799191	34805178	exon	GBM mesenchymal
chr21:35138179|35144627	chr21	35138179	35144627	exon	GBM mesenchymal
chr22:41173044|41195087	chr22	41173044	41195087	exon	GBM mesenchymal
chr22:41660668|41677086	chr22	41660668	41677086	exon	GBM mesenchymal
chr22:44513850|44515020	chr22	44513850	44515020	intron	GBM mesenchymal
chr3:41973336|41979689	chr3	41973336	41979689	exon	GBM mesenchymal
chr3:47721927|47734790	chr3	47721927	47734790	exon	GBM mesenchymal
chr3:47960209|47963368	chr3	47960209	47963368	exon	GBM mesenchymal
chr3:97631011|97634580	chr3	97631011	97634580	exon	GBM mesenchymal
chr3:101525897|101535845	chr3	101525897	101535845	exon	GBM mesenchymal
chr3:119222379|119232566	chr3	119222379	119232566	exon	GBM mesenchymal
chr3:167761167|167766153	chr3	167761167	167766153	exon	GBM mesenchymal
chr3:170893041|170912424	chr3	170893041	170912424	exon	GBM mesenchymal
chr3:171360630|171417616	chr3	171360630	171417616	exon	GBM mesenchymal
chr3:171830242|171944737	chr3	171830242	171944737	exon	GBM mesenchymal
chr3:171830242|171969331	chr3	171830242	171969331	exon	GBM mesenchymal
chr3:186652310|186652587	chr3	186652310	186652587	intron	GBM mesenchymal
chr3:195800801|195803993	chr3	195800801	195803993	exon	GBM mesenchymal
chr3:197592294|197593090	chr3	197592294	197593090	exon	GBM mesenchymal
chr4:4281174|4283624	chr4	4281174	4283624	exon	GBM mesenchymal
chr4:15569266|15569581	chr4	15569266	15569581	intron	GBM mesenchymal
chr4:43806278|43810124	chr4	43806278	43810124	intergenic_region	GBM mesenchymal
chr4:87679413|87689129	chr4	87679413	87689129	exon	GBM mesenchymal
chr4:87869650|87968746	chr4	87869650	87968746	exon	GBM mesenchymal
chr4:114452372|114469885	chr4	114452372	114469885	exon	GBM mesenchymal
chr4:144922338|145040934	chr4	144922338	145040934	intron	GBM mesenchymal
chr4:152336876|152403800	chr4	152336876	152403800	intron	GBM mesenchymal
chr4:154315414|154395040	chr4	154315414	154395040	intergenic_region	GBM mesenchymal
chr4:186295289|186296880	chr4	186295289	186296880	exon	GBM mesenchymal
chr5:7626280|7626429	chr5	7626280	7626429	exon	GBM mesenchymal
chr5:53839009|53843428	chr5	53839009	53843428	intergenic_region	GBM mesenchymal
chr5:81484418|81486644	chr5	81484418	81486644	intron	GBM mesenchymal
chr5:95091100|95119667	chr5	95091100	95119667	exon	GBM mesenchymal
chr5:102262289|102355547	chr5	102262289	102355547	exon	GBM mesenchymal
chr5:118433674|118437701	chr5	118433674	118437701	exon	GBM mesenchymal
chr5:122137564|122139308	chr5	122137564	122139308	exon	GBM mesenchymal
chr5:123920524|124036962	chr5	123920524	124036962	intergenic_region	GBM mesenchymal
chr5:125903951|125906551	chr5	125903951	125906551	exon	GBM mesenchymal
chr5:133647983|133686118	chr5	133647983	133686118	exon	GBM mesenchymal
chr5:137762664|137766114	chr5	137762664	137766114	exon	GBM mesenchymal
chr5:138103014|138106357	chr5	138103014	138106357	intron	GBM mesenchymal
chr5:148753667|148754455	chr5	148753667	148754455	intron	GBM mesenchymal
chr6:15651544|15660752	chr6	15651544	15660752	exon	GBM mesenchymal
chr6:16403913|16409524	chr6	16403913	16409524	intron	GBM mesenchymal
chr6:21125811|21171538	chr6	21125811	21171538	intron	GBM mesenchymal
chr6:34262016|34262290	chr6	34262016	34262290	intron	GBM mesenchymal
chr6:84880016|84887364	chr6	84880016	84887364	intron	GBM mesenchymal
chr6:87923049|87928403	chr6	87923049	87928403	intron	GBM mesenchymal
chr6:160875256|160899720	chr6	160875256	160899720	exon	GBM mesenchymal
chr6:170162525|170168267	chr6	170162525	170168267	exon	GBM mesenchymal
chr7:5680785|5681007	chr7	5680785	5681007	exon	GBM mesenchymal
chr7:5778907|5781275	chr7	5778907	5781275	exon	GBM mesenchymal
chr7:47520701|47568745	chr7	47520701	47568745	exon	GBM mesenchymal
chr7:48258951|48288948	chr7	48258951	48288948	exon	GBM mesenchymal
chr7:48443280|48467468	chr7	48443280	48467468	exon	GBM mesenchymal
chr7:48450117|48452180	chr7	48450117	48452180	exon	GBM mesenchymal
chr7:50358644|50367353	chr7	50358644	50367353	exon	GBM mesenchymal
chr7:65751498|65821858	chr7	65751498	65821858	exon	GBM mesenchymal
chr7:99818383|99950746	chr7	99818383	99950746	intergenic_region	GBM mesenchymal
chr7:102960056|102963241	chr7	102960056	102963241	exon	GBM mesenchymal
chr7:104645765|104649656	chr7	104645765	104649656	intron	GBM mesenchymal
chr7:111484819|111517242	chr7	111484819	111517242	exon	GBM mesenchymal
chr7:121832438|121841450	chr7	121832438	121841450	intergenic_region	GBM mesenchymal
chr7:128109686|128110069	chr7	128109686	128110069	intron	GBM mesenchymal
chr7:128138090|128139540	chr7	128138090	128139540	intron	GBM mesenchymal
chr7:129501654|129503754	chr7	129501654	129503754	intron	GBM mesenchymal
chr7:137027814|137028051	chr7	137027814	137028051	intron	GBM mesenchymal
chr7:143466191|143560889	chr7	143466191	143560889	intergenic_region	GBM mesenchymal
chr7:149191295|149317128	chr7	149191295	149317128	intergenic_region	GBM mesenchymal
chr7:156616707|156618783	chr7	156616707	156618783	intron	GBM mesenchymal
