circRNA_ID	chr	circRNA_start	circRNA_end	circRNA_type	dataset
chr1:182827686|182828252	chr1	182827686	182828252	exon	healthy donors blood
chr1:182852274|182853948	chr1	182852274	182853948	exon	healthy donors blood
chr1:184663178|184718726	chr1	184663178	184718726	exon	healthy donors blood
chr1:184675777|184681011	chr1	184675777	184681011	exon	healthy donors blood
chr1:184701971|184706845	chr1	184701971	184706845	exon	healthy donors blood
chr1:184701971|184718726	chr1	184701971	184718726	exon	healthy donors blood
chr1:184853767|184868442	chr1	184853767	184868442	exon	healthy donors blood
chr1:185040712|185062408	chr1	185040712	185062408	intron	healthy donors blood
chr1:185056684|185060871	chr1	185056684	185060871	exon	healthy donors blood
chr1:185056684|185062408	chr1	185056684	185062408	exon	healthy donors blood
chr1:185060711|185062408	chr1	185060711	185062408	exon	healthy donors blood
chr1:185094076|185106928	chr1	185094076	185106928	exon	healthy donors blood
chr1:185106738|185121067	chr1	185106738	185121067	exon	healthy donors blood
chr1:185112489|185121067	chr1	185112489	185121067	exon	healthy donors blood
chr1:185113038|185121067	chr1	185113038	185121067	exon	healthy donors blood
chr1:185114571|185121067	chr1	185114571	185121067	exon	healthy donors blood
chr1:185129965|185135784	chr1	185129965	185135784	exon	healthy donors blood
chr1:185129965|185137530	chr1	185129965	185137530	exon	healthy donors blood
chr1:185129965|185144245	chr1	185129965	185144245	exon	healthy donors blood
chr1:185129965|185159774	chr1	185129965	185159774	exon	healthy donors blood
chr1:185129965|185191168	chr1	185129965	185191168	exon	healthy donors blood
chr1:185129965|185200840	chr1	185129965	185200840	exon	healthy donors blood
chr1:185135704|185144245	chr1	185135704	185144245	exon	healthy donors blood
chr1:185137472|185151189	chr1	185137472	185151189	exon	healthy donors blood
chr1:185143504|185144245	chr1	185143504	185144245	exon	healthy donors blood
chr1:185143504|185151189	chr1	185143504	185151189	exon	healthy donors blood
chr1:185143504|185154063	chr1	185143504	185154063	exon	healthy donors blood
chr1:185143504|185159774	chr1	185143504	185159774	exon	healthy donors blood
chr1:185143504|185191168	chr1	185143504	185191168	exon	healthy donors blood
chr1:185143504|185200840	chr1	185143504	185200840	exon	healthy donors blood
chr1:185149523|185151189	chr1	185149523	185151189	exon	healthy donors blood
chr1:185149523|185154063	chr1	185149523	185154063	exon	healthy donors blood
chr1:185149523|185159774	chr1	185149523	185159774	exon	healthy donors blood
chr1:185149523|185200840	chr1	185149523	185200840	exon	healthy donors blood
chr1:185149525|185154030	chr1	185149525	185154030	exon	healthy donors blood
chr1:185151078|185154063	chr1	185151078	185154063	exon	healthy donors blood
chr1:185151078|185159774	chr1	185151078	185159774	exon	healthy donors blood
chr1:185151078|185183787	chr1	185151078	185183787	exon	healthy donors blood
chr1:185153375|185154063	chr1	185153375	185154063	exon	healthy donors blood
chr1:185153375|185159774	chr1	185153375	185159774	exon	healthy donors blood
chr1:185153375|185173995	chr1	185153375	185173995	exon	healthy donors blood
chr1:185153375|185183787	chr1	185153375	185183787	exon	healthy donors blood
chr1:185153375|185191168	chr1	185153375	185191168	exon	healthy donors blood
chr1:185153375|185200840	chr1	185153375	185200840	exon	healthy donors blood
chr1:185171786|185191168	chr1	185171786	185191168	exon	healthy donors blood
chr1:185171786|185200840	chr1	185171786	185200840	exon	healthy donors blood
chr1:185173832|185183787	chr1	185173832	185183787	exon	healthy donors blood
chr1:185173832|185191168	chr1	185173832	185191168	exon	healthy donors blood
chr1:185173832|185200840	chr1	185173832	185200840	exon	healthy donors blood
chr1:185173937|185191038	chr1	185173937	185191038	exon	healthy donors blood
chr1:185183395|185200840	chr1	185183395	185200840	intron	healthy donors blood
chr1:185183501|185200840	chr1	185183501	185200840	intron	healthy donors blood
chr1:185183639|185191168	chr1	185183639	185191168	exon	healthy donors blood
chr1:185183639|185200840	chr1	185183639	185200840	exon	healthy donors blood
chr1:185183639|185202077	chr1	185183639	185202077	intron	healthy donors blood
chr1:185183639|185245800	chr1	185183639	185245800	exon	healthy donors blood
chr1:185183683|185200840	chr1	185183683	185200840	exon	healthy donors blood
chr1:185183746|185191168	chr1	185183746	185191168	exon	healthy donors blood
chr1:185183746|185200840	chr1	185183746	185200840	exon	healthy donors blood
chr1:185183746|185245800	chr1	185183746	185245800	exon	healthy donors blood
chr1:185190981|185200840	chr1	185190981	185200840	exon	healthy donors blood
chr1:185233742|185234149	chr1	185233742	185234149	intron	healthy donors blood
chr1:185240455|185245800	chr1	185240455	185245800	exon	healthy donors blood
chr1:185268508|185270317	chr1	185268508	185270317	exon	healthy donors blood
chr1:186286614|186287960	chr1	186286614	186287960	exon	healthy donors blood
chr1:186287579|186287960	chr1	186287579	186287960	exon	healthy donors blood
chr1:186310160|186313222	chr1	186310160	186313222	exon	healthy donors blood
chr1:186312458|186313222	chr1	186312458	186313222	exon	healthy donors blood
chr1:186315267|186316590	chr1	186315267	186316590	exon	healthy donors blood
chr1:186331969|186332577	chr1	186331969	186332577	exon	healthy donors blood
chr1:186359843|186360923	chr1	186359843	186360923	exon	healthy donors blood
chr1:186359843|186388209	chr1	186359843	186388209	exon	healthy donors blood
chr1:186375215|186381025	chr1	186375215	186381025	exon	healthy donors blood
chr1:186375215|186388209	chr1	186375215	186388209	exon	healthy donors blood
chr1:186862143|186863343	chr1	186862143	186863343	exon	healthy donors blood
chr1:186862143|186880521	chr1	186862143	186880521	exon	healthy donors blood
chr1:187223508|187238640	chr1	187223508	187238640	exon	healthy donors blood
chr1:187223508|187298192	chr1	187223508	187298192	exon	healthy donors blood
chr1:187238528|187298192	chr1	187238528	187298192	exon	healthy donors blood
chr1:187263292|187272671	chr1	187263292	187272671	intron	healthy donors blood
chr1:187288671|187298192	chr1	187288671	187298192	intron	healthy donors blood
chr1:187290942|187298192	chr1	187290942	187298192	intron	healthy donors blood
chr1:187293225|187298192	chr1	187293225	187298192	intron	healthy donors blood
chr1:187294686|187298192	chr1	187294686	187298192	intron	healthy donors blood
chr1:187296053|187298192	chr1	187296053	187298192	exon	healthy donors blood
chr1:192091649|192129569	chr1	192091649	192129569	intergenic_region	healthy donors blood
chr1:192990227|192998787	chr1	192990227	192998787	exon	healthy donors blood
chr1:192997215|192998787	chr1	192997215	192998787	exon	healthy donors blood
chr1:193038164|193039749	chr1	193038164	193039749	exon	healthy donors blood
chr1:193038164|193046180	chr1	193038164	193046180	exon	healthy donors blood
chr1:193044950|193046180	chr1	193044950	193046180	exon	healthy donors blood
chr1:193065778|193070334	chr1	193065778	193070334	exon	healthy donors blood
chr1:193099304|193117095	chr1	193099304	193117095	exon	healthy donors blood
chr1:193104521|193107303	chr1	193104521	193107303	exon	healthy donors blood
chr1:193107215|193111196	chr1	193107215	193111196	exon	healthy donors blood
chr1:193110980|193121574	chr1	193110980	193121574	exon	healthy donors blood
chr1:193116997|193121574	chr1	193116997	193121574	exon	healthy donors blood
chr1:193116997|193123358	chr1	193116997	193123358	intron	healthy donors blood
chr1:193119434|193121574	chr1	193119434	193121574	exon	healthy donors blood
chr1:193172925|193181607	chr1	193172925	193181607	exon	healthy donors blood
chr1:193172925|193202284	chr1	193172925	193202284	exon	healthy donors blood
chr1:193172925|193205486	chr1	193172925	193205486	exon	healthy donors blood
chr1:193181195|193181607	chr1	193181195	193181607	exon	healthy donors blood
chr1:193181195|193205486	chr1	193181195	193205486	exon	healthy donors blood
chr1:193202123|193205486	chr1	193202123	193205486	exon	healthy donors blood
chr1:194128410|194136845	chr1	194128410	194136845	intron	healthy donors blood
chr1:195783910|195803551	chr1	195783910	195803551	intergenic_region	healthy donors blood
chr1:196342270|196448368	chr1	196342270	196448368	exon	healthy donors blood
chr1:197086919|197091138	chr1	197086919	197091138	exon	healthy donors blood
chr1:197086919|197091725	chr1	197086919	197091725	exon	healthy donors blood
chr1:197086919|197094321	chr1	197086919	197094321	exon	healthy donors blood
chr1:197113087|197113230	chr1	197113087	197113230	exon	healthy donors blood
chr1:197141290|197161029	chr1	197141290	197161029	exon	healthy donors blood
chr1:197509094|197515903	chr1	197509094	197515903	exon	healthy donors blood
chr1:197509094|197522242	chr1	197509094	197522242	exon	healthy donors blood
chr1:197509094|197523394	chr1	197509094	197523394	intron	healthy donors blood
chr1:197509094|197564463	chr1	197509094	197564463	exon	healthy donors blood
chr1:197552282|197581106	chr1	197552282	197581106	exon	healthy donors blood
chr1:197552282|197586889	chr1	197552282	197586889	exon	healthy donors blood
chr1:197564338|197684204	chr1	197564338	197684204	exon	healthy donors blood
chr1:197586789|197627499	chr1	197586789	197627499	exon	healthy donors blood
chr1:197611841|197627499	chr1	197611841	197627499	exon	healthy donors blood
chr1:197621365|197643299	chr1	197621365	197643299	exon	healthy donors blood
chr1:197621365|197684204	chr1	197621365	197684204	exon	healthy donors blood
chr1:198190129|198201767	chr1	198190129	198201767	exon	healthy donors blood
chr1:198190129|198233365	chr1	198190129	198233365	exon	healthy donors blood
chr1:198201683|198233365	chr1	198201683	198233365	exon	healthy donors blood
chr1:198201683|198248191	chr1	198201683	198248191	exon	healthy donors blood
chr1:198201683|198266370	chr1	198201683	198266370	exon	healthy donors blood
chr1:198231705|198266370	chr1	198231705	198266370	exon	healthy donors blood
chr1:198247091|198248191	chr1	198247091	198248191	exon	healthy donors blood
chr1:198247091|198266370	chr1	198247091	198266370	exon	healthy donors blood
chr1:200523596|200528580	chr1	200523596	200528580	exon	healthy donors blood
chr1:200539039|200544819	chr1	200539039	200544819	exon	healthy donors blood
chr1:200539039|200550422	chr1	200539039	200550422	exon	healthy donors blood
chr1:200539039|200555355	chr1	200539039	200555355	exon	healthy donors blood
chr1:200539039|200558497	chr1	200539039	200558497	exon	healthy donors blood
chr1:200539039|200561368	chr1	200539039	200561368	exon	healthy donors blood
chr1:200539039|200567549	chr1	200539039	200567549	exon	healthy donors blood
chr1:200544719|200555355	chr1	200544719	200555355	exon	healthy donors blood
chr1:200549382|200558497	chr1	200549382	200558497	exon	healthy donors blood
chr1:200549382|200561368	chr1	200549382	200561368	exon	healthy donors blood
chr1:200549382|200562897	chr1	200549382	200562897	exon	healthy donors blood
chr1:200549382|200567549	chr1	200549382	200567549	exon	healthy donors blood
chr1:200550329|200558497	chr1	200550329	200558497	exon	healthy donors blood
chr1:200550329|200561368	chr1	200550329	200561368	exon	healthy donors blood
chr1:200550329|200562897	chr1	200550329	200562897	exon	healthy donors blood
chr1:200550329|200567549	chr1	200550329	200567549	exon	healthy donors blood
chr1:200550329|200575926	chr1	200550329	200575926	exon	healthy donors blood
chr1:200558345|200558497	chr1	200558345	200558497	exon	healthy donors blood
chr1:200558345|200559400	chr1	200558345	200559400	exon	healthy donors blood
chr1:200558345|200561368	chr1	200558345	200561368	exon	healthy donors blood
chr1:200558345|200562897	chr1	200558345	200562897	exon	healthy donors blood
chr1:200558345|200567549	chr1	200558345	200567549	exon	healthy donors blood
chr1:200569484|200569631	chr1	200569484	200569631	exon	healthy donors blood
chr1:200583446|200584737	chr1	200583446	200584737	exon	healthy donors blood
chr1:200583446|200587966	chr1	200583446	200587966	exon	healthy donors blood
chr1:200617567|200618354	chr1	200617567	200618354	exon	healthy donors blood
chr1:200628155|200635879	chr1	200628155	200635879	exon	healthy donors blood
chr1:201821232|201828122	chr1	201821232	201828122	exon	healthy donors blood
chr1:201823723|201826322	chr1	201823723	201826322	exon	healthy donors blood
chr1:201823723|201828122	chr1	201823723	201828122	exon	healthy donors blood
chr1:201826224|201828122	chr1	201826224	201828122	exon	healthy donors blood
chr1:202107093|202107576	chr1	202107093	202107576	exon	healthy donors blood
chr1:202123619|202124262	chr1	202123619	202124262	intron	healthy donors blood
chr1:202126867|202127376	chr1	202126867	202127376	exon	healthy donors blood
chr1:202126867|202127429	chr1	202126867	202127429	exon	healthy donors blood
chr1:202724399|202733273	chr1	202724399	202733273	exon	healthy donors blood
chr1:202742246|202743863	chr1	202742246	202743863	exon	healthy donors blood
chr1:202742246|202746222	chr1	202742246	202746222	exon	healthy donors blood
chr1:202912886|202915738	chr1	202912886	202915738	exon	healthy donors blood
chr1:203672780|203691817	chr1	203672780	203691817	exon	healthy donors blood
chr1:203676137|203677232	chr1	203676137	203677232	exon	healthy donors blood
chr1:203739956|203741275	chr1	203739956	203741275	exon	healthy donors blood
chr1:203802919|203809502	chr1	203802919	203809502	exon	healthy donors blood
chr1:204507337|204512072	chr1	204507337	204512072	exon	healthy donors blood
chr1:204521309|204521551	chr1	204521309	204521551	exon	healthy donors blood
chr1:204527769|204539874	chr1	204527769	204539874	intergenic_region	healthy donors blood
chr1:204527769|204554711	chr1	204527769	204554711	intergenic_region	healthy donors blood
chr1:205238078|205239012	chr1	205238078	205239012	exon	healthy donors blood
chr1:205585606|205589966	chr1	205585606	205589966	exon	healthy donors blood
chr1:205585606|205593019	chr1	205585606	205593019	exon	healthy donors blood
chr1:205588085|205589966	chr1	205588085	205589966	exon	healthy donors blood
chr1:205693054|205698749	chr1	205693054	205698749	exon	healthy donors blood
chr1:205696828|205698749	chr1	205696828	205698749	exon	healthy donors blood
chr1:206769067|206785710	chr1	206769067	206785710	exon	healthy donors blood
chr1:207532891|207536124	chr1	207532891	207536124	intron	healthy donors blood
chr1:207700098|207874963	chr1	207700098	207874963	intergenic_region	healthy donors blood
chr1:207700098|207881608	chr1	207700098	207881608	intergenic_region	healthy donors blood
chr1:207718653|207881608	chr1	207718653	207881608	intergenic_region	healthy donors blood
chr1:207789920|207793410	chr1	207789920	207793410	exon	healthy donors blood
chr1:207820263|207828620	chr1	207820263	207828620	intron	healthy donors blood
chr1:207820662|207828620	chr1	207820662	207828620	intron	healthy donors blood
chr1:207820662|207830696	chr1	207820662	207830696	intron	healthy donors blood
chr1:207820662|207851642	chr1	207820662	207851642	intron	healthy donors blood
chr1:207820662|207933069	chr1	207820662	207933069	intergenic_region	healthy donors blood
chr1:207825892|207828620	chr1	207825892	207828620	exon	healthy donors blood
chr1:207825892|207850913	chr1	207825892	207850913	intron	healthy donors blood
chr1:207828535|207857302	chr1	207828535	207857302	intron	healthy donors blood
chr1:207850734|207851642	chr1	207850734	207851642	exon	healthy donors blood
chr1:207850734|207857302	chr1	207850734	207857302	exon	healthy donors blood
chr1:207850734|207860285	chr1	207850734	207860285	intron	healthy donors blood
chr1:207850734|207874963	chr1	207850734	207874963	exon	healthy donors blood
chr1:207850734|207891036	chr1	207850734	207891036	exon	healthy donors blood
chr1:207862381|207866465	chr1	207862381	207866465	intron	healthy donors blood
chr1:207867698|207874963	chr1	207867698	207874963	exon	healthy donors blood
chr1:207867698|207891036	chr1	207867698	207891036	exon	healthy donors blood
chr1:207867698|207898053	chr1	207867698	207898053	exon	healthy donors blood
chr1:207870848|207881608	chr1	207870848	207881608	exon	healthy donors blood
chr1:207896963|207898053	chr1	207896963	207898053	exon	healthy donors blood
chr1:207896963|207911916	chr1	207896963	207911916	intergenic_region	healthy donors blood
chr1:207897978|207912568	chr1	207897978	207912568	intergenic_region	healthy donors blood
chr1:207930359|207933069	chr1	207930359	207933069	exon	healthy donors blood
chr1:210003453|210004388	chr1	210003453	210004388	exon	healthy donors blood
chr1:211433450|211477482	chr1	211433450	211477482	exon	healthy donors blood
chr1:211526581|211527809	chr1	211526581	211527809	exon	healthy donors blood
chr1:211952260|211961069	chr1	211952260	211961069	exon	healthy donors blood
chr1:211952260|211966532	chr1	211952260	211966532	exon	healthy donors blood
chr1:212161228|212184763	chr1	212161228	212184763	exon	healthy donors blood
chr1:212179981|212194554	chr1	212179981	212194554	exon	healthy donors blood
chr1:212193464|212194554	chr1	212193464	212194554	exon	healthy donors blood
chr1:212216335|212220759	chr1	212216335	212220759	exon	healthy donors blood
chr1:212218002|212220759	chr1	212218002	212220759	exon	healthy donors blood
chr1:212273594|212276294	chr1	212273594	212276294	exon	healthy donors blood
chr1:212502477|212506940	chr1	212502477	212506940	exon	healthy donors blood
chr1:212502477|212515622	chr1	212502477	212515622	exon	healthy donors blood
chr1:212515530|212519275	chr1	212515530	212519275	exon	healthy donors blood
chr1:212515530|212520748	chr1	212515530	212520748	exon	healthy donors blood
chr1:212520689|212522584	chr1	212520689	212522584	exon	healthy donors blood
chr1:212529968|212530626	chr1	212529968	212530626	exon	healthy donors blood
chr1:212957705|212960979	chr1	212957705	212960979	exon	healthy donors blood
chr1:212977662|212977993	chr1	212977662	212977993	exon	healthy donors blood
chr1:212977662|212981190	chr1	212977662	212981190	exon	healthy donors blood
chr1:213037067|213037861	chr1	213037067	213037861	exon	healthy donors blood
chr1:213037067|213043510	chr1	213037067	213043510	intron	healthy donors blood
chr1:213037067|213046160	chr1	213037067	213046160	exon	healthy donors blood
chr1:213037067|213058738	chr1	213037067	213058738	exon	healthy donors blood
chr1:213037067|213061936	chr1	213037067	213061936	exon	healthy donors blood
chr1:213037067|213062599	chr1	213037067	213062599	exon	healthy donors blood
chr1:213043396|213046160	chr1	213043396	213046160	exon	healthy donors blood
chr1:213046020|213058738	chr1	213046020	213058738	exon	healthy donors blood
chr1:213046020|213062599	chr1	213046020	213062599	exon	healthy donors blood
chr1:213244348|213251158	chr1	213244348	213251158	exon	healthy donors blood
chr1:213244348|213277911	chr1	213244348	213277911	exon	healthy donors blood
chr1:213244348|213290752	chr1	213244348	213290752	exon	healthy donors blood
chr1:213246212|213251158	chr1	213246212	213251158	exon	healthy donors blood
chr1:213246212|213251421	chr1	213246212	213251421	intron	healthy donors blood
chr1:213251038|213290752	chr1	213251038	213290752	exon	healthy donors blood
chr1:213296425|213299186	chr1	213296425	213299186	intron	healthy donors blood
chr1:213403840|213405598	chr1	213403840	213405598	exon	healthy donors blood
chr1:214788175|214792563	chr1	214788175	214792563	exon	healthy donors blood
chr1:214820421|214837123	chr1	214820421	214837123	exon	healthy donors blood
chr1:215749244|215752480	chr1	215749244	215752480	exon	healthy donors blood
chr1:219352489|219385094	chr1	219352489	219385094	exon	healthy donors blood
chr1:219366424|219392054	chr1	219366424	219392054	intergenic_region	healthy donors blood
chr1:219366424|219414650	chr1	219366424	219414650	intergenic_region	healthy donors blood
chr1:219366472|219392054	chr1	219366472	219392054	intergenic_region	healthy donors blood
chr1:219366472|219414650	chr1	219366472	219414650	intergenic_region	healthy donors blood
chr1:220174480|220180680	chr1	220174480	220180680	exon	healthy donors blood
chr1:220178590|220180680	chr1	220178590	220180680	exon	healthy donors blood
chr1:220179448|220180680	chr1	220179448	220180680	exon	healthy donors blood
chr1:220191791|220193563	chr1	220191791	220193563	exon	healthy donors blood
chr1:220310151|220313631	chr1	220310151	220313631	exon	healthy donors blood
chr1:220355599|220356273	chr1	220355599	220356273	exon	healthy donors blood
chr1:222823634|222828135	chr1	222823634	222828135	exon	healthy donors blood
chr1:222825319|222825674	chr1	222825319	222825674	exon	healthy donors blood
chr1:222889026|222895856	chr1	222889026	222895856	exon	healthy donors blood
chr1:222889026|222897506	chr1	222889026	222897506	exon	healthy donors blood
chr1:222889026|222898897	chr1	222889026	222898897	exon	healthy donors blood
chr1:222889026|222903519	chr1	222889026	222903519	exon	healthy donors blood
chr1:222892267|222898897	chr1	222892267	222898897	exon	healthy donors blood
chr1:222897434|222898897	chr1	222897434	222898897	exon	healthy donors blood
chr1:222897434|222898911	chr1	222897434	222898911	intron	healthy donors blood
chr1:222897434|222903519	chr1	222897434	222903519	exon	healthy donors blood
chr1:222897442|222898897	chr1	222897442	222898897	exon	healthy donors blood
chr1:222898792|222903519	chr1	222898792	222903519	exon	healthy donors blood
chr1:222903369|222908109	chr1	222903369	222908109	exon	healthy donors blood
chr1:222997226|223000943	chr1	222997226	223000943	exon	healthy donors blood
chr1:222997226|223008557	chr1	222997226	223008557	exon	healthy donors blood
chr1:222997226|223010408	chr1	222997226	223010408	exon	healthy donors blood
chr1:223000770|223008557	chr1	223000770	223008557	exon	healthy donors blood
chr1:223985917|223986379	chr1	223985917	223986379	exon	healthy donors blood
chr1:223991876|223994649	chr1	223991876	223994649	exon	healthy donors blood
chr1:223998133|224002055	chr1	223998133	224002055	exon	healthy donors blood
chr1:224318174|224321914	chr1	224318174	224321914	exon	healthy donors blood
chr1:224377279|224378021	chr1	224377279	224378021	exon	healthy donors blood
chr1:224499502|224505632	chr1	224499502	224505632	exon	healthy donors blood
chr1:224505396|224505632	chr1	224505396	224505632	exon	healthy donors blood
chr1:224505396|224514166	chr1	224505396	224514166	exon	healthy donors blood
chr1:224553581|224559125	chr1	224553581	224559125	exon	healthy donors blood
chr1:224553581|224564879	chr1	224553581	224564879	exon	healthy donors blood
chr1:224581530|224586736	chr1	224581530	224586736	exon	healthy donors blood
chr1:224581530|224599267	chr1	224581530	224599267	exon	healthy donors blood
chr1:224585799|224586736	chr1	224585799	224586736	exon	healthy donors blood
chr1:224585799|224588771	chr1	224585799	224588771	exon	healthy donors blood
chr1:224585799|224592272	chr1	224585799	224592272	exon	healthy donors blood
chr1:224599129|224601037	chr1	224599129	224601037	exon	healthy donors blood
chr1:224599129|224607317	chr1	224599129	224607317	exon	healthy donors blood
chr1:224599129|224612356	chr1	224599129	224612356	exon	healthy donors blood
chr1:224605962|224612356	chr1	224605962	224612356	exon	healthy donors blood
chr1:225140372|225156576	chr1	225140372	225156576	exon	healthy donors blood
chr1:225140372|225161855	chr1	225140372	225161855	exon	healthy donors blood
chr1:225140372|225195246	chr1	225140372	225195246	exon	healthy donors blood
chr1:225190485|225211567	chr1	225190485	225211567	exon	healthy donors blood
chr1:226175597|226176089	chr1	226175597	226176089	exon	healthy donors blood
chr1:226433810|226434067	chr1	226433810	226434067	intron	healthy donors blood
chr1:226438540|226439328	chr1	226438540	226439328	intron	healthy donors blood
chr1:226438540|226453335	chr1	226438540	226453335	exon	healthy donors blood
chr1:226438540|226454033	chr1	226438540	226454033	exon	healthy donors blood
chr1:226453234|226454033	chr1	226453234	226454033	exon	healthy donors blood
chr1:226453234|226465633	chr1	226453234	226465633	exon	healthy donors blood
chr1:226453234|226475498	chr1	226453234	226475498	exon	healthy donors blood
chr1:226453234|226488906	chr1	226453234	226488906	exon	healthy donors blood
chr1:226465476|226465633	chr1	226465476	226465633	exon	healthy donors blood
chr1:226465476|226475498	chr1	226465476	226475498	exon	healthy donors blood
chr1:226465476|226488906	chr1	226465476	226488906	exon	healthy donors blood
chr1:226474034|226488906	chr1	226474034	226488906	exon	healthy donors blood
chr1:226483543|226485514	chr1	226483543	226485514	exon	healthy donors blood
chr1:226483543|226488906	chr1	226483543	226488906	exon	healthy donors blood
chr1:227192695|227204751	chr1	227192695	227204751	exon	healthy donors blood
chr1:227192695|227213853	chr1	227192695	227213853	exon	healthy donors blood
chr1:227203781|227213853	chr1	227203781	227213853	exon	healthy donors blood
chr1:227227832|227235711	chr1	227227832	227235711	exon	healthy donors blood
chr1:227227832|227257554	chr1	227227832	227257554	exon	healthy donors blood
chr1:227257478|227262065	chr1	227257478	227262065	exon	healthy donors blood
chr1:227300013|227307638	chr1	227300013	227307638	exon	healthy donors blood
chr1:227307505|227316932	chr1	227307505	227316932	exon	healthy donors blood
chr1:227307505|227504947	chr1	227307505	227504947	exon	healthy donors blood
chr1:227348244|227504947	chr1	227348244	227504947	exon	healthy donors blood
chr1:227381487|227400920	chr1	227381487	227400920	exon	healthy donors blood
chr1:227381487|227441856	chr1	227381487	227441856	exon	healthy donors blood
chr1:227381487|227504947	chr1	227381487	227504947	exon	healthy donors blood
chr1:227387258|227504947	chr1	227387258	227504947	exon	healthy donors blood
chr1:227400837|227504947	chr1	227400837	227504947	exon	healthy donors blood
chr1:227441765|227448485	chr1	227441765	227448485	intron	healthy donors blood
chr1:227441765|227504947	chr1	227441765	227504947	exon	healthy donors blood
chr1:229422233|229424590	chr1	229422233	229424590	exon	healthy donors blood
chr1:229422233|229439747	chr1	229422233	229439747	exon	healthy donors blood
chr1:229593908|229596516	chr1	229593908	229596516	exon	healthy donors blood
chr1:229593908|229601266	chr1	229593908	229601266	exon	healthy donors blood
chr1:229596358|229599423	chr1	229596358	229599423	exon	healthy donors blood
chr1:229625702|229634053	chr1	229625702	229634053	exon	healthy donors blood
chr1:229631242|229634053	chr1	229631242	229634053	exon	healthy donors blood
chr1:229657016|229657382	chr1	229657016	229657382	intron	healthy donors blood
chr1:229661683|229678118	chr1	229661683	229678118	exon	healthy donors blood
chr1:229661683|229685181	chr1	229661683	229685181	exon	healthy donors blood
chr1:229661683|229692694	chr1	229661683	229692694	intron	healthy donors blood
chr1:229662976|229685181	chr1	229662976	229685181	exon	healthy donors blood
chr1:229665946|229678118	chr1	229665946	229678118	exon	healthy donors blood
chr1:229674561|229685181	chr1	229674561	229685181	intron	healthy donors blood
chr1:229675203|229678118	chr1	229675203	229678118	exon	healthy donors blood
chr1:229675203|229685181	chr1	229675203	229685181	exon	healthy donors blood
chr1:229675203|229685331	chr1	229675203	229685331	intron	healthy donors blood
chr1:229675203|229692694	chr1	229675203	229692694	intron	healthy donors blood
chr1:230313964|230339036	chr1	230313964	230339036	exon	healthy donors blood
chr1:230798887|230800333	chr1	230798887	230800333	exon	healthy donors blood
chr1:230798887|230807386	chr1	230798887	230807386	exon	healthy donors blood
chr1:230798887|230810870	chr1	230798887	230810870	exon	healthy donors blood
chr1:231079552|231097049	chr1	231079552	231097049	exon	healthy donors blood
chr1:231084645|231090149	chr1	231084645	231090149	intron	healthy donors blood
chr1:231090079|231097049	chr1	231090079	231097049	exon	healthy donors blood
chr1:231092167|231094045	chr1	231092167	231094045	exon	healthy donors blood
chr1:231383053|231386889	chr1	231383053	231386889	intron	healthy donors blood
chr1:231406504|231411942	chr1	231406504	231411942	exon	healthy donors blood
chr1:231500073|231509845	chr1	231500073	231509845	exon	healthy donors blood
chr1:231506308|231509845	chr1	231506308	231509845	exon	healthy donors blood
chr1:231665001|231678357	chr1	231665001	231678357	exon	healthy donors blood
chr1:231672959|231678357	chr1	231672959	231678357	exon	healthy donors blood
chr1:231930988|231954263	chr1	231930988	231954263	exon	healthy donors blood
chr1:231954075|231954263	chr1	231954075	231954263	exon	healthy donors blood
chr1:231954075|231954896	chr1	231954075	231954896	exon	healthy donors blood
chr1:233225807|233231609	chr1	233225807	233231609	exon	healthy donors blood
chr1:233334685|233344435	chr1	233334685	233344435	exon	healthy donors blood
chr1:233334685|233353930	chr1	233334685	233353930	exon	healthy donors blood
chr1:233353645|233363117	chr1	233353645	233363117	exon	healthy donors blood
chr1:233353645|233372726	chr1	233353645	233372726	exon	healthy donors blood
chr1:234553830|234563512	chr1	234553830	234563512	exon	healthy donors blood
chr1:235311719|235318427	chr1	235311719	235318427	exon	healthy donors blood
chr1:235335933|235346108	chr1	235335933	235346108	exon	healthy donors blood
chr1:235335933|235359430	chr1	235335933	235359430	exon	healthy donors blood
chr1:235338499|235341228	chr1	235338499	235341228	exon	healthy donors blood
chr1:235357328|235359430	chr1	235357328	235359430	exon	healthy donors blood
chr1:235357328|235377341	chr1	235357328	235377341	exon	healthy donors blood
chr1:235359346|235377341	chr1	235359346	235377341	exon	healthy donors blood
chr1:235359346|235381449	chr1	235359346	235381449	intron	healthy donors blood
chr1:235377084|235377341	chr1	235377084	235377341	exon	healthy donors blood
chr1:235377084|235383860	chr1	235377084	235383860	exon	healthy donors blood
chr1:235377084|235384977	chr1	235377084	235384977	exon	healthy donors blood
chr1:235377084|235388090	chr1	235377084	235388090	exon	healthy donors blood
chr1:235377084|235397807	chr1	235377084	235397807	exon	healthy donors blood
chr1:235377084|235403766	chr1	235377084	235403766	exon	healthy donors blood
chr1:235383108|235392700	chr1	235383108	235392700	exon	healthy donors blood
chr1:235386481|235394504	chr1	235386481	235394504	exon	healthy donors blood
chr1:235392546|235394504	chr1	235392546	235394504	exon	healthy donors blood
chr1:235403628|235424067	chr1	235403628	235424067	exon	healthy donors blood
chr1:235498557|235506198	chr1	235498557	235506198	exon	healthy donors blood
chr1:235505023|235506198	chr1	235505023	235506198	exon	healthy donors blood
