circRNA_ID	chr	circRNA_start	circRNA_end	circRNA_type	dataset
chr12:102433646|102439897	chr12	102433646	102439897	exon	GBM recurrent
chr12:105238250|105322472	chr12	105238250	105322472	exon	GBM recurrent
chr12:105255069|105322472	chr12	105255069	105322472	exon	GBM recurrent
chr12:105321751|105325569	chr12	105321751	105325569	exon	GBM recurrent
chr12:107219504|107254190	chr12	107219504	107254190	exon	GBM recurrent
chr12:107236367|107237725	chr12	107236367	107237725	exon	GBM recurrent
chr12:108136974|108140201	chr12	108136974	108140201	exon	GBM recurrent
chr12:109046048|109048186	chr12	109046048	109048186	exon	GBM recurrent
chr12:110566755|110600870	chr12	110566755	110600870	exon	GBM recurrent
chr12:110941611|110944498	chr12	110941611	110944498	exon	GBM recurrent
chr12:111923069|111924628	chr12	111923069	111924628	exon	GBM recurrent
chr12:111951161|111993723	chr12	111951161	111993723	exon	GBM recurrent
chr12:111962996|111993723	chr12	111962996	111993723	exon	GBM recurrent
chr12:111991962|111993723	chr12	111991962	111993723	exon	GBM recurrent
chr12:112371690|112381173	chr12	112371690	112381173	exon	GBM recurrent
chr12:112513482|112516545	chr12	112513482	112516545	exon	GBM recurrent
chr12:112613540|112614506	chr12	112613540	112614506	exon	GBM recurrent
chr12:112613540|112617201	chr12	112613540	112617201	exon	GBM recurrent
chr12:112667502|112686316	chr12	112667502	112686316	exon	GBM recurrent
chr12:116534474|116549317	chr12	116534474	116549317	exon	GBM recurrent
chr12:116668338|116675510	chr12	116668338	116675510	exon	GBM recurrent
chr12:116674626|116675510	chr12	116674626	116675510	exon	GBM recurrent
chr12:120189855|120198859	chr12	120189855	120198859	exon	GBM recurrent
chr12:120512248|120518822	chr12	120512248	120518822	exon	GBM recurrent
chr12:120592774|120593523	chr12	120592774	120593523	exon	GBM recurrent
chr12:120995085|120995485	chr12	120995085	120995485	exon	GBM recurrent
chr12:121220458|121222396	chr12	121220458	121222396	exon	GBM recurrent
chr12:121220458|121229360	chr12	121220458	121229360	exon	GBM recurrent
chr12:121572444|121572883	chr12	121572444	121572883	intron	GBM recurrent
chr12:122702813|122709191	chr12	122702813	122709191	exon	GBM recurrent
chr12:122825300|122826244	chr12	122825300	122826244	exon	GBM recurrent
chr12:122861936|122865105	chr12	122861936	122865105	exon	GBM recurrent
chr12:122995656|122999774	chr12	122995656	122999774	exon	GBM recurrent
chr12:123651202|123665757	chr12	123651202	123665757	exon	GBM recurrent
chr12:123829805|123834988	chr12	123829805	123834988	exon	GBM recurrent
chr12:123983091|123984083	chr12	123983091	123984083	exon	GBM recurrent
chr12:124071294|124074996	chr12	124071294	124074996	exon	GBM recurrent
chr12:124130002|124137282	chr12	124130002	124137282	exon	GBM recurrent
chr12:124158162|124175221	chr12	124158162	124175221	exon	GBM recurrent
chr12:129299320|129299615	chr12	129299320	129299615	exon	GBM recurrent
chr12:129396969|129411699	chr12	129396969	129411699	exon	GBM recurrent
chr12:130184355|130185243	chr12	130184355	130185243	exon	GBM recurrent
chr12:130884224|130907106	chr12	130884224	130907106	exon	GBM recurrent
chr13:20279802|20283739	chr13	20279802	20283739	exon	GBM recurrent
chr13:20315705|20333558	chr13	20315705	20333558	exon	GBM recurrent
chr13:20409617|20413125	chr13	20409617	20413125	exon	GBM recurrent
chr13:20425495|20426330	chr13	20425495	20426330	exon	GBM recurrent
chr13:20593687|20611049	chr13	20593687	20611049	exon	GBM recurrent
chr13:20625573|20641530	chr13	20625573	20641530	exon	GBM recurrent
chr13:20632715|20641530	chr13	20632715	20641530	exon	GBM recurrent
chr13:21006241|21063635	chr13	21006241	21063635	exon	GBM recurrent
chr13:21305980|21306260	chr13	21305980	21306260	exon	GBM recurrent
chr13:26112126|26163837	chr13	26112126	26163837	exon	GBM recurrent
chr13:26911704|26928017	chr13	26911704	26928017	exon	GBM recurrent
chr13:26974590|26975761	chr13	26974590	26975761	exon	GBM recurrent
chr13:28748409|28752072	chr13	28748409	28752072	exon	GBM recurrent
chr13:28748409|28771483	chr13	28748409	28771483	exon	GBM recurrent
chr13:28771322|28841538	chr13	28771322	28841538	exon	GBM recurrent
chr13:28830429|28835595	chr13	28830429	28835595	exon	GBM recurrent
chr13:30782714|30815223	chr13	30782714	30815223	exon	GBM recurrent
chr13:30782714|30857928	chr13	30782714	30857928	exon	GBM recurrent
chr13:30801549|30815223	chr13	30801549	30815223	exon	GBM recurrent
chr13:30801549|30857928	chr13	30801549	30857928	exon	GBM recurrent
chr13:30814597|30815223	chr13	30814597	30815223	exon	GBM recurrent
chr13:30829584|30857928	chr13	30829584	30857928	exon	GBM recurrent
chr13:31789188|31803431	chr13	31789188	31803431	exon	GBM recurrent
chr13:33006926|33018263	chr13	33006926	33018263	exon	GBM recurrent
chr13:33109906|33111164	chr13	33109906	33111164	exon	GBM recurrent
chr13:33306238|33320238	chr13	33306238	33320238	exon	GBM recurrent
chr13:35615070|35644989	chr13	35615070	35644989	exon	GBM recurrent
chr13:36379836|36382457	chr13	36379836	36382457	exon	GBM recurrent
chr13:36379836|36410278	chr13	36379836	36410278	exon	GBM recurrent
chr13:36396866|36410278	chr13	36396866	36410278	exon	GBM recurrent
chr13:36521495|36521783	chr13	36521495	36521783	intron	GBM recurrent
chr13:36886282|36886614	chr13	36886282	36886614	exon	GBM recurrent
chr13:40268771|40301685	chr13	40268771	40301685	exon	GBM recurrent
chr13:41400642|41411021	chr13	41400642	41411021	exon	GBM recurrent
chr13:41400642|41429951	chr13	41400642	41429951	exon	GBM recurrent
chr13:42040959|42042974	chr13	42040959	42042974	exon	GBM recurrent
chr13:42385361|42393522	chr13	42385361	42393522	exon	GBM recurrent
chr13:42385361|42407667	chr13	42385361	42407667	exon	GBM recurrent
chr13:42439872|42442613	chr13	42439872	42442613	exon	GBM recurrent
chr13:42439872|42461497	chr13	42439872	42461497	exon	GBM recurrent
chr13:42742576|42764661	chr13	42742576	42764661	exon	GBM recurrent
chr13:44058145|44080362	chr13	44058145	44080362	intron	GBM recurrent
chr13:45725822|45781640	chr13	45725822	45781640	exon	GBM recurrent
chr13:46577274|46594692	chr13	46577274	46594692	exon	GBM recurrent
chr13:46577274|46619648	chr13	46577274	46619648	exon	GBM recurrent
chr13:46577274|46619651	chr13	46577274	46619651	exon	GBM recurrent
chr13:47266671|47303119	chr13	47266671	47303119	exon	GBM recurrent
chr13:48827944|48835457	chr13	48827944	48835457	exon	GBM recurrent
chr13:48947541|48955579	chr13	48947541	48955579	exon	GBM recurrent
chr13:49771013|49772710	chr13	49771013	49772710	exon	GBM recurrent
chr13:50025689|50042096	chr13	50025689	50042096	exon	GBM recurrent
chr13:50054355|50057699	chr13	50054355	50057699	exon	GBM recurrent
chr13:50279757|50280508	chr13	50279757	50280508	exon	GBM recurrent
chr13:50567929|50618904	chr13	50567929	50618904	exon	GBM recurrent
chr13:51501543|51534307	chr13	51501543	51534307	exon	GBM recurrent
chr13:52992127|53001354	chr13	52992127	53001354	exon	GBM recurrent
chr13:53196124|53211581	chr13	53196124	53211581	exon	GBM recurrent
chr13:61013822|61041513	chr13	61013822	61041513	exon	GBM recurrent
chr13:61013822|61109367	chr13	61013822	61109367	exon	GBM recurrent
chr13:67799537|67802707	chr13	67799537	67802707	exon	GBM recurrent
chr13:76195899|76335174	chr13	76195899	76335174	exon	GBM recurrent
chr13:77655562|77661768	chr13	77655562	77661768	exon	GBM recurrent
chr13:77700453|77703365	chr13	77700453	77703365	exon	GBM recurrent
chr13:77779391|77838137	chr13	77779391	77838137	exon	GBM recurrent
chr13:78293652|78327493	chr13	78293652	78327493	intron	GBM recurrent
chr13:78293667|78320990	chr13	78293667	78320990	exon	GBM recurrent
chr13:78293667|78327493	chr13	78293667	78327493	exon	GBM recurrent
chr13:78318418|78320990	chr13	78318418	78320990	exon	GBM recurrent
chr13:78318418|78327493	chr13	78318418	78327493	exon	GBM recurrent
chr13:79915258|79918929	chr13	79915258	79918929	exon	GBM recurrent
chr13:79915258|79953042	chr13	79915258	79953042	exon	GBM recurrent
chr13:79945080|79946065	chr13	79945080	79946065	exon	GBM recurrent
chr13:80094945|80113910	chr13	80094945	80113910	exon	GBM recurrent
chr13:84376512|84389879	chr13	84376512	84389879	intergenic_region	GBM recurrent
chr13:84376512|84401645	chr13	84376512	84401645	intergenic_region	GBM recurrent
chr13:96409898|96416207	chr13	96409898	96416207	exon	GBM recurrent
chr13:96622366|96651561	chr13	96622366	96651561	exon	GBM recurrent
chr13:99500846|99508285	chr13	99500846	99508285	exon	GBM recurrent
chr13:99890681|99896878	chr13	99890681	99896878	exon	GBM recurrent
chr13:100909849|100925600	chr13	100909849	100925600	exon	GBM recurrent
chr13:100909849|101101559	chr13	100909849	101101559	exon	GBM recurrent
chr13:100953714|100992513	chr13	100953714	100992513	exon	GBM recurrent
chr13:100953714|101020828	chr13	100953714	101020828	exon	GBM recurrent
chr13:100953714|101101559	chr13	100953714	101101559	exon	GBM recurrent
chr13:100959446|101077985	chr13	100959446	101077985	exon	GBM recurrent
chr13:100962087|101020828	chr13	100962087	101020828	exon	GBM recurrent
chr13:101795431|101797247	chr13	101795431	101797247	exon	GBM recurrent
chr13:101910794|101944717	chr13	101910794	101944717	exon	GBM recurrent
chr13:101944341|102051516	chr13	101944341	102051516	exon	GBM recurrent
chr13:101997617|102051516	chr13	101997617	102051516	exon	GBM recurrent
chr13:102029051|102051516	chr13	102029051	102051516	exon	GBM recurrent
chr13:102521075|102527646	chr13	102521075	102527646	exon	GBM recurrent
chr13:103459496|103486902	chr13	103459496	103486902	exon	GBM recurrent
chr13:103504468|103524748	chr13	103504468	103524748	exon	GBM recurrent
chr13:111274563|111276626	chr13	111274563	111276626	exon	GBM recurrent
chr13:113170754|113181798	chr13	113170754	113181798	exon	GBM recurrent
chr14:21698478|21702388	chr14	21698478	21702388	exon	GBM recurrent
chr14:21825356|21829372	chr14	21825356	21829372	exon	GBM recurrent
chr14:23378692|23380612	chr14	23378692	23380612	exon	GBM recurrent
chr14:31139462|31144271	chr14	31139462	31144271	exon	GBM recurrent
chr14:31346778|31349940	chr14	31346778	31349940	exon	GBM recurrent
chr14:31371742|31380368	chr14	31371742	31380368	exon	GBM recurrent
chr14:31380983|31425448	chr14	31380983	31425448	exon	GBM recurrent
chr14:31404369|31425448	chr14	31404369	31425448	exon	GBM recurrent
chr14:31596991|31602881	chr14	31596991	31602881	exon	GBM recurrent
chr14:32559708|32563592	chr14	32559708	32563592	exon	GBM recurrent
chr14:32559708|32586493	chr14	32559708	32586493	exon	GBM recurrent
chr14:32559708|32615546	chr14	32559708	32615546	exon	GBM recurrent
chr14:32814505|32903023	chr14	32814505	32903023	intron	GBM recurrent
chr14:32902666|32903023	chr14	32902666	32903023	exon	GBM recurrent
chr14:33046326|33069998	chr14	33046326	33069998	exon	GBM recurrent
chr14:33684388|33836474	chr14	33684388	33836474	exon	GBM recurrent
chr14:35020920|35024118	chr14	35020920	35024118	intergenic_region	GBM recurrent
chr14:35261981|35331528	chr14	35261981	35331528	exon	GBM recurrent
chr14:35331250|35331528	chr14	35331250	35331528	exon	GBM recurrent
chr14:35476489|35478037	chr14	35476489	35478037	exon	GBM recurrent
chr14:38786242|38803456	chr14	38786242	38803456	intergenic_region	GBM recurrent
chr14:39229386|39232249	chr14	39229386	39232249	exon	GBM recurrent
chr14:39623415|39628754	chr14	39623415	39628754	exon	GBM recurrent
chr14:39627489|39628754	chr14	39627489	39628754	exon	GBM recurrent
chr14:39648295|39648666	chr14	39648295	39648666	exon	GBM recurrent
chr14:39746138|39748741	chr14	39746138	39748741	exon	GBM recurrent
chr14:39782544|39796226	chr14	39782544	39796226	exon	GBM recurrent
chr14:40124049|40125012	chr14	40124049	40125012	exon	GBM recurrent
chr14:45464949|45481278	chr14	45464949	45481278	exon	GBM recurrent
chr14:45478116|45501579	chr14	45478116	45501579	exon	GBM recurrent
chr14:45564424|45566208	chr14	45564424	45566208	exon	GBM recurrent
chr14:45587231|45599993	chr14	45587231	45599993	exon	GBM recurrent
chr14:50175877|50210523	chr14	50175877	50210523	exon	GBM recurrent
chr14:50262509|50298079	chr14	50262509	50298079	exon	GBM recurrent
chr14:50280706|50298079	chr14	50280706	50298079	exon	GBM recurrent
chr14:50292585|50298079	chr14	50292585	50298079	exon	GBM recurrent
chr14:50615003|50616948	chr14	50615003	50616948	intron	GBM recurrent
chr14:50616726|50616948	chr14	50616726	50616948	exon	GBM recurrent
chr14:50616726|50619891	chr14	50616726	50619891	exon	GBM recurrent
chr14:50892625|50901783	chr14	50892625	50901783	exon	GBM recurrent
chr14:50912797|50949134	chr14	50912797	50949134	exon	GBM recurrent
chr14:50929383|50952912	chr14	50929383	50952912	exon	GBM recurrent
chr14:53003437|53011089	chr14	53003437	53011089	exon	GBM recurrent
chr14:53247397|53251382	chr14	53247397	53251382	exon	GBM recurrent
chr14:53521156|53560162	chr14	53521156	53560162	exon	GBM recurrent
chr14:53622961|53656654	chr14	53622961	53656654	intergenic_region	GBM recurrent
chr14:56078737|56086030	chr14	56078737	56086030	exon	GBM recurrent
chr14:57051719|57103316	chr14	57051719	57103316	exon	GBM recurrent
chr14:58681923|58690574	chr14	58681923	58690574	exon	GBM recurrent
chr14:58785260|58796887	chr14	58785260	58796887	exon	GBM recurrent
chr14:59942587|60031993	chr14	59942587	60031993	intergenic_region	GBM recurrent
chr14:61262935|61346553	chr14	61262935	61346553	exon	GBM recurrent
chr14:61278705|61346553	chr14	61278705	61346553	exon	GBM recurrent
chr14:61503777|61518853	chr14	61503777	61518853	exon	GBM recurrent
chr14:63447590|63483672	chr14	63447590	63483672	exon	GBM recurrent
chr14:64065474|64066691	chr14	64065474	64066691	exon	GBM recurrent
chr14:64465632|64489581	chr14	64465632	64489581	exon	GBM recurrent
chr14:65922339|66028484	chr14	65922339	66028484	exon	GBM recurrent
chr14:66028055|66028484	chr14	66028055	66028484	exon	GBM recurrent
chr14:66028055|66096324	chr14	66028055	66096324	exon	GBM recurrent
chr14:66082696|66096324	chr14	66082696	66096324	exon	GBM recurrent
chr14:66188493|66200099	chr14	66188493	66200099	exon	GBM recurrent
chr14:67431908|67525503	chr14	67431908	67525503	exon	GBM recurrent
chr14:67768106|67770316	chr14	67768106	67770316	exon	GBM recurrent
chr14:67779244|67783620	chr14	67779244	67783620	exon	GBM recurrent
chr14:67812485|67814170	chr14	67812485	67814170	exon	GBM recurrent
chr14:70633356|70635201	chr14	70633356	70635201	exon	GBM recurrent
chr14:71476351|71479919	chr14	71476351	71479919	exon	GBM recurrent
chr14:71492834|71502874	chr14	71492834	71502874	exon	GBM recurrent
chr14:71502782|71518729	chr14	71502782	71518729	exon	GBM recurrent
chr14:71511850|71524441	chr14	71511850	71524441	exon	GBM recurrent
chr14:71880665|71884913	chr14	71880665	71884913	exon	GBM recurrent
chr14:71880665|71996087	chr14	71880665	71996087	exon	GBM recurrent
chr14:73544077|73550259	chr14	73544077	73550259	exon	GBM recurrent
chr14:73614503|73614802	chr14	73614503	73614802	exon	GBM recurrent
chr14:73614503|73616258	chr14	73614503	73616258	intron	GBM recurrent
chr14:73614503|73640415	chr14	73614503	73640415	exon	GBM recurrent
chr14:73749067|73763993	chr14	73749067	73763993	exon	GBM recurrent
chr14:75506614|75509180	chr14	75506614	75509180	exon	GBM recurrent
chr14:76633006|76647192	chr14	76633006	76647192	exon	GBM recurrent
chr14:76633006|76662315	chr14	76633006	76662315	exon	GBM recurrent
chr14:76638186|76647192	chr14	76638186	76647192	exon	GBM recurrent
chr14:80944597|80997230	chr14	80944597	80997230	exon	GBM recurrent
chr14:81329101|81372425	chr14	81329101	81372425	exon	GBM recurrent
chr14:83153658|83173208	chr14	83153658	83173208	intergenic_region	GBM recurrent
chr14:88881549|88899556	chr14	88881549	88899556	exon	GBM recurrent
chr14:88883055|88904247	chr14	88883055	88904247	exon	GBM recurrent
chr14:89192885|89212627	chr14	89192885	89212627	exon	GBM recurrent
chr14:89192885|89221015	chr14	89192885	89221015	exon	GBM recurrent
chr14:89212529|89221015	chr14	89212529	89221015	exon	GBM recurrent
chr14:89628045|89629313	chr14	89628045	89629313	exon	GBM recurrent
chr14:90390857|90398971	chr14	90390857	90398971	exon	GBM recurrent
chr14:91409422|91467503	chr14	91409422	91467503	exon	GBM recurrent
chr14:91444650|91467503	chr14	91444650	91467503	exon	GBM recurrent
chr14:91939377|91939714	chr14	91939377	91939714	exon	GBM recurrent
chr14:91947920|91952074	chr14	91947920	91952074	exon	GBM recurrent
chr14:92592466|92609638	chr14	92592466	92609638	exon	GBM recurrent
chr14:93760204|93761283	chr14	93760204	93761283	exon	GBM recurrent
chr14:93760204|93762503	chr14	93760204	93762503	exon	GBM recurrent
chr14:93933044|93954101	chr14	93933044	93954101	intron	GBM recurrent
chr14:93934017|93954101	chr14	93934017	93954101	exon	GBM recurrent
chr14:93934017|93963632	chr14	93934017	93963632	exon	GBM recurrent
chr14:96807859|96813678	chr14	96807859	96813678	exon	GBM recurrent
chr14:97022184|97022750	chr14	97022184	97022750	exon	GBM recurrent
chr14:97026986|97029230	chr14	97026986	97029230	exon	GBM recurrent
chr14:97299804|97327072	chr14	97299804	97327072	exon	GBM recurrent
chr14:99924616|99932150	chr14	99924616	99932150	exon	GBM recurrent
chr14:101403740|101415933	chr14	101403740	101415933	exon	GBM recurrent
chr14:101403740|101417831	chr14	101403740	101417831	exon	GBM recurrent
chr14:101413371|101417831	chr14	101413371	101417831	exon	GBM recurrent
chr14:101426419|101427631	chr14	101426419	101427631	intron	GBM recurrent
chr14:102506573|102507010	chr14	102506573	102507010	exon	GBM recurrent
chr14:102659800|102661457	chr14	102659800	102661457	exon	GBM recurrent
chr14:102659800|102664184	chr14	102659800	102664184	exon	GBM recurrent
chr14:102661275|102676199	chr14	102661275	102676199	exon	GBM recurrent
chr14:103180760|103187714	chr14	103180760	103187714	exon	GBM recurrent
chr14:103865288|103871604	chr14	103865288	103871604	intron	GBM recurrent
chr14:103918255|103928798	chr14	103918255	103928798	exon	GBM recurrent
chr14:104245082|104263855	chr14	104245082	104263855	exon	GBM recurrent
chr15:22835916|22842183	chr15	22835916	22842183	exon	GBM recurrent
chr15:22835916|22849121	chr15	22835916	22849121	exon	GBM recurrent
chr15:24369722|24426402	chr15	24369722	24426402	intron	GBM recurrent
chr15:25207261|25213229	chr15	25207261	25213229	exon	GBM recurrent
chr15:25284858|25287662	chr15	25284858	25287662	intron	GBM recurrent
chr15:25326238|25332746	chr15	25326238	25332746	exon	GBM recurrent
chr15:25470676|25477478	chr15	25470676	25477478	exon	GBM recurrent
chr15:25511578|25524031	chr15	25511578	25524031	exon	GBM recurrent
chr15:25650608|25657118	chr15	25650608	25657118	exon	GBM recurrent
chr15:25650608|25660989	chr15	25650608	25660989	exon	GBM recurrent
chr15:27571956|27574035	chr15	27571956	27574035	exon	GBM recurrent
chr15:30018583|30026586	chr15	30018583	30026586	exon	GBM recurrent
chr15:30053342|30065560	chr15	30053342	30065560	exon	GBM recurrent
chr15:30058469|30065560	chr15	30058469	30065560	exon	GBM recurrent
chr15:30058469|30092905	chr15	30058469	30092905	exon	GBM recurrent
chr15:30195160|30195757	chr15	30195160	30195757	intron	GBM recurrent
chr15:33149216|33194241	chr15	33149216	33194241	exon	GBM recurrent
chr15:33149216|33202736	chr15	33149216	33202736	exon	GBM recurrent
chr15:33256308|33261678	chr15	33256308	33261678	exon	GBM recurrent
chr15:33357158|33384404	chr15	33357158	33384404	intron	GBM recurrent
chr15:34111957|34117877	chr15	34111957	34117877	exon	GBM recurrent
chr15:35152243|35159810	chr15	35152243	35159810	exon	GBM recurrent
chr15:35207239|35219339	chr15	35207239	35219339	exon	GBM recurrent
chr15:38794513|38798121	chr15	38794513	38798121	exon	GBM recurrent
chr15:40005645|40034101	chr15	40005645	40034101	exon	GBM recurrent
chr15:41365626|41366763	chr15	41365626	41366763	exon	GBM recurrent
chr15:41377567|41379880	chr15	41377567	41379880	exon	GBM recurrent
chr15:41854746|41857339	chr15	41854746	41857339	exon	GBM recurrent
chr15:41988273|41991357	chr15	41988273	41991357	exon	GBM recurrent
chr15:41988273|42005694	chr15	41988273	42005694	exon	GBM recurrent
chr15:41999926|42005694	chr15	41999926	42005694	exon	GBM recurrent
chr15:42804031|42807552	chr15	42804031	42807552	exon	GBM recurrent
chr15:43067333|43170882	chr15	43067333	43170882	exon	GBM recurrent
chr15:43120126|43132631	chr15	43120126	43132631	exon	GBM recurrent
chr15:43120126|43170882	chr15	43120126	43170882	exon	GBM recurrent
chr15:43164809|43170882	chr15	43164809	43170882	exon	GBM recurrent
chr15:43627894|43638178	chr15	43627894	43638178	exon	GBM recurrent
chr15:43748090|43749416	chr15	43748090	43749416	exon	GBM recurrent
chr15:44046022|44048964	chr15	44046022	44048964	exon	GBM recurrent
chr15:44620883|44673174	chr15	44620883	44673174	exon	GBM recurrent
chr15:44624186|44673174	chr15	44624186	44673174	exon	GBM recurrent
chr15:44907561|44912601	chr15	44907561	44912601	exon	GBM recurrent
chr15:49303928|49320879	chr15	49303928	49320879	exon	GBM recurrent
chr15:49528048|49531564	chr15	49528048	49531564	exon	GBM recurrent
chr15:49528048|49584734	chr15	49528048	49584734	exon	GBM recurrent
chr15:50330965|50399205	chr15	50330965	50399205	exon	GBM recurrent
chr15:50399136|50457733	chr15	50399136	50457733	intron	GBM recurrent
chr15:50741597|50751359	chr15	50741597	50751359	exon	GBM recurrent
chr15:50878589|50884823	chr15	50878589	50884823	exon	GBM recurrent
chr15:50923614|50955243	chr15	50923614	50955243	exon	GBM recurrent
chr15:51675982|51692695	chr15	51675982	51692695	exon	GBM recurrent
chr15:51743842|51745838	chr15	51743842	51745838	exon	GBM recurrent
chr15:52058570|52069215	chr15	52058570	52069215	exon	GBM recurrent
chr15:52058570|52100741	chr15	52058570	52100741	exon	GBM recurrent
chr15:52073241|52075025	chr15	52073241	52075025	exon	GBM recurrent
chr15:52161414|52194233	chr15	52161414	52194233	exon	GBM recurrent
chr15:52338027|52342334	chr15	52338027	52342334	exon	GBM recurrent
chr15:52697484|52725482	chr15	52697484	52725482	exon	GBM recurrent
chr15:52718027|52725482	chr15	52718027	52725482	exon	GBM recurrent
chr15:52876942|52885933	chr15	52876942	52885933	exon	GBM recurrent
chr15:56958593|56971019	chr15	56958593	56971019	exon	GBM recurrent
chr15:57523350|57526305	chr15	57523350	57526305	exon	GBM recurrent
chr15:58913670|58936177	chr15	58913670	58936177	exon	GBM recurrent
chr15:58925395|58957396	chr15	58925395	58957396	exon	GBM recurrent
chr15:59204762|59205895	chr15	59204762	59205895	exon	GBM recurrent
chr15:59204762|59209198	chr15	59204762	59209198	exon	GBM recurrent
chr15:59323003|59323901	chr15	59323003	59323901	exon	GBM recurrent
chr15:59323003|59359282	chr15	59323003	59359282	exon	GBM recurrent
chr15:59487660|59510286	chr15	59487660	59510286	exon	GBM recurrent
chr15:59806488|59809039	chr15	59806488	59809039	exon	GBM recurrent
chr15:60734615|60737990	chr15	60734615	60737990	intron	GBM recurrent
chr15:61307997|61386810	chr15	61307997	61386810	intron	GBM recurrent
chr15:62221700|62223458	chr15	62221700	62223458	exon	GBM recurrent
chr15:62269281|62306191	chr15	62269281	62306191	exon	GBM recurrent
chr15:62283199|62284001	chr15	62283199	62284001	exon	GBM recurrent
chr15:62299507|62306191	chr15	62299507	62306191	exon	GBM recurrent
chr15:62325640|62336454	chr15	62325640	62336454	exon	GBM recurrent
chr15:63824846|63855207	chr15	63824846	63855207	exon	GBM recurrent
chr15:63988323|64008672	chr15	63988323	64008672	exon	GBM recurrent
chr15:63998979|64008672	chr15	63998979	64008672	exon	GBM recurrent
chr15:64004974|64008672	chr15	64004974	64008672	exon	GBM recurrent
chr15:64066893|64067848	chr15	64066893	64067848	exon	GBM recurrent
chr15:64404772|64411053	chr15	64404772	64411053	exon	GBM recurrent
chr15:64410316|64415745	chr15	64410316	64415745	exon	GBM recurrent
chr15:64791492|64792365	chr15	64791492	64792365	exon	GBM recurrent
chr15:65266940|65275931	chr15	65266940	65275931	exon	GBM recurrent
chr15:65471272|65472542	chr15	65471272	65472542	exon	GBM recurrent
chr15:65766547|65804902	chr15	65766547	65804902	exon	GBM recurrent
chr15:65988704|65995346	chr15	65988704	65995346	exon	GBM recurrent
chr15:65992882|65994228	chr15	65992882	65994228	exon	GBM recurrent
chr15:66015186|66048810	chr15	66015186	66048810	exon	GBM recurrent
chr15:66015186|66053776	chr15	66015186	66053776	exon	GBM recurrent
chr15:66021410|66048810	chr15	66021410	66048810	exon	GBM recurrent
chr15:66044717|66053776	chr15	66044717	66053776	exon	GBM recurrent
chr15:66641398|66641775	chr15	66641398	66641775	exon	GBM recurrent
chr15:67524152|67529158	chr15	67524152	67529158	exon	GBM recurrent
chr15:67923226|67956983	chr15	67923226	67956983	exon	GBM recurrent
chr15:67938569|67995746	chr15	67938569	67995746	exon	GBM recurrent
chr15:67956935|67995746	chr15	67956935	67995746	exon	GBM recurrent
chr15:67956935|68040939	chr15	67956935	68040939	exon	GBM recurrent
chr15:67956935|68065090	chr15	67956935	68065090	exon	GBM recurrent
chr15:67984817|67995746	chr15	67984817	67995746	exon	GBM recurrent
chr15:67984817|68040939	chr15	67984817	68040939	exon	GBM recurrent
chr15:67984817|68065090	chr15	67984817	68065090	exon	GBM recurrent
chr15:68061940|68065090	chr15	68061940	68065090	exon	GBM recurrent
chr15:68434284|68457142	chr15	68434284	68457142	exon	GBM recurrent
chr15:68434284|68473692	chr15	68434284	68473692	exon	GBM recurrent
chr15:71211389|71276596	chr15	71211389	71276596	exon	GBM recurrent
chr15:71211389|71343040	chr15	71211389	71343040	exon	GBM recurrent
chr15:72168132|72180457	chr15	72168132	72180457	exon	GBM recurrent
chr15:72300167|72320134	chr15	72300167	72320134	exon	GBM recurrent
chr15:72338065|72338975	chr15	72338065	72338975	exon	GBM recurrent
chr15:73052748|73067438	chr15	73052748	73067438	exon	GBM recurrent
chr15:73064124|73067438	chr15	73064124	73067438	exon	GBM recurrent
chr15:73408881|73470768	chr15	73408881	73470768	exon	GBM recurrent
chr15:73468744|73470768	chr15	73468744	73470768	exon	GBM recurrent
chr15:75219107|75221573	chr15	75219107	75221573	exon	GBM recurrent
chr15:76146727|76175765	chr15	76146727	76175765	exon	GBM recurrent
chr15:76152219|76165909	chr15	76152219	76165909	exon	GBM recurrent
chr15:76161292|76165909	chr15	76161292	76165909	exon	GBM recurrent
chr15:76248273|76345324	chr15	76248273	76345324	exon	GBM recurrent
chr15:76566753|76588078	chr15	76566753	76588078	exon	GBM recurrent
chr15:76576098|76585041	chr15	76576098	76585041	exon	GBM recurrent
chr15:76576098|76588078	chr15	76576098	76588078	exon	GBM recurrent
chr15:76584772|76588078	chr15	76584772	76588078	exon	GBM recurrent
chr15:77020750|77021078	chr15	77020750	77021078	intron	GBM recurrent
chr15:77046149|77067458	chr15	77046149	77067458	exon	GBM recurrent
chr15:77638884|77657567	chr15	77638884	77657567	exon	GBM recurrent
chr15:77656416|77657567	chr15	77656416	77657567	intron	GBM recurrent
chr15:77759437|77764156	chr15	77759437	77764156	exon	GBM recurrent
chr15:78337242|78346529	chr15	78337242	78346529	exon	GBM recurrent
chr15:79748440|79761487	chr15	79748440	79761487	exon	GBM recurrent
chr15:80412670|80415142	chr15	80412670	80415142	exon	GBM recurrent
chr15:81414853|81436161	chr15	81414853	81436161	intron	GBM recurrent
chr15:83357488|83358205	chr15	83357488	83358205	exon	GBM recurrent
chr15:83481855|83492039	chr15	83481855	83492039	exon	GBM recurrent
chr15:83481855|83495598	chr15	83481855	83495598	exon	GBM recurrent
chr15:83819967|83832827	chr15	83819967	83832827	exon	GBM recurrent
chr15:84228005|84245493	chr15	84228005	84245493	exon	GBM recurrent
chr15:85223944|85234875	chr15	85223944	85234875	exon	GBM recurrent
