circRNA_ID	chr	circRNA_start	circRNA_end	circRNA_type	dataset
chr16:81385188|81411307	chr16	81385188	81411307	exon	GBM primary
chr17:1540003|1540356	chr17	1540003	1540356	exon	GBM primary
chr17:3953002|3954337	chr17	3953002	3954337	exon	GBM primary
chr17:11958206|11999011	chr17	11958206	11999011	exon	GBM primary
chr17:12812214|12832363	chr17	12812214	12832363	exon	GBM primary
chr17:13936869|13937733	chr17	13936869	13937733	intron	GBM primary
chr17:15905229|15909882	chr17	15905229	15909882	exon	GBM primary
chr17:18198017|18210280	chr17	18198017	18210280	exon	GBM primary
chr17:20107646|20109249	chr17	20107646	20109249	intron	GBM primary
chr17:20107646|20135718	chr17	20107646	20135718	exon	GBM primary
chr17:20135071|20135718	chr17	20135071	20135718	exon	GBM primary
chr17:26490569|26512291	chr17	26490569	26512291	exon	GBM primary
chr17:27837882|27844674	chr17	27837882	27844674	exon	GBM primary
chr17:27962986|27999147	chr17	27962986	27999147	exon	GBM primary
chr17:28011581|28022541	chr17	28011581	28022541	exon	GBM primary
chr17:28593903|28613920	chr17	28593903	28613920	exon	GBM primary
chr17:28811232|28819771	chr17	28811232	28819771	exon	GBM primary
chr17:29483001|29490394	chr17	29483001	29490394	exon	GBM primary
chr17:29483001|29497015	chr17	29483001	29497015	exon	GBM primary
chr17:29483001|29509683	chr17	29483001	29509683	exon	GBM primary
chr17:30315339|30315516	chr17	30315339	30315516	exon	GBM primary
chr17:31415881|31439085	chr17	31415881	31439085	exon	GBM primary
chr17:32365034|32365524	chr17	32365034	32365524	exon	GBM primary
chr17:35800606|35825645	chr17	35800606	35825645	exon	GBM primary
chr17:35936439|35945538	chr17	35936439	35945538	exon	GBM primary
chr17:36517594|36533668	chr17	36517594	36533668	exon	GBM primary
chr17:36933940|36943173	chr17	36933940	36943173	exon	GBM primary
chr17:37373063|37373426	chr17	37373063	37373426	exon	GBM primary
chr17:37575970|37580074	chr17	37575970	37580074	exon	GBM primary
chr17:37579580|37584043	chr17	37579580	37584043	exon	GBM primary
chr17:37595418|37599881	chr17	37595418	37599881	exon	GBM primary
chr17:37840850|37842272	chr17	37840850	37842272	exon	GBM primary
chr17:40762126|40811570	chr17	40762126	40811570	intergenic_region	GBM primary
chr17:40855758|40882936	chr17	40855758	40882936	exon	GBM primary
chr17:44055741|44074030	chr17	44055741	44074030	exon	GBM primary
chr17:44143903|44145033	chr17	44143903	44145033	exon	GBM primary
chr17:45673719|45691091	chr17	45673719	45691091	exon	GBM primary
chr17:46189393|46190763	chr17	46189393	46190763	exon	GBM primary
chr17:49048068|49064598	chr17	49048068	49064598	exon	GBM primary
chr17:49062284|49072894	chr17	49062284	49072894	exon	GBM primary
chr17:49118862|49157065	chr17	49118862	49157065	exon	GBM primary
chr17:49294695|49302570	chr17	49294695	49302570	exon	GBM primary
chr17:49340635|49365564	chr17	49340635	49365564	exon	GBM primary
chr17:53108529|53158544	chr17	53108529	53158544	exon	GBM primary
chr17:53478830|53481229	chr17	53478830	53481229	exon	GBM primary
chr17:54921380|54923170	chr17	54921380	54923170	exon	GBM primary
chr17:57125044|57134415	chr17	57125044	57134415	exon	GBM primary
chr17:57808782|57851305	chr17	57808782	57851305	intron	GBM primary
chr17:58284382|58286904	chr17	58284382	58286904	exon	GBM primary
chr17:58700882|58711338	chr17	58700882	58711338	exon	GBM primary
chr17:61228631|61278318	chr17	61228631	61278318	exon	GBM primary
chr17:61228631|61315438	chr17	61228631	61315438	exon	GBM primary
chr17:61228631|61345234	chr17	61228631	61345234	exon	GBM primary
chr17:61271352|61315438	chr17	61271352	61315438	exon	GBM primary
chr17:61833600|61843554	chr17	61833600	61843554	exon	GBM primary
chr17:61838274|61843554	chr17	61838274	61843554	exon	GBM primary
chr17:62289934|62291602	chr17	62289934	62291602	exon	GBM primary
chr17:63739186|63746842	chr17	63739186	63746842	exon	GBM primary
chr17:64001808|64066119	chr17	64001808	64066119	exon	GBM primary
chr17:64492319|64510584	chr17	64492319	64510584	intron	GBM primary
chr17:64509454|64510852	chr17	64509454	64510852	intron	GBM primary
chr17:65924471|65936772	chr17	65924471	65936772	exon	GBM primary
chr17:67270100|67280213	chr17	67270100	67280213	exon	GBM primary
chr17:71231615|71233134	chr17	71231615	71233134	exon	GBM primary
chr17:73951647|73952028	chr17	73951647	73952028	exon	GBM primary
chr17:74308951|74309972	chr17	74308951	74309972	exon	GBM primary
chr17:76000251|76005778	chr17	76000251	76005778	intron	GBM primary
chr17:76082584|76089844	chr17	76082584	76089844	exon	GBM primary
chr17:79536042|79539114	chr17	79536042	79539114	exon	GBM primary
chr17:79571574|79575848	chr17	79571574	79575848	exon	GBM primary
chr17:80141650|80146295	chr17	80141650	80146295	exon	GBM primary
chr17:80721841|80726442	chr17	80721841	80726442	exon	GBM primary
chr18:6237963|6244587	chr18	6237963	6244587	exon	GBM primary
chr18:6237963|6312055	chr18	6237963	6312055	exon	GBM primary
chr18:6263946|6312055	chr18	6263946	6312055	exon	GBM primary
chr18:8113484|8143777	chr18	8113484	8143777	exon	GBM primary
chr18:9182380|9208801	chr18	9182380	9208801	exon	GBM primary
chr18:9204474|9211782	chr18	9204474	9211782	exon	GBM primary
chr18:9204474|9239554	chr18	9204474	9239554	exon	GBM primary
chr18:9208655|9239554	chr18	9208655	9239554	exon	GBM primary
chr18:9931807|9937063	chr18	9931807	9937063	exon	GBM primary
chr18:12122302|12132070	chr18	12122302	12132070	intergenic_region	GBM primary
chr18:12463350|12464957	chr18	12463350	12464957	exon	GBM primary
chr18:12535475|12635095	chr18	12535475	12635095	exon	GBM primary
chr18:19116003|19148055	chr18	19116003	19148055	exon	GBM primary
chr18:19345733|19348713	chr18	19345733	19348713	exon	GBM primary
chr18:19371335|19383975	chr18	19371335	19383975	exon	GBM primary
chr18:21087949|21089243	chr18	21087949	21089243	exon	GBM primary
chr18:21776089|21819346	chr18	21776089	21819346	exon	GBM primary
chr18:21805006|21819346	chr18	21805006	21819346	exon	GBM primary
chr18:21860806|21921622	chr18	21860806	21921622	exon	GBM primary
chr18:29691717|29704808	chr18	29691717	29704808	exon	GBM primary
chr18:29691717|29706763	chr18	29691717	29706763	exon	GBM primary
chr18:31673429|31692661	chr18	31673429	31692661	intron	GBM primary
chr18:32335940|32346005	chr18	32335940	32346005	exon	GBM primary
chr18:32650159|32682123	chr18	32650159	32682123	exon	GBM primary
chr18:32902352|32907027	chr18	32902352	32907027	exon	GBM primary
chr18:39573234|39609405	chr18	39573234	39609405	exon	GBM primary
chr18:39595440|39609405	chr18	39595440	39609405	exon	GBM primary
chr18:42281140|42281797	chr18	42281140	42281797	exon	GBM primary
chr18:42281140|42339068	chr18	42281140	42339068	intron	GBM primary
chr18:43702433|43705757	chr18	43702433	43705757	exon	GBM primary
chr18:45391430|45396935	chr18	45391430	45396935	exon	GBM primary
chr18:46783380|46812986	chr18	46783380	46812986	exon	GBM primary
chr18:46783380|46906128	chr18	46783380	46906128	exon	GBM primary
chr18:46889531|46906128	chr18	46889531	46906128	exon	GBM primary
chr18:48189277|48190874	chr18	48189277	48190874	intron	GBM primary
chr18:48444480|48458730	chr18	48444480	48458730	exon	GBM primary
chr18:51797730|51804225	chr18	51797730	51804225	exon	GBM primary
chr18:51797730|51809385	chr18	51797730	51809385	exon	GBM primary
chr18:52937062|52946887	chr18	52937062	52946887	exon	GBM primary
chr18:54398614|54426184	chr18	54398614	54426184	exon	GBM primary
chr18:54483262|54547396	chr18	54483262	54547396	exon	GBM primary
chr18:54591153|54606624	chr18	54591153	54606624	exon	GBM primary
chr18:56598878|56606853	chr18	56598878	56606853	exon	GBM primary
chr18:59203726|59206378	chr18	59203726	59206378	exon	GBM primary
chr18:72342923|72493458	chr18	72342923	72493458	exon	GBM primary
chr18:74561482|74593468	chr18	74561482	74593468	exon	GBM primary
chr18:74711736|74713546	chr18	74711736	74713546	intron	GBM primary
chr18:76953183|77013541	chr18	76953183	77013541	exon	GBM primary
chr18:76953183|77014467	chr18	76953183	77014467	exon	GBM primary
chr18:76953183|77037196	chr18	76953183	77037196	exon	GBM primary
chr19:5641605|5641957	chr19	5641605	5641957	exon	GBM primary
chr19:5941632|5957984	chr19	5941632	5957984	exon	GBM primary
chr19:9677012|9679758	chr19	9677012	9679758	exon	GBM primary
chr19:9770055|9804496	chr19	9770055	9804496	intergenic_region	GBM primary
chr19:11978121|12014780	chr19	11978121	12014780	intergenic_region	GBM primary
chr19:15072814|15073157	chr19	15072814	15073157	exon	GBM primary
chr19:17881234|17881705	chr19	17881234	17881705	exon	GBM primary
chr19:20828490|20829211	chr19	20828490	20829211	exon	GBM primary
chr19:21587931|21588658	chr19	21587931	21588658	exon	GBM primary
chr19:22157531|22171711	chr19	22157531	22171711	exon	GBM primary
chr19:23541232|23557566	chr19	23541232	23557566	exon	GBM primary
chr19:24288742|24289445	chr19	24288742	24289445	exon	GBM primary
chr19:30462100|30503438	chr19	30462100	30503438	exon	GBM primary
chr19:30476130|30503438	chr19	30476130	30503438	exon	GBM primary
chr19:32843735|32851524	chr19	32843735	32851524	exon	GBM primary
chr19:33113328|33116872	chr19	33113328	33116872	exon	GBM primary
chr19:34922766|34957919	chr19	34922766	34957919	exon	GBM primary
chr19:34942886|34957919	chr19	34942886	34957919	exon	GBM primary
chr19:38198815|38202593	chr19	38198815	38202593	exon	GBM primary
chr19:45781181|45781873	chr19	45781181	45781873	exon	GBM primary
chr19:46832464|46834530	chr19	46832464	46834530	exon	GBM primary
chr19:47421745|47425613	chr19	47421745	47425613	intergenic_region	GBM primary
chr19:52876364|52909896	chr19	52876364	52909896	intergenic_region	GBM primary
chr19:53577393|53578436	chr19	53577393	53578436	exon	GBM primary
chr19:53883975|53887309	chr19	53883975	53887309	exon	GBM primary
chr19:55105662|55142084	chr19	55105662	55142084	intergenic_region	GBM primary
chr19:55144467|55209724	chr19	55144467	55209724	intergenic_region	GBM primary
chr19:57088081|57089646	chr19	57088081	57089646	exon	GBM primary
chr19:58436991|58439415	chr19	58436991	58439415	exon	GBM primary
chr19:58436991|58441925	chr19	58436991	58441925	exon	GBM primary
chr19:58772217|58775042	chr19	58772217	58775042	exon	GBM primary
chr2:1926064|1927035	chr2	1926064	1927035	exon	GBM primary
chr2:2840691|2842060	chr2	2840691	2842060	exon	GBM primary
chr2:8383695|8452979	chr2	8383695	8452979	exon	GBM primary
chr2:9458653|9475308	chr2	9458653	9475308	exon	GBM primary
chr2:10928823|10933328	chr2	10928823	10933328	exon	GBM primary
chr2:15514732|15567918	chr2	15514732	15567918	exon	GBM primary
chr2:19071406|19125164	chr2	19071406	19125164	intergenic_region	GBM primary
chr2:24021008|24046439	chr2	24021008	24046439	exon	GBM primary
chr2:24080285|24108699	chr2	24080285	24108699	exon	GBM primary
chr2:24360779|24384483	chr2	24360779	24384483	exon	GBM primary
chr2:24787164|24816590	chr2	24787164	24816590	intron	GBM primary
chr2:24866835|24896332	chr2	24866835	24896332	exon	GBM primary
chr2:26486248|26500028	chr2	26486248	26500028	exon	GBM primary
chr2:29356521|29368233	chr2	29356521	29368233	exon	GBM primary
chr2:30682418|30791042	chr2	30682418	30791042	exon	GBM primary
chr2:30748453|30756180	chr2	30748453	30756180	exon	GBM primary
chr2:32323870|32341281	chr2	32323870	32341281	exon	GBM primary
chr2:32323870|32353548	chr2	32323870	32353548	exon	GBM primary
chr2:32399132|32409407	chr2	32399132	32409407	exon	GBM primary
chr2:32701281|32707650	chr2	32701281	32707650	exon	GBM primary
chr2:32822818|32836649	chr2	32822818	32836649	exon	GBM primary
chr2:32858943|32865477	chr2	32858943	32865477	exon	GBM primary
chr2:33505106|33540336	chr2	33505106	33540336	exon	GBM primary
chr2:36808433|36818154	chr2	36808433	36818154	exon	GBM primary
chr2:39656989|39657167	chr2	39656989	39657167	intron	GBM primary
chr2:40366541|40405633	chr2	40366541	40405633	exon	GBM primary
chr2:40387905|40405633	chr2	40387905	40405633	exon	GBM primary
chr2:40655615|40657444	chr2	40655615	40657444	exon	GBM primary
chr2:44549870|44573529	chr2	44549870	44573529	exon	GBM primary
chr2:48018066|48023202	chr2	48018066	48023202	exon	GBM primary
chr2:48036297|48050499	chr2	48036297	48050499	exon	GBM primary
chr2:48059488|48066908	chr2	48059488	48066908	exon	GBM primary
chr2:48678147|48692781	chr2	48678147	48692781	exon	GBM primary
chr2:48725632|48738607	chr2	48725632	48738607	exon	GBM primary
chr2:50692580|50733755	chr2	50692580	50733755	exon	GBM primary
chr2:50699436|50847321	chr2	50699436	50847321	exon	GBM primary
chr2:50723043|50733755	chr2	50723043	50733755	exon	GBM primary
chr2:50847160|50850753	chr2	50847160	50850753	exon	GBM primary
chr2:58386785|58393009	chr2	58386785	58393009	exon	GBM primary
chr2:58425714|58459247	chr2	58425714	58459247	exon	GBM primary
chr2:58449077|58457009	chr2	58449077	58457009	exon	GBM primary
chr2:59212573|59250117	chr2	59212573	59250117	intron	GBM primary
chr2:61406116|61413632	chr2	61406116	61413632	exon	GBM primary
chr2:61719170|61722748	chr2	61719170	61722748	exon	GBM primary
chr2:62227836|62228117	chr2	62227836	62228117	exon	GBM primary
chr2:62974530|62998527	chr2	62974530	62998527	exon	GBM primary
chr2:63711738|63798760	chr2	63711738	63798760	exon	GBM primary
chr2:68717322|68839379	chr2	68717322	68839379	exon	GBM primary
chr2:69736363|69754451	chr2	69736363	69754451	exon	GBM primary
chr2:70076784|70092107	chr2	70076784	70092107	exon	GBM primary
chr2:70451686|70463307	chr2	70451686	70463307	exon	GBM primary
chr2:70486492|70488518	chr2	70486492	70488518	exon	GBM primary
chr2:71590283|71607695	chr2	71590283	71607695	exon	GBM primary
chr2:73659326|73682422	chr2	73659326	73682422	exon	GBM primary
chr2:73761951|73800551	chr2	73761951	73800551	exon	GBM primary
chr2:73784347|73800551	chr2	73784347	73800551	exon	GBM primary
chr2:86768240|86769435	chr2	86768240	86769435	exon	GBM primary
chr2:96579856|96581919	chr2	96579856	96581919	exon	GBM primary
chr2:96585481|96587558	chr2	96585481	96587558	intron	GBM primary
chr2:100046302|100081447	chr2	100046302	100081447	exon	GBM primary
chr2:100055063|100081447	chr2	100055063	100081447	exon	GBM primary
chr2:101905435|101911643	chr2	101905435	101911643	exon	GBM primary
chr2:102472439|102476326	chr2	102472439	102476326	exon	GBM primary
chr2:105900773|105915162	chr2	105900773	105915162	exon	GBM primary
chr2:110342703|110350696	chr2	110342703	110350696	exon	GBM primary
chr2:114202541|114212355	chr2	114202541	114212355	exon	GBM primary
chr2:115093170|115111770	chr2	115093170	115111770	intergenic_region	GBM primary
chr2:115108751|115111770	chr2	115108751	115111770	intergenic_region	GBM primary
chr2:116066815|116101488	chr2	116066815	116101488	exon	GBM primary
chr2:120634899|120640199	chr2	120634899	120640199	exon	GBM primary
chr2:120634899|120643458	chr2	120634899	120643458	exon	GBM primary
chr2:120690000|120704150	chr2	120690000	120704150	exon	GBM primary
chr2:120885264|120903865	chr2	120885264	120903865	exon	GBM primary
chr2:120885264|120932576	chr2	120885264	120932576	exon	GBM primary
chr2:120889194|120903865	chr2	120889194	120903865	exon	GBM primary
chr2:124979282|124999970	chr2	124979282	124999970	exon	GBM primary
chr2:128520636|128528578	chr2	128520636	128528578	exon	GBM primary
chr2:131688525|131704208	chr2	131688525	131704208	exon	GBM primary
chr2:135075100|135076310	chr2	135075100	135076310	exon	GBM primary
chr2:135624112|135626611	chr2	135624112	135626611	intron	GBM primary
chr2:135847221|135851263	chr2	135847221	135851263	intron	GBM primary
chr2:136071059|136103205	chr2	136071059	136103205	exon	GBM primary
chr2:136402949|136437894	chr2	136402949	136437894	exon	GBM primary
chr2:136432902|136467801	chr2	136432902	136467801	exon	GBM primary
chr2:136505837|136537955	chr2	136505837	136537955	exon	GBM primary
chr2:141739729|141819842	chr2	141739729	141819842	exon	GBM primary
chr2:141806555|141806791	chr2	141806555	141806791	exon	GBM primary
chr2:152709962|152717334	chr2	152709962	152717334	exon	GBM primary
chr2:157406120|157414094	chr2	157406120	157414094	exon	GBM primary
chr2:159459582|159490801	chr2	159459582	159490801	exon	GBM primary
chr2:160193973|160252345	chr2	160193973	160252345	exon	GBM primary
chr2:163360953|163374668	chr2	163360953	163374668	exon	GBM primary
chr2:163741116|163790609	chr2	163741116	163790609	intergenic_region	GBM primary
chr2:165548731|165561615	chr2	165548731	165561615	exon	GBM primary
chr2:168869144|168931741	chr2	168869144	168931741	exon	GBM primary
chr2:168920010|168931741	chr2	168920010	168931741	exon	GBM primary
chr2:168931492|168986268	chr2	168931492	168986268	exon	GBM primary
chr2:168986051|169023917	chr2	168986051	169023917	exon	GBM primary
chr2:168994598|168997268	chr2	168994598	168997268	exon	GBM primary
chr2:170338761|170356130	chr2	170338761	170356130	exon	GBM primary
chr2:170387097|170401345	chr2	170387097	170401345	exon	GBM primary
chr2:170871791|170917953	chr2	170871791	170917953	exon	GBM primary
chr2:172182351|172187208	chr2	172182351	172187208	exon	GBM primary
chr2:182760757|182780141	chr2	182760757	182780141	exon	GBM primary
chr2:183799480|183848110	chr2	183799480	183848110	exon	GBM primary
chr2:187604955|187618776	chr2	187604955	187618776	exon	GBM primary
chr2:190593386|190620046	chr2	190593386	190620046	intron	GBM primary
chr2:190618642|190619071	chr2	190618642	190619071	exon	GBM primary
chr2:197084763|197085665	chr2	197084763	197085665	exon	GBM primary
chr2:197135917|197172809	chr2	197135917	197172809	exon	GBM primary
chr2:200188526|200246543	chr2	200188526	200246543	exon	GBM primary
chr2:202625604|202626541	chr2	202625604	202626541	exon	GBM primary
chr2:203156948|203157127	chr2	203156948	203157127	intron	GBM primary
chr2:203419975|203421254	chr2	203419975	203421254	exon	GBM primary
chr2:203676469|203686204	chr2	203676469	203686204	exon	GBM primary
chr2:203817282|203826149	chr2	203817282	203826149	exon	GBM primary
chr2:203974873|203991649	chr2	203974873	203991649	exon	GBM primary
chr2:204231600|204267457	chr2	204231600	204267457	exon	GBM primary
chr2:206992521|207006793	chr2	206992521	207006793	exon	GBM primary
chr2:206992521|207014649	chr2	206992521	207014649	exon	GBM primary
chr2:207013744|207017234	chr2	207013744	207017234	exon	GBM primary
chr2:207705831|207744164	chr2	207705831	207744164	intergenic_region	GBM primary
chr2:207705831|207746615	chr2	207705831	207746615	intergenic_region	GBM primary
chr2:207731421|207746615	chr2	207731421	207746615	intergenic_region	GBM primary
chr2:210906411|210907856	chr2	210906411	210907856	intron	GBM primary
chr2:210968828|211019335	chr2	210968828	211019335	exon	GBM primary
chr2:215632206|215657169	chr2	215632206	215657169	exon	GBM primary
chr2:217005909|217012999	chr2	217005909	217012999	exon	GBM primary
chr2:221186822|221189955	chr2	221186822	221189955	intron	GBM primary
chr2:221495100|221498849	chr2	221495100	221498849	exon	GBM primary
chr2:221605004|221605371	chr2	221605004	221605371	intergenic_region	GBM primary
chr2:221618333|221720593	chr2	221618333	221720593	intergenic_region	GBM primary
chr2:236649607|236659132	chr2	236649607	236659132	exon	GBM primary
chr2:240929491|240961757	chr2	240929491	240961757	exon	GBM primary
chr2:242079936|242082489	chr2	242079936	242082489	exon	GBM primary
chr2:242343243|242347030	chr2	242343243	242347030	exon	GBM primary
chr2:242343243|242350545	chr2	242343243	242350545	exon	GBM primary
chr2:242346952|242352836	chr2	242346952	242352836	exon	GBM primary
chr2:242651393|242662686	chr2	242651393	242662686	exon	GBM primary
chr20:2097312|2098061	chr20	2097312	2098061	exon	GBM primary
chr20:2944918|2969120	chr20	2944918	2969120	exon	GBM primary
chr20:11955689|11979844	chr20	11955689	11979844	intergenic_region	GBM primary
chr20:16292980|16362775	chr20	16292980	16362775	exon	GBM primary
chr20:19560644|19566188	chr20	19560644	19566188	exon	GBM primary
chr20:25666203|25667102	chr20	25666203	25667102	exon	GBM primary
chr20:32996457|33001685	chr20	32996457	33001685	exon	GBM primary
chr20:33954360|33971936	chr20	33954360	33971936	exon	GBM primary
chr20:34241450|34246936	chr20	34241450	34246936	exon	GBM primary
chr20:34302107|34326939	chr20	34302107	34326939	exon	GBM primary
chr20:34309662|34320057	chr20	34309662	34320057	exon	GBM primary
chr20:34389413|34459751	chr20	34389413	34459751	exon	GBM primary
chr20:34430495|34459751	chr20	34430495	34459751	exon	GBM primary
chr20:35693827|35696589	chr20	35693827	35696589	exon	GBM primary
chr20:35832288|35838568	chr20	35832288	35838568	exon	GBM primary
chr20:37612342|37623523	chr20	37612342	37623523	exon	GBM primary
chr20:39741422|39742795	chr20	39741422	39742795	exon	GBM primary
chr20:39830697|39833706	chr20	39830697	39833706	exon	GBM primary
chr20:40141485|40162209	chr20	40141485	40162209	exon	GBM primary
chr20:41100906|41101202	chr20	41100906	41101202	exon	GBM primary
chr20:43132456|43141635	chr20	43132456	43141635	exon	GBM primary
chr20:44049168|44049333	chr20	44049168	44049333	exon	GBM primary
chr20:45874752|45875261	chr20	45874752	45875261	exon	GBM primary
chr20:47567860|47570327	chr20	47567860	47570327	exon	GBM primary
chr20:47707279|47711500	chr20	47707279	47711500	exon	GBM primary
chr20:48744512|48746227	chr20	48744512	48746227	exon	GBM primary
chr20:49518554|49535318	chr20	49518554	49535318	intron	GBM primary
chr20:50704931|50715126	chr20	50704931	50715126	exon	GBM primary
chr20:51601494|51601941	chr20	51601494	51601941	intron	GBM primary
chr20:52601826|52612589	chr20	52601826	52612589	exon	GBM primary
chr20:57470667|57480535	chr20	57470667	57480535	exon	GBM primary
chr20:57574398|57574864	chr20	57574398	57574864	intron	GBM primary
chr20:58426623|58436553	chr20	58426623	58436553	intergenic_region	GBM primary
chr21:17150223|17214859	chr21	17150223	17214859	exon	GBM primary
chr21:17172076|17205867	chr21	17172076	17205867	exon	GBM primary
chr21:26825503|26838789	chr21	26825503	26838789	intergenic_region	GBM primary
chr21:27326904|27372497	chr21	27326904	27372497	exon	GBM primary
chr21:27423316|27425664	chr21	27423316	27425664	exon	GBM primary
chr21:27462259|27484463	chr21	27462259	27484463	exon	GBM primary
chr21:30945371|30945942	chr21	30945371	30945942	intron	GBM primary
chr21:34713305|34715982	chr21	34713305	34715982	exon	GBM primary
chr21:34787195|34805178	chr21	34787195	34805178	exon	GBM primary
chr21:34906885|34907626	chr21	34906885	34907626	exon	GBM primary
chr21:34906885|34911662	chr21	34906885	34911662	exon	GBM primary
chr21:37619815|37633030	chr21	37619815	37633030	exon	GBM primary
chr21:38126481|38139586	chr21	38126481	38139586	exon	GBM primary
chr21:38792601|38868560	chr21	38792601	38868560	exon	GBM primary
chr21:40578034|40601362	chr21	40578034	40601362	exon	GBM primary
chr21:40585407|40601362	chr21	40585407	40601362	exon	GBM primary
chr21:42064736|42080697	chr21	42064736	42080697	exon	GBM primary
chr22:22055265|22065197	chr22	22055265	22065197	exon	GBM primary
chr22:24025912|24037704	chr22	24025912	24037704	exon	GBM primary
chr22:26000344|26040632	chr22	26000344	26040632	exon	GBM primary
chr22:26853825|26854543	chr22	26853825	26854543	exon	GBM primary
chr22:30366965|30394846	chr22	30366965	30394846	exon	GBM primary
chr22:32154532|32174154	chr22	32154532	32174154	exon	GBM primary
chr22:32664275|32669494	chr22	32664275	32669494	exon	GBM primary
chr22:34157358|34161940	chr22	34157358	34161940	intron	GBM primary
chr22:36914810|36915584	chr22	36914810	36915584	exon	GBM primary
chr22:38889715|38897285	chr22	38889715	38897285	exon	GBM primary
chr22:39534641|39537441	chr22	39534641	39537441	exon	GBM primary
chr22:40513059|40552186	chr22	40513059	40552186	exon	GBM primary
chr22:41277774|41282519	chr22	41277774	41282519	exon	GBM primary
chr22:41303591|41322467	chr22	41303591	41322467	exon	GBM primary
chr22:41734317|41735195	chr22	41734317	41735195	exon	GBM primary
chr3:361366|370037	chr3	361366	370037	exon	GBM primary
chr3:1337285|1339675	chr3	1337285	1339675	exon	GBM primary
chr3:4452549|4461830	chr3	4452549	4461830	exon	GBM primary
chr3:8977555|8983488	chr3	8977555	8983488	exon	GBM primary
chr3:12353879|12434251	chr3	12353879	12434251	exon	GBM primary
chr3:12353879|12458653	chr3	12353879	12458653	exon	GBM primary
chr3:13042961|13043569	chr3	13042961	13043569	intron	GBM primary
chr3:15271949|15282360	chr3	15271949	15282360	exon	GBM primary
chr3:15452752|15457449	chr3	15452752	15457449	exon	GBM primary
chr3:16336363|16345099	chr3	16336363	16345099	exon	GBM primary
chr3:17425405|17550097	chr3	17425405	17550097	exon	GBM primary
chr3:18419662|18462483	chr3	18419662	18462483	exon	GBM primary
chr3:20017093|20017661	chr3	20017093	20017661	exon	GBM primary
chr3:23942299|23942540	chr3	23942299	23942540	exon	GBM primary
chr3:23952302|23952941	chr3	23952302	23952941	exon	GBM primary
chr3:24338717|24359985	chr3	24338717	24359985	exon	GBM primary
chr3:27510402|27513093	chr3	27510402	27513093	intron	GBM primary
chr3:32745360|32778982	chr3	32745360	32778982	exon	GBM primary
chr3:32750162|32769362	chr3	32750162	32769362	exon	GBM primary
chr3:32774915|32778982	chr3	32774915	32778982	exon	GBM primary
chr3:33557515|33580434	chr3	33557515	33580434	exon	GBM primary
chr3:33623313|33638226	chr3	33623313	33638226	exon	GBM primary
chr3:33661095|33673866	chr3	33661095	33673866	exon	GBM primary
chr3:35721279|35732497	chr3	35721279	35732497	exon	GBM primary
chr3:37170554|37190529	chr3	37170554	37190529	exon	GBM primary
chr3:39554874|39559276	chr3	39554874	39559276	exon	GBM primary
chr3:41831153|41877463	chr3	41831153	41877463	exon	GBM primary
chr3:43373661|43384970	chr3	43373661	43384970	exon	GBM primary
chr3:43591212|43607219	chr3	43591212	43607219	exon	GBM primary
chr3:47079156|47103836	chr3	47079156	47103836	exon	GBM primary
chr3:47125210|47147610	chr3	47125210	47147610	exon	GBM primary
chr3:47651556|47663831	chr3	47651556	47663831	exon	GBM primary
chr3:47676680|47719801	chr3	47676680	47719801	exon	GBM primary
chr3:47747899|47755980	chr3	47747899	47755980	exon	GBM primary
chr3:47908736|47919013	chr3	47908736	47919013	exon	GBM primary
chr3:48585965|48587667	chr3	48585965	48587667	exon	GBM primary
chr3:51350275|51367654	chr3	51350275	51367654	exon	GBM primary
chr3:53908238|53910107	chr3	53908238	53910107	exon	GBM primary
chr3:55922417|55984588	chr3	55922417	55984588	exon	GBM primary
chr3:55922417|56026278	chr3	55922417	56026278	exon	GBM primary
chr3:56658507|56707753	chr3	56658507	56707753	exon	GBM primary
chr3:56771213|56779490	chr3	56771213	56779490	exon	GBM primary
chr3:62423779|62464091	chr3	62423779	62464091	exon	GBM primary
chr3:62431440|62467544	chr3	62431440	62467544	exon	GBM primary
chr3:62631397|62648069	chr3	62631397	62648069	exon	GBM primary
chr3:63819739|63825449	chr3	63819739	63825449	exon	GBM primary
chr3:67718637|67801084	chr3	67718637	67801084	intron	GBM primary
chr3:71090479|71102924	chr3	71090479	71102924	exon	GBM primary
chr3:71733723|71777774	chr3	71733723	71777774	exon	GBM primary
chr3:77614105|77651642	chr3	77614105	77651642	exon	GBM primary
chr3:89456419|89499520	chr3	89456419	89499520	exon	GBM primary
chr3:100565216|100581229	chr3	100565216	100581229	exon	GBM primary
chr3:100986355|101023156	chr3	100986355	101023156	exon	GBM primary
chr3:101535639|101540594	chr3	101535639	101540594	exon	GBM primary
chr3:105412338|105439094	chr3	105412338	105439094	exon	GBM primary
chr3:110863746|110911260	chr3	110863746	110911260	exon	GBM primary
chr3:113207792|113225452	chr3	113207792	113225452	exon	GBM primary
chr3:120871324|120959354	chr3	120871324	120959354	exon	GBM primary
chr3:120973742|120998803	chr3	120973742	120998803	exon	GBM primary
chr3:121097563|121100379	chr3	121097563	121100379	exon	GBM primary
chr3:124996570|125032500	chr3	124996570	125032500	exon	GBM primary
chr3:130711795|130720188	chr3	130711795	130720188	exon	GBM primary
chr3:131181593|131190123	chr3	131181593	131190123	exon	GBM primary
